报表日期,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30
销售商品、提供劳务收到的现金,287703.47,608062.31,915304.69,1274279.31,402893.41,868039.64,1405073.65,1718123.83,550145.42,1107858.31,1770933.1,2565326.51,936903.25,1627067.63,2519062.7,3279981.35,836112.63,1492373.21,2103391.87,2670720.68,598600.42,1119816.51,1517455.46,2018651.59,392349.4,915773.39,1548753.54,2221456.4,627799.05,1253047.47,2004551.7,2747636.42,645043.55,1146368.46,1645288.26,2206599.17,400533.65,762699.98,1161524.41,1831421.81,620447.0,1122189.5,1691166.02,2341283.86,650193.32,1118835.4,1571403.9,2075715.99,538665.48,1059053.9,1811944.68,2573040.06,1595097.66,3743340.42,6483027.75
收到的税费返还,0.0,0.0,0.0,3178.22,0.0,743.84,4818.57,3982.16,0.0,0.0,11916.4,11916.31,0.0,1143.0,1143.0,1155.84,0.0,3103.3,3103.3,3103.3,0.0,13416.13,13416.13,13060.29,0.0,1215.9,1215.9,1215.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1046.98,0.0,0.0,1481.3,1481.3,0.0,19.2,20.34,0.0
收到的其他与经营活动有关的现金,1656.71,2950.5,7324.73,8572.1,1685.01,3473.85,4712.86,7124.16,2174.11,3879.92,5811.34,6730.22,3382.16,17097.07,21262.18,14099.64,2348.54,42926.78,48670.31,16712.38,892.42,1434.58,4855.51,10220.22,2300.43,4852.04,9319.1,16418.36,1505.25,4246.56,6119.43,8927.77,3142.38,5101.26,9315.06,10475.79,1113.66,5875.84,11824.31,14014.14,794.09,3393.7,4717.54,8190.03,3721.92,10606.25,12485.17,20913.83,1405.92,4120.63,14207.77,40914.47,40907.18,137251.54,188726.24
经营活动现金流入小计,289360.18,611012.81,922629.42,1286029.63,404578.42,872257.34,1414605.08,1729230.15,552319.52,1111738.24,1788660.84,2583973.04,940285.41,1645307.7,2541467.89,3295236.82,838461.18,1538403.29,2155165.48,2690536.36,599492.85,1134667.21,1535727.1,2041932.1,394649.82,921841.33,1559288.54,2239090.67,629304.3,1257294.03,2010671.13,2756564.19,648185.93,1151469.72,1654603.32,2217074.96,401647.32,768575.81,1173348.72,1845435.96,621241.1,1125583.2,1695883.56,2349473.89,653915.25,1129441.65,1584936.05,2096629.82,540071.4,1064655.83,1827633.75,2613954.53,1636024.05,3880612.3,6671753.99
购买商品、接受劳务支付的现金,182533.51,464043.08,694573.55,974250.59,229916.55,607249.78,1030380.82,1177419.22,325371.48,706180.16,1188859.23,1857555.14,625078.67,1165911.36,1711229.74,2422545.9,763129.77,1303492.34,1857727.68,2117476.28,387166.16,697952.66,1016661.76,1384028.12,304082.09,644982.66,1062286.28,1493848.31,486790.85,950117.3,1535769.42,2095437.17,458114.47,839143.96,1211444.27,1544443.21,304380.83,551945.93,847484.04,1227721.18,429822.76,826988.01,1171618.44,1558852.38,437492.12,797264.53,1171448.46,1599561.81,411124.73,888949.18,1364089.79,1884375.64,1435686.79,2279300.46,4103965.1
支付给职工以及为职工支付的现金,8293.77,21536.38,24522.32,44858.48,11300.73,23299.82,36999.83,65430.1,11935.53,27103.16,43402.82,74511.67,19175.04,38850.11,62915.28,104854.67,25724.8,48074.06,75009.08,110518.62,24434.07,45357.57,67514.7,113533.45,25093.58,48346.3,75681.93,134227.99,26060.6,53649.28,92022.27,173318.56,34309.08,66440.57,95875.7,168467.93,34478.58,64920.67,104673.98,148563.31,34722.68,66161.84,96203.69,137663.31,31258.58,62351.42,96898.67,140835.26,25405.26,60516.6,98554.66,151121.87,133227.29,248987.13,359412.63
支付的各项税费,47733.43,72414.98,114193.04,167079.52,51237.02,115391.33,174187.49,205292.01,46294.97,96206.66,181980.23,218334.22,121622.09,218164.34,307272.78,309799.19,145199.72,246084.88,313073.65,314295.38,92264.85,144125.41,196938.69,233452.27,34747.52,103738.0,159286.87,221850.75,58684.36,137135.19,190989.08,250354.05,45874.22,121673.47,156130.11,213364.17,57459.03,106778.65,172597.46,270136.36,66121.61,140190.28,204680.17,285201.87,72858.3,144231.04,182248.97,221619.1,52502.78,99199.22,171389.67,224473.1,108829.15,293241.46,393447.23
支付的其他与经营活动有关的现金,23747.04,41639.95,65177.96,103378.87,24712.91,57875.7,90527.24,164212.36,26066.2,61213.3,122615.86,219206.55,30419.61,69775.48,99190.09,223735.68,34127.59,81571.07,118363.16,204209.25,34696.23,86604.63,131021.79,159954.21,40630.96,78796.71,141261.68,249787.18,38257.39,81278.95,131949.21,208348.29,86479.38,114362.0,167132.24,206843.13,38970.16,63416.15,87746.74,142250.66,36687.16,60791.82,88741.31,139248.33,47012.03,65107.82,90173.99,126094.37,42126.39,68907.62,88674.19,144150.41,160696.25,210447.74,283345.26
经营活动现金流出小计,262307.74,599634.39,898466.88,1289567.46,317167.21,803816.63,1332095.37,1612353.7,409668.17,890703.28,1536858.13,2369607.57,796295.41,1492701.28,2180607.88,3060935.43,968181.88,1679222.35,2364173.58,2746499.54,538561.31,974040.27,1412136.94,1890968.05,404554.16,875863.67,1438516.76,2099714.22,609793.2,1222180.7,1950729.98,2727458.06,624777.15,1141619.99,1630582.33,2133118.44,435288.61,787061.4,1212502.22,1788671.5,567354.21,1094131.96,1561243.61,2120965.9,588621.03,1068954.81,1540770.09,2088110.54,531159.16,1117572.63,1722708.31,2404121.02,1838439.49,3031976.8,5140170.22
经营活动产生的现金流量净额,27052.43,11378.42,24162.54,-3537.83,87411.21,68440.71,82509.71,116876.45,142651.35,221034.96,251802.7,214365.47,143990.0,152606.42,360860.01,234301.39,-129720.7,-140819.07,-209008.1,-55963.18,60931.53,160626.94,123590.16,150964.05,-9904.34,45977.66,120771.78,139376.45,19511.09,35113.33,59941.16,29106.13,23408.78,9849.73,24020.99,83956.52,-33641.29,-18485.59,-39153.51,56764.45,53886.89,31451.25,134639.95,228507.99,65294.21,60486.84,44165.95,8519.28,8912.24,-52916.8,104925.44,209833.51,-202415.44,848635.51,1531583.77
收回投资所收到的现金,0.0,69.91,69.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
