报表日期,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30
销售商品、提供劳务收到的现金,166012.49,463107.14,930004.74,1396655.31,294715.08,707766.43,1157355.52,1636169.41,462349.03,1641140.32,2953398.74,4218627.94,895285.1,2017559.66,3450774.12,5710409.0,1417806.39,3248330.8,4991012.05,6603827.97,1126417.01,3259691.81,6085180.91,8755752.93,2695914.71,5498190.21,7989467.58,10881371.03,2304641.34,5105550.1,7603975.34,11184283.38,2553859.35,6249830.93,10190624.02,14297640.66,3829449.34,8894625.09,13163375.19,17690170.15,4129241.88,9778905.6,14071880.46,20846067.79,5144052.22,12869819.13,19167998.68,26977666.36,4947669.22,13807561.59
收到的税费返还,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
收到的其他与经营活动有关的现金,26485.97,46224.91,142345.73,143584.17,20608.32,61529.33,81393.29,101370.97,31355.43,35825.69,136251.89,179234.89,31695.81,41499.73,246586.15,344206.12,122088.23,137528.34,232618.56,420670.89,120354.97,327138.87,550766.07,990808.69,207337.41,599118.78,984925.64,1546154.75,452366.58,595295.66,905139.54,1060717.93,385212.49,709776.45,912033.86,1566565.45,823480.97,1478367.95,1787296.95,4282290.48,907758.98,2876521.59,3896552.66,5648578.16,1531908.59,3473886.73,3932053.55,4131507.09,1661482.29,3301492.24
经营活动现金流入小计,192498.45,509332.06,1072350.47,1540239.48,315323.4,769295.75,1238748.81,1737540.38,493704.45,1676966.01,3089650.63,4397862.83,926980.9,2059059.39,3697360.26,6054615.12,1539894.62,3385859.14,5223630.61,7024498.86,1246771.98,3586830.68,6635946.98,9746561.62,2903252.12,6097308.99,8974393.22,12427525.78,2757007.92,5700845.76,8509114.89,12245001.3,2939071.84,6959607.38,11102657.88,15864206.11,4653068.16,10373230.86,14951632.89,21974404.29,5038109.46,12657053.85,17970812.43,26498653.09,6676911.11,16346080.47,23103390.47,31113492.39,6609989.17,17111279.29
购买商品、接受劳务支付的现金,216690.59,451270.75,1394077.07,2228297.14,828889.84,1190533.7,1726785.59,2067208.88,284163.05,892811.39,2159766.16,3906583.68,2254976.82,3949618.87,5653574.07,7434882.25,2217123.25,3396230.03,4742914.9,6256250.43,1185872.95,2506622.64,4167269.88,7419862.25,2652612.98,4738263.51,6670515.83,9805541.66,2914107.2,4871707.32,7081836.06,9045610.42,2359369.9,3586074.71,5694391.51,8667266.75,2499787.16,4677477.7,5684822.58,11725602.52,4043635.39,8115509.35,12417641.7,18962339.0,4988258.96,9590537.77,11367314.99,14382324.78,4084781.52,9354351.07
支付给职工以及为职工支付的现金,5607.45,9354.03,13683.76,18432.45,10649.66,17460.3,24558.93,31752.05,10468.06,22899.92,30675.93,40495.63,16649.2,30709.2,46662.09,63582.17,29439.96,55059.31,80603.9,107931.8,41033.44,75609.98,110993.73,145594.88,54370.29,102650.79,147721.43,199519.59,71064.02,133087.37,189628.88,252180.73,87700.66,161541.31,228730.15,306095.99,106540.12,194806.42,286052.12,377051.87,120554.77,220080.49,325455.09,509711.42,155876.96,298525.77,410231.23,634480.31,186604.21,344068.0
支付的各项税费,22911.2,67032.88,100393.33,155273.72,55072.66,137696.67,219315.26,284392.33,54975.04,156735.81,299377.72,462142.73,124718.29,355498.32,530014.92,670379.17,299646.74,647231.46,919101.81,1131165.58,269704.34,660600.57,1026990.63,1359264.58,466951.7,987500.01,1361391.11,1759878.53,378925.11,1003635.21,1388338.44,1789584.72,566683.49,1244486.12,1698674.43,2133601.81,603187.14,1514847.11,1953753.11,2326031.73,585147.25,1608938.77,2189123.16,2699458.67,951324.86,2220094.8,3092195.8,3757030.82,1022410.43,2612145.83
支付的其他与经营活动有关的现金,34926.17,36844.33,51805.21,75816.37,10266.39,68375.93,85658.28,113234.38,21731.68,59220.99,76873.79,103119.91,32230.0,58056.6,77871.92,122761.12,104923.11,113740.58,148380.47,321341.8,80088.9,182458.03,234172.22,512581.77,148598.56,676894.17,1596487.94,1637996.68,738990.54,1120442.04,1660876.33,2203462.09,563820.81,982572.74,1511566.4,2978088.62,1195619.94,1978950.05,2940581.18,4112041.54,1663749.39,3663175.07,6116547.58,7244269.39,3215338.7,5220570.72,9332825.1,11159203.76,1238977.75,3162860.47
经营活动现金流出小计,280135.41,564501.99,1559959.36,2477819.68,904878.56,1414066.6,2056318.06,2496587.63,371337.83,1131668.1,2566693.6,4512341.95,2428574.31,4393882.98,6308123.0,8291604.71,2651133.06,4212261.38,5891001.08,7816689.61,1576699.63,3425291.22,5539426.47,9437303.49,3322533.54,6505308.48,9776116.31,13402936.46,4103086.87,7128871.94,10320679.71,13290837.96,3577574.86,5974674.87,9133362.48,14085741.34,4404790.71,8370402.33,10886771.45,18569008.57,6413226.67,13617750.83,21055294.85,29428238.63,9304126.24,17329338.23,24199839.43,29924160.25,6530343.74,15488507.04
经营活动产生的现金流量净额,-87636.96,-55169.93,-487608.89,-937580.2,-589555.16,-644770.84,-817569.24,-759047.25,122366.62,545297.91,522957.03,-114479.12,-1501593.4,-2334823.59,-2610762.74,-2236989.59,-1111238.44,-826402.23,-667370.47,-792190.75,-329927.65,161539.46,1096520.51,309258.13,-419281.41,-407999.49,-801723.09,-975410.68,-1346078.95,-1428026.18,-1811564.83,-1045836.66,-638503.03,984932.51,1969295.39,1778464.77,248277.45,2002828.53,4064861.44,3405395.72,-1375117.21,-960696.98,-3084482.42,-2929585.54,-2627215.14,-983257.76,-1096448.96,1189332.14,79645.42,1622772.25
