报表日期,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30
销售商品、提供劳务收到的现金,343414.25,536652.07,748274.53,907797.83,327036.73,558197.8,773763.77,951452.35,332777.38,575787.07,1066223.96,1512050.38,627954.17,1030567.08,1476426.91,2090676.79,725039.65,1481460.92,1961724.96,2745227.17,754615.77,1490413.3,2238508.92,3300483.5,749784.41,1338259.95,1570959.88,2490378.7,305675.52,680879.18,1155151.64,2023532.57,664398.11,1127416.95,1711324.33,2608448.55,666965.71,1362198.55,2284829.23,3304481.92,770489.34,1446127.96,2195672.24,3575361.95,1041420.4,1721055.61,2643887.06,4603138.84,1769756.5,2796452.33
收到的税费返还,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.72,1758.08,2261.21,2696.65,497.29,1515.02,2397.44,4088.22,605.88,1762.68,3848.68,4174.23,1078.85,1995.02,2761.28,4008.37,794.58,1327.45,1846.2,3314.02,259.93,708.23,1368.23,1842.02,110.43,655.25,1497.97,1491.45,1624.58,2226.0,3169.54,3516.2,797.88,1618.16,2532.99,5015.18,433.6,433.6,433.6,1768.89,331.75,1540.63
收到的其他与经营活动有关的现金,11413.35,17554.38,8810.16,7419.75,6392.76,8835.84,15575.44,16149.48,5846.22,18599.43,67526.28,25702.41,26563.51,28342.03,39932.71,25208.36,32368.97,33442.47,50584.69,28992.65,29903.45,53966.31,158028.67,83817.36,23196.84,53765.92,102391.41,102760.04,37979.63,57658.51,85501.66,93854.65,23145.7,50367.08,72817.89,69287.34,29701.92,46703.34,95587.17,85482.56,31140.07,48247.09,92503.08,127165.08,24511.09,53720.39,105625.27,123723.79,29777.01,56134.81
经营活动现金流入小计,354827.59,554206.45,757084.7,915217.58,333429.49,567033.64,789339.21,967601.83,338717.32,596144.58,1136011.44,1540449.43,655014.96,1060424.12,1518757.06,2119973.37,758014.5,1516666.07,2016158.33,2778394.05,785598.08,1546374.63,2399298.88,3388309.23,773775.83,1393353.32,1675197.48,2596452.76,343915.08,739245.92,1242021.52,2119229.24,687654.24,1178439.28,1785640.19,2679227.34,698292.21,1411127.89,2383585.94,3393480.68,802427.3,1495993.22,2290708.31,3707542.21,1066365.09,1775209.6,2749945.93,4728631.52,1799865.26,2854127.77
购买商品、接受劳务支付的现金,128428.58,177207.23,233865.46,318699.2,92968.75,208801.52,257605.3,353785.07,72784.74,143004.01,172001.45,352204.22,157471.88,282676.85,432579.08,510118.18,109732.15,372808.67,444749.76,749520.74,185713.92,392253.76,591633.35,1078866.57,184795.82,416537.72,480061.77,927941.29,146357.19,240281.64,341120.5,804061.55,131078.14,251376.89,327556.73,860225.64,182717.23,280462.7,370576.49,956596.0,157149.56,295467.41,441652.99,1262309.94,221296.91,410734.33,563021.98,1386601.44,208592.4,461261.63
支付给职工以及为职工支付的现金,15141.93,31520.39,44161.78,69219.23,18369.07,36179.8,53337.14,89504.95,24034.12,54206.36,80916.16,112735.3,46788.92,77439.53,118063.58,172827.55,64152.32,110350.16,159950.31,220976.4,78485.22,135545.94,195250.77,253997.84,91721.84,154025.41,210673.44,274865.85,84065.77,145667.9,195745.92,284989.69,82773.35,148627.77,212967.08,287497.88,99502.92,166012.29,235885.74,319874.7,100014.27,173037.19,266496.01,349459.85,128580.92,268355.83,373323.2,482401.04,196541.09,302378.68
支付的各项税费,72298.52,131838.51,186185.78,255149.69,74841.44,129347.08,175576.88,215545.57,81259.61,161409.09,240357.53,316545.83,168689.04,287556.75,379273.7,441463.76,223492.38,344859.05,514789.3,586093.08,282650.98,495658.56,685826.0,907290.16,306793.67,526883.72,719194.74,886402.77,271290.49,419341.79,588238.87,727334.22,233270.25,358429.94,507455.83,666046.82,279315.35,417232.62,544647.75,727609.79,286134.09,584319.05,781482.49,910223.59,411125.23,882683.01,1215415.67,1330881.85,514211.53,1078814.7
支付的其他与经营活动有关的现金,33378.74,53651.52,83887.07,105594.87,30055.59,73026.02,117106.26,111502.58,37891.07,49189.96,158212.22,153563.11,68202.66,98884.98,109761.73,225251.86,124147.31,147667.57,219474.96,268501.54,70583.58,128155.91,271765.84,273187.95,76793.32,146127.76,233869.64,361351.77,62374.18,116636.04,192305.38,223387.22,47290.21,108343.23,166683.48,196350.15,60805.03,116296.05,176236.93,219724.13,74768.12,126700.4,191760.27,208931.26,65559.18,153771.73,210498.07,297011.29,87863.25,175091.5
经营活动现金流出小计,249247.76,394217.65,548100.09,748662.99,216234.85,447354.42,603625.57,770338.17,215969.53,407809.42,651487.36,935048.47,441152.51,746558.11,1039678.09,1349661.34,521524.17,975685.46,1338964.34,1825091.76,617433.7,1151614.17,1744475.96,2513342.53,660104.65,1243574.61,1643799.59,2450561.68,564087.63,921927.36,1317410.67,2039772.68,494411.95,866777.83,1214663.13,2010120.5,622340.52,980003.67,1327346.91,2223804.62,618066.03,1179524.05,1681391.77,2730924.63,826562.23,1715544.9,2362258.93,3496895.62,1007208.27,2017546.51
经营活动产生的现金流量净额,105579.83,159988.81,208984.6,166554.59,117194.64,119679.22,185713.63,197263.66,122747.79,188335.16,484524.09,605400.97,213862.45,313866.02,479078.97,770312.03,236490.33,540980.62,677194.0,953302.29,168164.38,394760.46,654822.92,874966.71,113671.19,149778.71,31397.9,145891.08,-220172.55,-182681.44,-75389.14,79456.56,193242.29,311661.45,570977.07,669106.84,75951.69,431124.22,1056239.03,1169676.06,184361.27,316469.17,609316.54,976617.58,239802.85,59664.7,387687.0,1231735.9,792656.99,836581.26
收回投资所收到的现金,60.39,323.85,330.93,60.39,0.0,0.0,0.0,0.0,0.0,0.0,26.24,0.0,119.12,195.15,227.42,0.0,62.36,184.32,211.09,0.0,1004.25,1004.25,1004.25,1000.0,0.0,1333.83,1333.83,1333.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6700.0,7610.0,10781.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,0.0,0.0
取得投资收益所收到的现金,66.59,222.64,267.97,338.66,0.0,50.0,50.0,50.0,0.0,0.0,3.29,49.58,12.67,32.37,67.64,83.21,0.99,13.3,28.5,28.99,289.02,333.67,340.4,340.4,0.0,373.24,373.24,373.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3600.0,3600.0,3600.0,3600.0,0.0,0.0,0.0,0.0,0.0,0.0,3600.0,3624.06,0.0,0.0
处置固定资产、无形资产和其他长期资产所收回的现金净额,46.46,88.8,91.57,146.19,0.51,71.04,243.24,336.14,0.16,16.73,16.73,31.0,51.04,1329.08,1339.14,155.63,0.0,20.0,20.32,523.95,2.85,18.54,18.54,68.52,26.15,325.22,339.14,378.22,2355.85,2584.15,2591.51,3047.59,46.4,65.92,66.07,104.42,1.87,45.56,48.58,535.36,157.94,762.21,1627.89,1517.76,9.79,459.07,527.1,558.44,147.63,1539.07
处置子公司及其他营业单位收到的现金净额,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
