报表日期,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30
销售商品、提供劳务收到的现金,25301.23,63136.97,100668.07,140358.96,19667.76,49634.2,83782.58,121660.86,24653.14,63050.65,119787.31,171083.6,46283.62,107000.4,155888.18,217502.91,57758.14,130695.67,221804.0,288167.48,62380.8,188000.28,282569.77,382848.06,75442.24,167379.57,276879.72,366681.01,72629.74,233359.51,483550.59,674984.84,180562.91,365317.47,541340.2,682164.26,150096.43,315059.09,510335.43,683839.26,216238.72,573747.63,930292.12,1212296.11,272526.55,646574.27,1044582.06,1327643.14,316742.76,795651.45,1231817.45
收到的税费返还,0.0,0.0,14.57,14.57,0.0,0.0,0.0,30.08,0.0,0.0,15.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
收到的其他与经营活动有关的现金,28.88,30.27,200.84,302.33,11.69,62.51,1171.86,2224.09,4190.98,4545.42,4987.74,7239.03,865.97,1141.54,10850.66,11370.04,409.01,3682.48,4214.19,5692.16,1115.54,4722.41,7493.11,10257.67,895.97,4650.68,10164.83,10365.85,3906.36,11249.86,16843.43,18789.32,9224.73,16881.61,23601.23,25677.87,16204.76,19251.16,22248.14,29046.08,11031.91,15985.53,20341.34,30500.8,10368.68,18425.65,26213.85,43418.82,3054.49,13622.82,19183.66
经营活动现金流入小计,25330.11,63167.24,100883.48,140675.85,19679.44,49696.71,84954.44,123915.03,28844.12,67596.07,124791.03,178322.63,47149.59,108141.94,166738.84,228872.95,58167.15,134378.16,226018.19,293859.65,63496.35,192722.69,290062.89,393105.74,76338.21,172030.25,287044.54,377046.86,76536.1,244609.37,500394.02,693774.16,189787.64,382199.08,564941.43,707842.13,166301.2,334310.25,532583.57,712885.33,227270.64,589733.16,950633.46,1242796.91,282895.22,664999.93,1070795.91,1371061.97,319797.25,809274.26,1251001.11
购买商品、接受劳务支付的现金,7279.59,26168.11,44947.15,64830.03,10555.86,23892.9,45912.94,66452.96,15394.72,25628.24,47200.51,75225.42,27532.48,57565.52,143008.8,171918.62,37427.25,87400.83,164191.95,200472.74,46216.62,154315.85,246118.6,311593.79,56312.82,154886.32,239468.23,311730.68,70181.72,205742.14,418766.07,580602.1,153297.15,322112.47,488261.9,601632.0,150167.61,272585.57,458536.61,603389.07,223960.34,517296.53,856730.33,1130570.68,277184.04,561798.04,913472.7,1192569.36,297754.72,742235.75,1147392.7
支付给职工以及为职工支付的现金,1753.52,3699.84,5534.82,9481.08,1911.55,4210.84,6717.54,11417.62,2406.25,4388.91,8222.41,12622.27,3315.31,6461.66,9590.95,15505.18,4159.03,7877.91,12234.97,20977.75,5323.28,9002.27,14224.73,23086.05,5561.91,10499.99,16060.66,23845.49,5738.82,11170.89,16753.63,25541.8,6743.6,12903.48,19270.35,27978.81,7009.12,13504.6,20252.0,31043.87,8222.45,15156.94,23202.38,34092.43,8525.34,16057.02,24045.47,38403.94,9466.7,18008.55,26799.91
支付的各项税费,4895.5,9021.8,13171.51,16609.69,2667.06,9357.41,13224.48,16461.57,3389.65,7759.28,12559.56,17115.98,5724.65,11087.01,14204.85,19452.73,4628.03,8885.15,15358.0,23620.64,4518.51,9350.24,12816.45,17550.12,4294.9,9013.31,14612.87,18612.35,4454.13,9291.07,12804.65,17251.15,4087.16,7796.46,11805.22,15996.67,3413.4,7272.39,11093.99,14138.5,4694.02,10535.87,16920.59,22172.32,6737.66,14480.69,20015.19,29959.39,6479.02,15750.29,14679.13
支付的其他与经营活动有关的现金,1169.92,1974.51,2904.76,4674.17,280.95,1360.88,2086.18,2570.37,329.39,2755.66,4121.14,2187.54,4394.81,3674.96,4802.2,12424.43,2832.77,4654.59,5534.11,2356.09,1128.51,2731.45,5117.25,7390.21,4769.39,8917.29,10015.21,12039.19,1760.57,5285.1,12131.98,12472.74,11001.7,13234.32,14605.05,19962.25,5762.39,8434.46,14909.38,17466.12,10339.87,12310.24,16253.82,19849.87,6974.84,7824.05,9676.43,25427.07,8026.99,13981.53,19059.99
经营活动现金流出小计,15098.53,40864.26,66558.24,95594.97,15415.42,38822.03,67941.14,96902.51,21520.01,40532.1,72103.62,107151.21,40967.26,78789.15,171606.81,219300.96,49047.09,108818.48,197319.04,247427.21,57186.92,175399.82,278277.03,359620.18,70939.02,183316.9,280156.97,366227.71,82135.23,231489.21,460456.33,635867.78,175129.61,356046.73,533942.52,665569.72,166352.5,301797.02,504791.98,666037.55,247216.69,555299.58,913107.11,1206685.3,299421.88,600159.8,967209.79,1286359.76,321727.42,789976.12,1207931.73
经营活动产生的现金流量净额,10231.58,22302.98,34325.24,45080.89,4264.02,10874.68,17013.3,27012.52,7324.11,27063.97,52687.41,71171.42,6182.33,29352.8,-4867.96,9571.99,9120.06,25559.68,28699.15,46432.44,6309.43,17322.87,11785.86,33485.56,5399.19,-11286.65,6887.58,10819.15,-5599.13,13120.16,39937.69,57906.38,14658.03,26152.35,30998.91,42272.42,-51.31,32513.22,27791.59,46847.78,-19946.05,34433.58,37526.34,36111.61,-16526.66,64840.12,103586.12,84702.21,-1930.17,19298.14,43069.38
收回投资所收到的现金,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258.74,258.74,1940.87,0.0,84.0,84.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
取得投资收益所收到的现金,38.98,38.98,38.98,64.58,0.0,0.0,0.0,186.57,91.15,91.15,137.51,137.51,191.1,191.1,215.8,266.01,162.5,219.73,269.87,269.87,162.5,256.52,256.52,339.52,195.0,236.98,236.98,288.98,205.92,256.49,480.85,1525.1,111.81,801.8,1464.96,2323.76,406.21,1391.28,1773.87,2042.53,330.11,766.05,1130.71,0.0,740.03,1370.73,1975.34,2456.84,192.49,388.31,472.1
处置固定资产、无形资产和其他长期资产所收回的现金净额,0.0,0.01,0.01,0.01,100.66,100.66,100.66,152.09,11.5,27.5,632.97,764.01,0.0,32.14,59.14,1381.66,70.7,73.64,204.26,452.94,418.11,1508.44,1921.05,4310.88,249.99,1057.8,1171.92,1244.13,66.11,121.78,1783.79,1981.7,162.31,162.86,185.62,207.22,0.2,49.81,51.74,110.99,26.2,61.45,60.88,1641.59,2.91,15.06,16.1,98.6,0.0,0.66,261.89
处置子公司及其他营业单位收到的现金净额,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.38,0.0,1150.0,1150.0,1150.0,0.0,0.0,0.0
收到的其他与投资活动有关的现金,34.64,63.76,95.48,159.28,156.85,393.81,656.25,844.38,744.95,868.49,1096.43,610.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,532.56,532.56,15532.56,55807.67,0.0,300.0,28300.0,63300.0,15000.0,76000.0,81000.0,101000.0,9000.0,36500.0,77500.0,127500.0,53000.0,113200.0,183200.0,248200.0,43300.0,73300.0,88300.0
投资活动现金流入小计,73.62,102.75,134.48,223.87,257.51,494.47,756.91,1183.05,847.6,987.14,1866.91,1511.52,191.1,223.24,274.94,1647.67,233.2,293.37,474.13,722.8,580.61,1764.96,2177.57,4650.4,444.99,1553.53,1667.64,3473.98,804.59,994.83,17881.2,59398.47,274.12,1264.66,29950.58,65830.98,15406.41,77441.09,82825.61,103153.52,9356.31,37327.5,78691.59,129218.97,53742.93,115735.79,186341.44,251905.44,43492.49,73688.97,89033.99
购建固定资产、无形资产和其他长期资产所支付的现金,2012.24,1457.02,12705.09,18234.17,3650.6,13807.55,19192.36,31310.53,2301.89,5149.43,13124.29,21219.2,2816.09,5754.25,11702.49,15480.09,5397.94,9153.16,12411.63,27216.49,9397.32,15487.75,32387.26,51531.77,9871.75,14401.96,26582.49,51264.99,3657.81,34182.7,37296.76,60165.08,4711.21,7781.92,13966.22,25373.34,5374.88,15922.85,22596.7,28169.51,6868.61,20912.18,26500.73,38446.89,9754.17,30786.19,49774.29,83625.53,11890.86,22456.22,30733.18
投资所支付的现金,0.0,0.0,0.0,0.0,0.0,400.0,400.0,1010.0,0.0,0.0,0.0,0.0,88.0,0.0,0.0,0.0,1644.24,1644.24,1644.24,1644.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,105.0,1394.0,1394.0,1394.0,1394.0,0.0,0.0,0.0,0.0,400.0,400.0,400.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
取得子公司及其他营业单位支付的现金净额,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2599.8,0.0,0.0,29999.08,29999.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
支付的其他与投资活动有关的现金,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44300.0,52900.04,61900.04,15000.0,21000.04,58000.04,103003.44,30000.0,47501.28,50501.28,69502.85,10000.07,43500.0,116500.0,146500.0,45000.0,140000.0,195004.49,235000.0,40000.0,65000.0,90000.0
