报表日期,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30
销售商品、提供劳务收到的现金,115256.34,237119.15,389292.22,608389.95,155371.68,317326.59,495881.43,705591.95,127415.93,265301.43,437008.58,701247.43,208277.21,420435.78,656089.61,904395.12,259946.9,516572.43,758292.55,1047414.54,267559.26,539834.31,827345.24,1114895.91,277596.76,578247.93,909950.38,1235139.0,315480.39,678582.62,1039452.1,1407511.85,338355.51,715688.35,1106378.22,1474261.83,382682.31,801673.21,1244959.1,1728165.91,518897.24,986122.08,1489431.16,2048206.65,557837.71,1133098.99,1792898.57,2272892.76,552876.07,1129010.25
收到的税费返还,55.53,1330.68,1378.95,3230.65,120.52,656.51,3299.2,11829.56,3679.46,5065.9,6828.66,10006.0,445.29,3427.34,7384.55,10153.57,2981.07,6470.24,9002.08,10242.55,884.34,2921.09,6539.19,10124.51,2927.21,5470.58,8943.1,10759.92,5907.84,11772.62,13438.35,19340.44,3402.52,8309.23,13838.44,19368.53,3623.19,8530.99,14727.49,18771.18,5627.24,14543.3,22709.89,27444.74,8720.03,16566.56,22851.46,28190.18,9471.3,15236.4
收到的其他与经营活动有关的现金,0.0,235.62,482.35,6829.76,181.86,1125.64,1497.54,6093.2,1093.2,2980.62,3171.43,7836.37,840.09,792.67,947.12,3083.47,570.9,885.55,2299.74,7130.77,11158.09,11366.83,14266.62,9448.87,2781.68,2463.41,11724.26,7149.0,2111.72,4078.83,5452.49,7878.99,1774.55,4295.76,8188.21,11229.01,2210.21,5012.39,12173.94,19024.53,5717.81,14638.03,20277.33,34026.1,5199.33,15355.44,32506.29,53729.2,18946.65,34178.54
经营活动现金流入小计,115311.87,238685.44,391153.52,618450.37,155674.06,319108.74,500678.16,723514.71,132188.59,273347.95,447008.67,719089.8,209562.59,424655.79,664421.28,917632.16,263498.86,523928.22,769594.37,1064787.86,279601.69,554122.23,848151.05,1134469.29,283305.66,586181.92,930617.74,1253047.92,323499.96,694434.07,1058342.95,1434731.28,343532.57,728293.34,1128404.87,1504859.36,388515.71,815216.59,1271860.53,1765961.61,530242.28,1015303.41,1532418.39,2109677.49,571757.07,1165020.98,1848256.33,2354812.15,581294.02,1178425.19
购买商品、接受劳务支付的现金,59396.94,135875.17,233587.41,405431.53,98262.47,213217.18,314374.85,470714.72,70744.16,138100.76,226802.15,422334.44,111907.77,253695.63,388466.33,565709.03,191725.08,385979.05,574097.24,748902.36,180889.77,327365.25,485394.38,671439.87,184796.17,329346.96,502241.09,712505.26,189202.6,382706.0,569925.39,822282.99,214219.21,413022.73,631829.61,850181.41,204598.97,417434.35,651558.1,925903.73,265160.41,539825.73,796596.63,1079568.24,296427.94,610730.66,971455.03,1199982.07,323238.81,628677.93
支付给职工以及为职工支付的现金,8808.78,13901.75,18512.42,29360.07,14433.57,20245.56,30351.8,35527.82,7999.28,15864.13,25967.69,37160.76,17463.2,30186.1,45462.33,67762.84,31748.18,50372.89,70197.85,93667.43,33002.85,59971.8,87198.84,115387.23,36883.06,72136.31,107663.48,143227.14,49328.2,85024.19,126812.94,169005.61,60226.92,104397.96,150186.46,197713.1,76450.16,145245.56,208655.46,287092.81,98604.32,174595.65,250329.25,337354.63,110739.48,197486.2,282631.43,383569.61,122073.69,232293.18
支付的各项税费,9252.1,19988.61,31099.59,40689.06,11190.74,22001.74,31861.59,50181.5,7963.45,18816.66,32302.1,57466.57,15416.46,33810.15,47732.58,64696.48,13074.19,32068.96,47384.19,65546.94,19850.79,45225.67,64975.7,88677.23,24581.39,56930.78,82809.54,105368.94,32013.32,64737.54,91489.19,117863.06,34900.16,68822.7,99992.47,138050.55,43805.0,94951.25,124207.41,171260.76,55876.55,119163.95,155359.69,194276.42,47018.64,86999.25,126452.6,166445.2,56000.88,98807.05
支付的其他与经营活动有关的现金,2805.13,4216.26,7671.73,5775.24,3600.87,5988.03,11261.6,7932.14,3698.54,2990.89,10791.82,7054.67,10073.91,5417.68,8953.65,7955.88,11566.54,5306.48,5984.7,10471.25,864.25,6857.2,8056.18,8008.13,506.99,5674.19,10245.87,8108.86,1262.33,5920.94,10761.1,10179.45,7662.29,11289.43,20236.65,17467.01,4159.65,9077.16,14651.87,18006.82,5367.45,9753.24,17666.24,18826.99,5168.61,10303.53,15872.82,24029.13,5725.77,11516.12
经营活动现金流出小计,80262.95,173981.79,290871.16,481255.89,127487.65,261452.5,387849.83,564356.18,90405.43,175772.44,295863.76,524016.43,154861.34,323109.56,490614.89,706124.23,248113.99,473727.38,697663.97,918587.97,234607.66,439419.92,645625.1,883512.46,246767.61,464088.24,702959.99,969210.19,271806.46,538388.67,798988.64,1119331.11,317008.58,597532.82,902245.19,1203412.06,329013.77,666708.32,999072.85,1402264.13,425008.74,843338.57,1219951.81,1630026.28,459354.67,905519.64,1396411.87,1774026.02,507039.15,971294.29
经营活动产生的现金流量净额,35048.91,64703.65,100282.36,137194.47,28186.41,57656.24,112828.33,159158.53,41783.16,97575.51,151144.91,195073.37,54701.25,101546.23,173806.39,211507.93,15384.87,50200.83,71930.4,146199.89,44994.03,114702.31,202525.95,250956.84,36538.05,122093.69,227657.75,283837.73,51693.5,156045.4,259354.31,315400.17,26523.99,130760.52,226159.68,301447.3,59501.93,148508.26,272787.68,363697.49,105233.55,171964.85,312466.58,479651.21,112402.4,259501.35,451844.45,580786.13,74254.87,207130.9
收回投资所收到的现金,0.0,0.0,0.0,0.0,0.0,0.0,325.61,299.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
取得投资收益所收到的现金,0.0,726.0,744.62,744.62,0.0,17.55,17.55,17.55,0.0,686.0,686.0,686.0,0.0,0.0,0.0,735.0,0.0,490.0,490.0,490.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7578.39,8558.39,8558.39,0.0,0.0,980.0,980.0,0.0,0.0,0.0,0.0,0.0,735.0,735.0,735.0,0.0,0.0
处置固定资产、无形资产和其他长期资产所收回的现金净额,0.0,0.0,0.0,3477.67,1.91,43.63,85.92,2132.73,0.0,27155.53,45013.38,46744.96,0.0,859.75,859.62,9123.86,2916.16,3022.66,2933.09,4208.62,0.0,0.0,0.0,2557.84,0.0,3621.14,8508.86,23776.81,670.8,6001.42,6819.79,7185.34,1361.17,3897.93,4869.79,5023.06,1043.66,2147.03,3572.65,5505.55,1185.89,5354.06,6673.63,8350.38,1503.01,3588.31,7945.9,6376.17,1876.33,3327.95
处置子公司及其他营业单位收到的现金净额,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5279.32,5279.32,5279.24,0.0,10110.32,21251.59,21251.59,0.0,0.0,13565.1,14815.1,0.0,63000.0,68245.22,68245.22,0.0,0.0
收到的其他与投资活动有关的现金,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3214.55,0.0,51.0,0.0,817.9,0.0,157.0,157.0,9307.0,0.0,10612.98,10612.98,21075.78,0.0,7004.0,7084.0,9254.6,0.0,0.0,3474.2,5142.56,100.0,650.0,5250.0,31695.82,352.17,791.17,36185.52,43445.52,6076.4,8428.95,109263.58,206552.45,0.0,125513.81
投资活动现金流入小计,0.0,726.0,744.62,4222.29,1.91,61.18,429.08,2449.58,0.0,27841.53,45699.38,47430.96,0.0,859.75,859.62,13073.41,2916.16,3563.66,3423.09,5516.52,0.0,157.0,157.0,11864.84,0.0,14234.12,19121.84,44852.59,670.8,13005.42,13903.79,16439.94,1361.17,16755.64,22181.7,24003.24,1143.66,12907.36,31054.23,59432.97,1538.06,6145.23,56424.25,66611.0,7579.41,75752.26,186189.7,281908.84,1876.33,128841.76
购建固定资产、无形资产和其他长期资产所支付的现金,54076.79,95102.44,130591.93,187077.52,24595.48,46572.31,74539.35,91809.93,13847.42,25863.61,33399.66,45010.33,20579.73,38948.72,62777.1,107389.33,33605.4,78066.32,89250.84,111036.48,38586.06,70650.99,120046.31,157130.87,34984.57,89192.58,149900.77,188673.54,32342.63,127180.12,216193.36,279974.42,52724.96,140548.32,229646.58,325554.16,88748.9,186497.58,275660.51,356756.12,69535.26,150560.5,274677.35,358999.51,82131.4,167813.27,271445.8,359174.12,81975.52,137768.76
投资所支付的现金,0.0,0.0,0.0,0.0,0.0,0.0,1960.0,1960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,248.72,248.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
