报表日期,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30
销售商品、提供劳务收到的现金,237265.46,459545.61,794503.51,1150982.32,346085.28,594110.71,1187072.39,1370129.36,392331.42,759908.58,1389488.19,1669473.92,445472.02,908047.78,1624579.6,2045045.98,521975.62,1142426.36,1701762.95,2400022.0,610617.39,1140994.26,1669064.37,1843542.81,453608.58,1073182.92,1449792.43,1433910.95,356583.82,770932.74,1150629.78,1195012.93,360104.5,632030.96,809001.81,850162.05,293424.72,507856.04,822279.13,765502.3,467083.94,1292363.91,1761692.79,1667805.98,499620.67,994595.11,1727847.09,2467416.86,709882.96,1464396.67,2004258.91,2631765.05,660043.06,1037823.38,1693584.26
收到的税费返还,0.0,0.0,0.0,0.0,0.0,0.0,798.63,2049.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2697.01,0.0,0.0,0.0,363.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
收到的其他与经营活动有关的现金,291.1,922.54,1517.21,2628.02,790.4,1750.11,2576.31,5026.4,1093.61,2056.99,4518.04,7109.56,1047.01,3214.59,56179.71,12799.19,2068.65,6326.03,9094.42,80476.04,8166.27,13481.95,17935.68,26614.88,4241.72,8304.12,11316.78,26235.43,5161.07,10376.43,15340.91,21007.3,336.43,5267.2,8221.46,18108.34,15317.79,9895.36,13435.21,20915.93,2445.8,10484.8,13680.22,23413.44,2296.19,24794.95,28105.44,16329.33,3413.13,16129.45,20807.69,73037.57,4837.86,14748.26,18921.55
经营活动现金流入小计,237556.57,460468.15,796020.73,1153610.35,346875.68,595860.82,1190447.34,1377205.53,393425.03,761965.57,1394006.23,1676583.48,446519.02,911262.37,1680759.31,2057845.17,524044.27,1148752.39,1710857.37,2480498.04,618783.66,1154476.2,1687000.05,1870157.69,457850.3,1081487.04,1461109.21,1460146.39,361744.89,781309.17,1165970.7,1218717.24,360440.93,637298.16,817223.27,868633.7,308742.51,517751.4,835714.34,786418.23,469529.74,1302848.71,1775373.01,1691219.42,501916.87,1019390.06,1755952.53,2483746.19,713296.09,1480526.12,2025066.6,2704802.62,664880.92,1052571.63,1712505.81
购买商品、接受劳务支付的现金,110466.43,191863.47,314446.41,461318.47,124802.14,204357.23,534550.99,427401.46,156198.57,185724.14,526868.23,433296.6,132330.68,157268.06,471862.99,454839.32,132364.06,356571.03,564778.97,608361.19,160978.8,380950.3,517263.24,411672.18,155878.12,379680.67,490968.13,271852.25,68367.29,125632.91,220516.8,91640.45,37401.02,105310.45,195390.79,93228.46,35419.89,209017.88,340746.97,59054.76,89906.98,300838.96,472094.66,311757.24,116247.93,341914.59,435548.41,458302.25,214083.18,373453.94,515801.71,662401.21,336521.43,450129.1,690439.44
支付给职工以及为职工支付的现金,47803.92,98252.96,169136.7,189101.52,72096.63,113173.51,168945.97,249696.41,74755.27,129851.5,199519.93,277530.4,85997.69,168191.67,277306.82,343748.76,150330.16,199199.6,308712.92,413147.37,152668.93,239766.41,387149.74,499543.87,138099.91,240376.99,347444.05,488981.69,149549.68,265934.45,378438.37,490518.86,138169.43,236796.16,340026.09,422833.18,124827.01,158813.98,229526.98,305691.52,115715.42,254234.77,350310.58,498126.21,146480.3,218706.29,342816.17,465278.27,176543.73,262043.81,412144.37,573165.53,186432.29,286993.94,471050.5
支付的各项税费,36828.65,96491.78,130517.49,151861.98,68200.38,148148.71,224564.8,250980.8,116326.62,220586.52,313531.26,376444.48,110326.39,219761.42,336371.27,405539.12,118622.36,278367.1,421342.83,503809.96,161944.91,330229.19,377964.21,536005.87,131794.84,252224.59,390751.81,401954.03,106538.64,232779.64,305326.5,326707.71,69184.44,142207.9,204392.79,232428.25,60522.18,115656.69,161409.89,246237.08,123415.38,276747.88,423259.45,511061.08,165966.61,360616.55,466828.37,543238.86,207946.3,374012.98,492682.4,567177.86,157874.84,309373.72,429236.24
支付的其他与经营活动有关的现金,9303.7,24300.81,37790.01,75011.0,14373.25,35080.48,71809.58,98216.45,23398.83,56538.54,102746.33,143058.19,29125.99,60458.62,131066.26,248458.04,28852.46,56142.66,94872.92,223768.09,31230.6,85879.87,127115.23,76806.01,45431.48,99569.82,115873.54,128980.35,14808.26,21889.47,52900.76,118667.56,9085.42,17988.63,28925.16,87773.33,8845.22,17683.26,44627.22,62076.92,16795.63,38594.15,67914.76,132956.13,18862.71,29783.63,34578.93,82892.65,13952.3,129839.5,141693.19,456061.15,50452.97,68349.1,103670.94
经营活动现金流出小计,204402.71,410909.02,651890.61,877292.98,279472.4,500759.94,999871.34,1026295.13,370679.29,592700.7,1142665.75,1230329.68,357780.75,605679.77,1216607.35,1452585.24,430169.04,890280.39,1389707.64,1749086.6,506823.24,1036825.78,1409492.43,1524027.94,471204.35,971852.07,1345037.53,1291768.31,339263.87,646236.47,957182.43,1027534.59,253840.32,502303.15,768734.83,836263.22,229614.3,501171.81,776311.05,673060.28,345833.41,870415.76,1313579.45,1453900.67,447557.55,951021.07,1279771.88,1549712.02,612525.51,1139350.24,1562321.68,2258805.75,731281.53,1114845.86,1694397.11
经营活动产生的现金流量净额,33153.86,49559.12,144130.12,276317.37,67403.28,95100.88,190576.0,350910.4,22745.74,169264.87,251340.49,446253.81,88738.27,305582.6,464151.96,605259.93,93875.24,258472.0,321149.73,731411.44,111960.43,117650.43,277507.62,346129.75,-13354.05,109634.97,116071.68,168378.07,22481.02,135072.7,208788.27,191182.65,106600.62,134995.02,48488.45,32370.48,79128.22,16579.59,59403.29,113357.95,123696.32,432432.95,461793.56,237318.76,54359.32,68368.99,476180.65,934034.16,100770.58,341175.89,462744.92,445996.86,-66400.61,-62274.22,18108.7
