报表日期,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30
销售商品、提供劳务收到的现金,5198877.15,10901796.31,16880361.56,22113260.57,5510121.81,11808092.61,17808556.11,23328685.32,3543445.52,7389514.32,12005662.51,17030210.06,4928538.84,10947935.53,16923576.8,23196553.55,6118265.05,12581373.2,18868722.41,25086281.79,5416753.08,11347377.1,16612141.66,22005723.17,5233815.84,11078963.5,16356795.31,21740700.43,5091014.57,11302880.1,16871821.51,22016511.15,4809288.8,9274415.89,14376543.66,19214599.35,4167019.03,9232285.73,15738350.6,22020083.12,8950170.36,18725027.96,27846321.73,31911690.36,7611276.75,16786716.23,26204852.24,35023883.17,7564684.81,15909814.28,25005463.81,33978697.1,6952233.52,14306893.19,21787178.61
收到的税费返还,9131.25,19821.74,21419.49,33416.49,3337.08,11866.4,16732.74,15667.25,3436.78,10419.55,15736.88,13741.34,2033.73,4106.02,9823.64,12009.62,3623.27,8853.05,14420.6,19825.01,5996.67,16288.1,20292.51,23633.57,4729.95,10025.29,11923.48,23884.68,11865.9,13710.99,14743.6,16703.7,5219.72,8435.15,9355.53,20158.75,10102.5,12307.85,17274.56,22231.02,19596.59,32747.91,63256.27,78204.79,20451.55,39828.03,62580.99,69836.0,8942.09,29928.86,67146.09,81574.81,7734.61,27034.46,43656.44
收到的其他与经营活动有关的现金,9688.36,143325.91,96924.24,43105.76,15430.2,22976.74,40590.65,58235.54,471088.4,32110.21,48224.47,78236.55,52662.54,66129.82,131400.99,206814.14,80059.12,92472.34,162343.68,276502.38,89804.67,113196.48,155366.71,173375.87,27948.65,39406.89,62355.84,119494.84,9748.35,33644.11,99123.49,154917.4,7906.76,42468.0,100626.94,154599.08,50302.24,87244.42,115083.18,211215.09,44460.91,118389.9,157613.25,225131.96,34454.92,90419.04,135506.23,152345.07,18649.1,48489.77,95348.96,147173.24,11117.85,38403.97,61987.03
经营活动现金流入小计,5505288.34,10518990.23,16705974.39,22227100.03,5530092.11,11864091.95,17891025.83,23527259.06,4017970.7,7835530.31,12211436.13,17191561.06,5010817.61,11113896.17,17262626.01,23652014.83,6251409.93,12820400.47,19187006.51,25492796.62,5768328.95,11670292.89,16970119.41,22402862.25,5274361.84,11153724.74,16466376.3,21942832.41,5159158.71,11375223.53,17073613.59,22276323.32,4966928.71,9505021.17,14645027.17,19796686.02,4501679.05,9382908.49,15945369.77,22294530.21,9078221.78,18990909.46,28139452.82,32295877.85,7856829.88,16975430.16,26472333.89,35337251.29,7672427.64,16092295.92,25322417.61,34305663.66,7071428.1,14752537.61,22040546.48
购买商品、接受劳务支付的现金,3982676.53,7988874.05,12504541.46,17241681.26,4308342.76,9349926.11,14695125.68,18085960.14,2093882.26,4984766.13,8616928.17,12635489.45,4180343.34,9181736.59,14470085.92,19869647.34,5422070.76,11136503.49,16962089.73,22261148.71,4612157.05,9818536.69,14297637.41,18414761.98,4505313.14,9390633.78,14019735.39,18800620.36,4602727.36,8926514.75,13404510.77,17502769.57,4022200.62,7683713.64,11759525.33,15872582.89,3349202.83,7300428.64,12977671.17,18442509.04,7914942.33,16093697.17,23807175.02,25313343.43,6233331.41,12929956.81,19992718.09,27192797.09,6394977.11,13385358.43,20755943.37,28001917.79,6048215.88,12261808.28,18425401.87
支付给职工以及为职工支付的现金,131357.43,305845.95,451768.42,654201.46,165834.6,317974.5,496988.94,709331.82,159134.59,337457.34,526428.45,754394.93,163516.24,356774.62,551918.36,802547.01,202251.67,406142.53,614203.74,909314.9,220641.87,409111.79,608682.03,878047.76,199501.63,409378.76,617460.82,905876.87,217371.22,434760.01,655917.38,961282.94,221578.44,432002.49,660377.03,916872.94,212765.86,421875.83,659952.98,957260.19,323423.32,638717.54,979581.56,1446620.61,356059.04,652449.24,1008135.07,1542736.5,386955.48,719015.93,1097978.64,1562143.78,382747.79,708012.07,1045902.34
支付的各项税费,404052.97,844848.01,1255738.19,1603013.08,284949.54,696832.35,1224136.76,1556541.19,172035.51,253265.66,400868.71,621371.88,180820.96,346584.37,631290.99,727703.17,235317.01,475381.48,654285.77,736790.46,118264.65,167211.48,299262.99,443175.82,163486.67,390476.47,548545.21,624128.43,172150.71,337592.72,529437.67,656709.3,113933.95,316642.08,495212.25,592687.89,125111.84,381167.32,456260.03,672369.51,271908.91,759267.11,1155375.04,1419484.64,437595.23,889705.09,1180539.74,1389827.24,428522.13,732463.27,917007.39,1148119.38,239944.73,303412.07,471404.01
支付的其他与经营活动有关的现金,154018.78,273293.64,341211.09,504179.05,104134.17,207123.08,354605.13,520753.81,135825.24,180918.1,284220.88,291103.94,75941.29,150383.46,157391.1,299532.76,75062.88,150704.74,261811.07,288218.44,94162.41,191850.65,304131.76,386999.47,51284.45,123820.02,186354.82,259236.98,67163.24,108836.76,149313.42,214191.94,54324.82,99524.4,149208.63,240412.58,51922.79,104845.47,402167.48,354313.06,165924.58,349307.37,453195.2,586912.43,128324.01,235413.01,422968.9,436880.21,33195.27,129889.72,478030.27,552454.69,-153695.42,131917.12,217872.61
经营活动现金流出小计,4772431.11,9686612.35,14785630.2,20276474.76,5031929.86,11586239.29,17612332.37,21902903.85,2560877.6,5859419.51,10318037.21,14792248.86,4693099.44,10115375.15,15855335.12,21766462.2,5992125.83,12279749.96,18611244.26,24278573.65,5075035.07,10673498.59,15615714.04,20182644.87,5085764.39,10498284.83,15494685.42,20733784.74,5123555.14,9947018.29,14853024.91,19448276.73,4459139.48,8564362.81,13105053.58,17679006.37,3761614.51,8555224.9,15003215.36,20657276.17,8883221.7,18336770.4,26826614.55,28988150.49,7497734.87,15028489.97,22797136.14,30776646.38,7536919.7,15148563.29,23362965.06,31355249.49,6707084.75,13660325.85,20333695.36
经营活动产生的现金流量净额,732857.22,832377.89,1920344.2,1950625.27,498162.25,277852.66,278693.46,1624355.2,1457093.1,1976110.8,1893398.92,2399312.2,317718.16,998521.03,1407290.88,1885552.64,259284.11,540650.5,575762.25,1214222.97,693293.87,996794.3,1354405.37,2220217.39,188597.45,655439.91,971690.87,1209047.66,35603.57,1428205.23,2220588.68,2828046.59,507789.24,940658.36,1539973.59,2117679.64,740064.53,827683.58,942154.41,1637254.03,195000.08,654139.06,1312838.28,3307727.36,359095.02,1946940.18,3675197.75,4560604.91,135507.94,943732.64,1959452.55,2950414.18,364343.36,1092211.77,1706851.12
