报表日期,2007-06-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31
销售商品、提供劳务收到的现金,2794400.09,3905033.54,1033679.71,2720381.87,3640155.65,4597703.89,881406.68,2322615.88,3427967.94,4744711.98,1262875.39,3485539.81,5570890.89,6138115.27,2264334.3,4343188.87,6107439.07,6523037.51,2027316.28,4079482.45,5774037.44,7185298.22,2323798.88,4447656.38,6304232.08,7733895.73,1919430.0,5037657.54,7805700.63,10549909.67,2557806.27,6003903.49,9222953.12,12590244.4,3205684.7,6785914.8,11221663.2,15332427.3,4712587.3,9998418.4,14878325.3,19582033.8,5506908.8,10119208.0,16037696.3,21123072.3,6123015.9,12615495.6,18711389.6,23881558.9,5449354.9,11752830.4,18299750.6,24005250.1,7062419.2
收到的税费返还,53248.63,133451.08,32223.54,68730.46,146350.85,186999.39,25645.56,41717.8,60930.39,89046.06,48914.32,103354.28,134300.96,211274.8,125443.06,212185.18,278120.63,431818.24,116891.44,224791.09,338708.41,390019.19,85621.68,167685.1,297634.91,379458.87,95755.67,191684.7,290921.34,366166.7,112128.18,212772.96,321693.71,390081.9,158878.5,279718.6,412461.8,512440.2,138405.6,259336.4,444042.5,547654.3,185568.5,364809.8,490383.6,570525.9,225596.4,404855.1,591744.2,627173.3,148137.4,321280.5,457460.3,657476.2,218529.1
收到的其他与经营活动有关的现金,42005.88,68339.4,21501.18,49936.84,67922.77,97238.05,25769.07,47418.83,63490.15,223942.19,51245.72,153421.95,481467.4,589391.34,227006.8,449103.76,670623.36,367248.17,420043.55,1241821.06,1825741.1,349442.96,51065.45,109756.97,226841.63,301228.7,99484.69,123589.44,175426.9,249418.53,120729.81,174630.12,370055.61,321098.7,156457.0,153799.0,220182.8,313928.6,116033.4,248584.7,337063.8,477103.6,155517.1,355637.7,507369.7,555822.1,67561.9,238147.3,374487.9,500882.1,77156.2,230694.1,404714.5,495087.4,161255.2
经营活动现金流入小计,2889654.6,4106824.02,1087404.43,2839049.17,3854429.27,4881941.33,932821.31,2411752.51,3552388.48,5057700.23,1363035.43,3742316.03,6186659.25,6938781.41,2616784.17,5004477.81,7056183.05,7330316.39,2567459.59,5560156.26,7953501.42,7936251.58,2465252.13,4735891.05,6876093.9,8452515.42,2144574.17,5384718.98,8316566.31,11221546.56,2804707.37,6429269.93,9987548.12,13427829.0,3573862.6,7275372.8,11945407.5,16265881.2,4995060.1,10568061.8,15757984.7,20731561.2,5895180.4,10908369.9,17263380.4,22634170.6,6487100.0,13358625.7,19836108.5,25212317.8,5713887.1,12378161.6,19269222.7,25298504.6,7570553.2
购买商品、接受劳务支付的现金,2302548.73,2905758.64,931398.23,1960401.15,2552384.12,3147141.26,594143.65,1449639.06,2046650.58,3160045.08,820182.45,2127436.03,3485519.41,3991191.9,1999220.34,3229694.48,4395479.18,3806370.1,1991811.51,3066858.42,4134334.83,4890142.12,1602546.41,2460677.29,3556161.99,4149502.89,923694.21,2364007.77,3889539.63,5128077.16,1610050.33,3272167.31,5383837.34,7173322.0,1751272.9,3944876.8,6367270.6,8944065.4,2642126.9,5834306.0,8714394.4,11650804.2,3520747.3,6257480.2,9830630.6,12736781.3,3253157.7,6845901.5,10599482.7,13009949.7,2998670.5,6715164.5,10525049.2,13966074.4,4314177.3
支付给职工以及为职工支付的现金,101057.27,202631.54,63051.66,152384.87,222773.73,307520.34,80954.94,168015.11,244212.82,343056.82,144814.98,252569.13,370776.66,579066.3,216815.5,374888.2,535824.94,809455.59,195629.15,389136.65,579493.65,756027.64,247755.07,471370.83,669257.16,820743.49,324058.47,556277.25,787685.11,1042638.1,347271.14,613076.61,877644.45,1049358.2,325436.9,566054.3,867352.0,1165274.0,633801.7,1145678.1,1704270.5,2274054.1,756943.1,1360079.8,1963879.6,2470957.8,814705.4,1369629.2,2067654.7,2685113.9,889574.2,1497760.5,2150737.1,2846031.8,1011959.4
支付的各项税费,52186.27,89852.3,20843.62,96104.36,133366.32,190807.17,52890.42,117655.79,209729.88,265836.46,76843.11,164136.34,284378.69,380575.81,106598.45,245615.03,388890.98,507614.65,103895.08,243077.9,415765.43,489968.71,97552.0,353964.51,518383.2,631904.21,150461.29,443263.82,691301.71,846541.33,200094.59,513514.58,674719.08,832388.4,200348.5,474310.6,682873.4,882434.2,272990.6,598242.7,941294.1,1113944.8,282623.8,699436.7,1115794.1,1373926.2,383522.4,821010.6,1228394.5,1489751.3,262158.7,642350.0,1061199.8,1340760.7,325211.2
支付的其他与经营活动有关的现金,271531.56,693607.46,118856.46,433323.02,603412.94,794512.52,107351.86,396315.86,608160.94,936351.34,242514.76,591967.74,1093222.27,1514778.3,376939.88,1118045.49,1792718.57,1751361.92,781967.68,1605907.92,2418577.83,999963.75,345319.3,839810.19,1186707.6,1313110.46,489721.17,706177.72,1260022.67,1560617.2,260824.12,789792.33,1216555.66,1633596.6,444166.9,946605.3,1542597.3,2180272.9,669230.0,1340224.5,2229214.3,2913992.0,731869.1,1344646.8,2263690.7,3240067.2,690032.1,1783846.5,2729480.9,4113176.1,748980.2,1491113.4,2493842.2,3443319.4,743870.4
经营活动现金流出小计,2727323.82,3891849.94,1134149.97,2642213.4,3511937.11,4439981.28,835340.86,2131625.81,3108754.21,4705289.7,1284355.3,3136109.24,5233897.03,6465612.32,2699574.17,4968243.2,7112913.67,6919697.45,2939627.08,5549612.02,7642432.39,7127294.91,2398524.39,4378954.69,6333434.4,7447095.78,1822192.84,4067572.69,6931195.91,8742695.45,2554835.83,5547702.74,8190499.73,10751403.6,2914360.2,6462456.5,10041658.0,13596380.3,4294203.0,9178468.6,13751220.5,18287298.9,5452271.2,10147001.1,15304422.4,19848062.6,5302821.8,11179836.7,16857080.6,21353277.4,4947027.4,10537612.5,16767759.2,22342792.9,6715167.1
经营活动产生的现金流量净额,162330.78,214974.08,-46745.54,196835.77,342492.16,441960.05,97480.45,280126.7,443634.27,352410.53,78680.12,606206.8,952762.21,473169.08,-82790.01,36234.61,-56730.62,410618.95,-372167.49,10544.24,311069.03,808956.67,66727.74,356936.36,542659.51,1005419.64,322381.33,1317146.28,1385370.41,2478851.11,249871.54,881567.19,1797048.39,2676425.4,659502.4,812916.3,1903749.5,2669500.9,700857.1,1389593.2,2006764.2,2444262.3,442909.2,761368.8,1958958.0,2786108.0,1184278.2,2178789.0,2979027.9,3859040.4,766859.7,1840549.1,2501463.5,2955711.7,855386.1
收回投资所收到的现金,34647.59,82759.16,341.61,4548.75,5299.75,3845.99,0.0,372.55,19322.25,83664.52,4964.84,67442.25,72372.95,106352.8,1893.0,2863.47,3533.86,23087.31,0.0,0.0,0.0,12458.66,100.0,100.0,100.0,100.0,0.0,400100.0,544002.0,0.0,238.05,673.69,673.69,4206195.9,1684649.6,2877525.3,4898066.9,7390522.0,2672052.3,4067472.7,5685950.5,8512738.2,1175565.9,3179311.3,4780065.4,6571162.2,1079320.8,2687991.5,4081604.2,8485260.1,2258027.5,5767575.0,8292213.1,14182172.4,2712459.0
取得投资收益所收到的现金,3165.58,3279.54,398.23,5617.07,5643.07,10991.63,359.58,22997.21,26589.56,24134.05,5529.85,12140.13,16032.72,38418.26,9527.89,23316.02,34896.64,41494.16,10435.64,17899.6,30269.42,55422.1,10782.18,41487.8,71300.55,101293.46,23604.91,28862.67,68283.01,134543.43,49298.88,104210.05,152972.88,208889.9,40610.5,82480.5,133959.0,195404.9,49046.6,122322.5,166438.7,272760.3,47084.8,100792.4,152267.1,209794.8,23372.8,69526.9,186383.7,402659.0,100509.7,287230.2,355464.2,487499.0,94291.3
处置固定资产、无形资产和其他长期资产所收回的现金净额,2695.73,11966.08,437.54,1270.02,2029.09,9801.22,296.79,1557.03,2303.07,16186.0,1520.57,1737.28,2218.74,2875.59,1146.48,5265.81,5985.81,8534.73,712.41,1403.62,1663.67,10410.32,436.43,19240.25,54574.92,42373.84,92513.93,111628.33,129939.62,127349.08,881.04,20528.53,21293.96,54800.9,298.7,1691.9,17057.0,19115.9,1390.2,85994.3,86534.1,144110.1,2359.5,3633.3,6914.4,16407.0,6450.9,10226.6,9990.8,12541.9,868.3,1250.2,4715.7,27354.4,1623.3
处置子公司及其他营业单位收到的现金净额,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3890.27,0.0,0.0,37.83,0.0,6975.0,9129.92,10651.47,24209.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27289.9,27289.9,27289.9,0.0,241.5,241.5,0.0,0.0,3075.5,2431.1,2440.6,0.0,0.0,0.0,0.0,0.0,767.9,4334.4,4239.8,247.9
收到的其他与投资活动有关的现金,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3762.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,315.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4226.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
投资活动现金流入小计,40508.89,98004.78,1177.39,11435.84,13006.17,24638.84,656.37,24926.79,48214.89,123984.57,12015.26,81319.66,90624.4,151409.42,12567.36,31445.31,44416.31,77006.46,11148.04,19303.21,31970.92,78291.08,18293.61,69957.97,136626.94,168292.89,116118.84,540591.0,742224.64,261892.51,50417.97,125412.27,174940.53,4474113.6,1725558.8,2988987.6,5076372.8,7632332.7,2722489.1,4276031.0,5939164.8,8929608.6,1225010.2,3286812.5,4941678.0,6799804.6,1109144.5,2767745.0,4277978.7,8900461.0,2359405.5,6056823.3,8656727.4,14701265.6,2808621.5
