报表日期,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
一、营业收入,4033700.0,8405100.0,12910200.0,16520400.0,3841200.0,7148500.0,10421600.0,13980300.0,5535400.0,11086800.0,16079700.0,14783500.0,5214800.0,9381800.0,13822600.0,18943900.0,7391500.0,12974900.0,18532900.0,24891500.0,8650400.0,15953100.0,22643600.0,29937200.0,10313600.0,18947400.0,27448300.0,36263100.0,13115400.0,23633600.0,34436000.0,46288200.0,17545700.0,33790900.0,47320600.0,61999000.0,20885700.0,37665700.0,54611800.0,71245300.0,26564300.0,46376500.0,66300600.0,89088200.0,31045200.0,53481400.0,75045600.0,97683200.0,37816100.0
已赚保费,2443500.0,4918000.0,7039300.0,9403200.0,3254400.0,6334900.0,9246300.0,12179000.0,4514700.0,8470100.0,12245400.0,10038300.0,4229100.0,7458500.0,10578100.0,14112400.0,6242400.0,10339900.0,14302600.0,18666200.0,6787000.0,11557100.0,16278800.0,21314400.0,7727600.0,13103000.0,18419800.0,24019900.0,9650300.0,15936400.0,22238300.0,28877900.0,11460600.0,19186200.0,26967100.0,34984600.0,14692500.0,24362300.0,34065100.0,44162000.0,19720300.0,32117100.0,44443600.0,57299000.0,23868600.0,38628600.0,53026500.0,67770300.0,25609800.0
保费业务收入,2649900.0,5388500.0,7619200.0,10094500.0,3580200.0,6922800.0,9940800.0,12938300.0,4909700.0,9268500.0,13374400.0,11221300.0,4809100.0,8507900.0,12033100.0,15938400.0,6960000.0,11608000.0,15995900.0,20780200.0,7467700.0,12781200.0,17990500.0,23394000.0,8501800.0,14446000.0,20453100.0,26905100.0,10807500.0,17939500.0,25110300.0,32642300.0,12703300.0,21227500.0,29683100.0,38601200.0,15545100.0,25687300.0,35934600.0,46955500.0,21109300.0,34139000.0,47177200.0,60503500.0,25310900.0,40819400.0,56183500.0,71955600.0,27438600.0
其中:分保费收入,3200.0,4700.0,6500.0,8500.0,2200.0,5900.0,8400.0,11900.0,3300.0,7000.0,11100.0,13400.0,8000.0,12300.0,15700.0,21700.0,3400.0,7800.0,12300.0,17500.0,3600.0,4400.0,5700.0,6900.0,2500.0,2800.0,5000.0,5500.0,600.0,1100.0,2500.0,3800.0,1100.0,1500.0,4600.0,6300.0,800.0,5400.0,7200.0,10600.0,1400.0,9400.0,12300.0,12700.0,7600.0,5200.0,7000.0,11500.0,3800.0
减:分出保费,116600.0,260000.0,346800.0,429800.0,184800.0,334400.0,472500.0,581300.0,198400.0,370600.0,507400.0,634700.0,237200.0,454200.0,664500.0,818100.0,335800.0,585700.0,834900.0,1097000.0,393100.0,717300.0,1018700.0,1285100.0,520600.0,944100.0,1380200.0,2103400.0,767100.0,1387500.0,1908200.0,2466000.0,684900.0,1291100.0,1876700.0,2520800.0,509700.0,928900.0,1317800.0,1782700.0,502000.0,944200.0,1354000.0,1742000.0,575500.0,1049100.0,1472700.0,1941700.0,657400.0
提取未到期责任准备金,89800.0,210500.0,233100.0,261500.0,141000.0,253500.0,222000.0,178000.0,196600.0,427800.0,621600.0,548300.0,342800.0,595200.0,790500.0,1007900.0,381800.0,682400.0,858400.0,1017000.0,287600.0,506800.0,693000.0,794500.0,253600.0,398900.0,653100.0,781800.0,390100.0,615600.0,963800.0,1298400.0,557800.0,750200.0,839300.0,1095800.0,342900.0,396100.0,551700.0,1010800.0,887000.0,1077700.0,1379600.0,1462500.0,866800.0,1141700.0,1684300.0,2243600.0,1171400.0
投资净收益,1334600.0,2912400.0,4614200.0,5695000.0,1615600.0,2344500.0,2656700.0,2824800.0,435900.0,1388700.0,2464100.0,3038000.0,619800.0,1176500.0,2090600.0,3278200.0,761800.0,1817700.0,2337400.0,3257200.0,616100.0,1824800.0,2443800.0,3299600.0,1156900.0,2799700.0,4221900.0,5491700.0,1596600.0,3378000.0,5380900.0,7873500.0,3360900.0,8412100.0,10652300.0,13784400.0,2428300.0,5447100.0,8374700.0,10967800.0,2942800.0,6402000.0,9926700.0,15591900.0,3664500.0,7716100.0,11873100.0,7458900.0,1607800.0
其中:对联营企业和合营企业的投资损失,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1807400.0,471100.0
公允价值变动损益,136600.0,309400.0,843600.0,688500.0,-1187700.0,-1875900.0,-1992500.0,-1766800.0,345700.0,661500.0,438800.0,181400.0,-18200.0,-72400.0,-14300.0,-13700.0,-27100.0,-38600.0,-63700.0,-32000.0,9500.0,15500.0,8200.0,10500.0,5300.0,-6800.0,1100.0,59600.0,-82500.0,22200.0,21300.0,61500.0,3700.0,37400.0,-6100.0,12500.0,-81600.0,67600.0,330300.0,383100.0,-8500.0,87500.0,144300.0,327100.0,-479500.0,-1114700.0,-1890200.0,-2828400.0,3417000.0
汇兑损益,-13600.0,-33500.0,-46700.0,-50100.0,-25000.0,-52500.0,-53400.0,-46500.0,-300.0,-1700.0,-1100.0,-1700.0,200.0,-2800.0,-6100.0,-10400.0,-5800.0,-14900.0,-45700.0,-43400.0,9300.0,23600.0,25200.0,25500.0,-2600.0,-10500.0,-28600.0,-38100.0,4700.0,9700.0,-400.0,-19100.0,-18400.0,-44000.0,200.0,25600.0,4300.0,31600.0,60600.0,140100.0,-11500.0,-25600.0,-4500.0,-12800.0,-12400.0,-76900.0,-113500.0,-94600.0,55500.0
