报表日期,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30
货币资金,134415.75,140938.63,101591.2,109387.9,189465.8,152968.0,98258.4,120366.1,126806.4,99181.4,262406.3,159093.7,119282.0,129870.3,117931.0,175527.9,154473.0,110667.7,129770.1,232529.0,211939.2,165829.2,165043.8,380091.7,142582.8,100080.2,150613.8,155335.0,154422.7,114402.3,117265.9,124657.8,133417.6,144222.7,89107.2,92547.1,78499.9,89274.2,127011.8,110269.4,91142.2,88176.8,86705.8,205053.8,124058.2,45001.5,251448.1,276463.1,189620.5,239697.3,118100.6,178374.7,320552.3,320863.2,332246.9
交易性金融资产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,18440.0,18440.0,42000.0,40000.0,23300.0,0.0,0.0
衍生金融资产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
应收票据及应收账款,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183631.0,0.0,0.0,0.0,87668.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16713.4,64919.3,159514.1,155957.1,3034.0,5380.2,1504.3,6263.0,561.0,689.2,1174.7,963.9
应收票据,44113.17,59793.8,69143.4,49676.9,55318.9,86639.2,63264.5,50945.7,39534.2,80274.8,88619.0,105924.2,136570.7,155036.1,107213.9,153183.2,151176.9,144741.6,101962.4,141742.2,111048.6,124709.3,102378.2,77913.1,106755.5,66995.8,29185.9,34078.3,46992.3,19859.1,28143.0,22461.4,19663.9,8766.4,10053.7,4586.3,13195.5,1982.1,913.3,1943.5,1890.9,734.9,502.7,12309.6,53082.1,0.0,153708.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
应收账款,33978.17,33519.59,44386.2,14688.6,31257.6,23266.9,41070.9,21003.5,41423.1,37149.1,39098.0,19486.3,37469.5,41707.0,43316.4,59057.0,81376.1,56404.8,86399.0,69736.5,113150.2,95747.9,88618.9,105717.9,88454.9,93302.1,91213.7,53590.6,49253.6,51053.8,70920.7,46902.5,63543.7,66407.1,64940.2,50320.2,54907.2,49145.9,43413.7,25625.8,61833.5,28022.1,37630.3,4403.8,11837.2,0.0,2249.1,3034.0,5380.2,1504.3,6263.0,561.0,689.2,1174.7,963.9
预付款项,27344.09,58469.22,61189.8,105316.9,150787.6,44580.9,52202.2,26634.3,37222.1,36890.1,55490.8,34190.5,58684.2,72781.9,58465.5,82303.3,96847.3,93587.6,55101.4,65125.1,47559.5,32359.7,62401.5,88082.3,139083.8,20386.6,84787.0,36426.4,75244.4,48037.9,57077.6,26748.4,38006.8,17540.3,25788.8,3992.4,19427.3,6497.4,8300.7,3719.1,3139.7,5198.0,15341.2,7002.2,33344.4,22193.9,39104.4,90864.6,51647.1,25998.2,72415.9,75149.8,59699.2,64764.4,85618.0
应收利息,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
应收股利,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
其他应收款,2552.79,2336.62,1320.0,1862.7,2187.1,2783.2,2392.9,2442.0,4180.4,3192.8,5374.6,2670.0,19420.1,7442.1,13091.3,9585.1,6886.9,11019.6,27772.2,26400.8,38705.0,123297.2,165462.0,180268.1,173727.9,158555.2,198357.5,5185.9,8099.5,4728.3,7759.6,92229.5,84182.6,57014.7,9858.8,4037.6,23942.0,4900.9,5173.6,5809.9,5590.8,5536.3,14944.6,1035.5,1191.2,1433.1,2024.4,0.0,0.0,779.7,0.0,7813.2,0.0,720.3,0.0
