报表日期,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30
销售商品、提供劳务收到的现金,20320300.0,44452400.0,69465900.0,96534600.0,29080400.0,63407400.0,98925200.0,125349300.0,21536400.0,48143000.0,79504400.0,119029100.0,36217900.0,78218800.0,122053900.0,169946100.0,50338200.0,108635100.0,172189600.0,233201900.0,58804500.0,120704100.0,184955600.0,255281500.0,61736800.0,125750000.0,195593300.0,263446300.0,59972000.0,132076800.0,203904600.0,267833200.0,47008700.0,101699600.0,150844300.0,200510900.0,40450400.0,85250500.0,134123100.0,188595600.0,55952300.0,110946400.0,168880600.0,233573000.0,60901000.0,126275000.0,198759300.0,271487000.0,66802900.0,135918100.0
收到的税费返还,25700.0,53600.0,72200.0,96000.0,35100.0,418600.0,944800.0,1426500.0,24100.0,41200.0,54700.0,221200.0,14000.0,31600.0,46500.0,61600.0,17100.0,48900.0,70100.0,397400.0,28200.0,97700.0,207700.0,396600.0,20300.0,79400.0,599000.0,901900.0,214700.0,424200.0,552800.0,1001700.0,400.0,104500.0,118900.0,474900.0,10000.0,87900.0,135300.0,310000.0,37000.0,220200.0,288300.0,701900.0,109300.0,327400.0,459500.0,968300.0,35300.0,124900.0
收到的其他与经营活动有关的现金,23700.0,36300.0,50800.0,69700.0,164000.0,167400.0,233300.0,1018100.0,10900.0,18100.0,86600.0,337500.0,90500.0,359200.0,436900.0,512300.0,16800.0,90900.0,161300.0,649300.0,207700.0,373200.0,544600.0,710500.0,38200.0,82900.0,386100.0,572000.0,37300.0,49500.0,298100.0,983900.0,26300.0,96000.0,162000.0,878300.0,9200.0,129500.0,200300.0,480600.0,13200.0,154300.0,356600.0,558100.0,41400.0,155800.0,279100.0,754500.0,29000.0,206700.0
经营活动现金流入小计,20369700.0,44542300.0,69588900.0,96700300.0,29279500.0,63993400.0,100103300.0,127793900.0,21571400.0,48202300.0,79645700.0,119587800.0,36322400.0,78609600.0,122537300.0,170520000.0,50372100.0,108774900.0,172421000.0,234248600.0,59040400.0,121175000.0,185707900.0,256388600.0,61795300.0,125912300.0,196578400.0,264920200.0,60224000.0,132550500.0,204755500.0,269818800.0,47035400.0,101900100.0,151125200.0,201864100.0,40469600.0,85467900.0,134458700.0,189386200.0,56002500.0,111320900.0,169525500.0,234833000.0,61051700.0,126758200.0,199497900.0,273209800.0,66867200.0,136249700.0
购买商品、接受劳务支付的现金,9726200.0,21059000.0,32425300.0,45987200.0,18788800.0,37411000.0,58680000.0,72466600.0,8184500.0,19500900.0,37163600.0,60399200.0,19178500.0,42924800.0,66598800.0,95789800.0,31567000.0,69989500.0,110293600.0,152981100.0,40725900.0,82513100.0,122821800.0,170424200.0,45717700.0,84264600.0,131029600.0,176427500.0,45565500.0,90057800.0,135232600.0,173204900.0,30504000.0,64042500.0,92745700.0,124218400.0,23568800.0,51636800.0,81389300.0,116545800.0,36234500.0,71537500.0,107982400.0,149972800.0,41348800.0,85690700.0,134174800.0,183967600.0,46026900.0,93683500.0
支付给职工以及为职工支付的现金,1076400.0,2120000.0,3294700.0,5042000.0,1434700.0,3403500.0,4745200.0,6728500.0,1467200.0,2797900.0,4313300.0,6731000.0,1626000.0,3233800.0,4968900.0,8273700.0,1956200.0,3943700.0,6175200.0,9686600.0,2277700.0,4555800.0,7073500.0,10803100.0,2571500.0,5037500.0,7703200.0,11577200.0,2663300.0,5195900.0,7946000.0,11976200.0,2808300.0,5374000.0,8052200.0,11810300.0,2735200.0,5307200.0,7915500.0,11812400.0,2642700.0,5239400.0,7961000.0,12382500.0,2807400.0,5457100.0,8392000.0,14295000.0,3055300.0,6117700.0
支付的各项税费,3047100.0,8023400.0,13271900.0,18836700.0,4531000.0,12247000.0,18835200.0,25567100.0,4369800.0,9700400.0,14541900.0,19180300.0,6347400.0,14274600.0,21247900.0,27081900.0,8839500.0,18945200.0,29590400.0,34508200.0,12878300.0,26624700.0,34476500.0,43342000.0,9791700.0,23652700.0,32674300.0,40075700.0,8236000.0,21277200.0,31740300.0,40801500.0,9538200.0,18399800.0,26406600.0,33372900.0,6780200.0,14482200.0,22260400.0,27263200.0,8467600.0,17041800.0,24876600.0,29293100.0,9312100.0,18761600.0,25042000.0,32315600.0,10838800.0,20923200.0
支付的其他与经营活动有关的现金,1268900.0,2122200.0,3752700.0,5752500.0,1262300.0,2531300.0,2856600.0,5351400.0,1260500.0,2821800.0,4131200.0,6475600.0,1621300.0,3129500.0,4874500.0,7495000.0,1299100.0,2994600.0,4810300.0,8057200.0,974100.0,2680800.0,4540700.0,7890500.0,2005100.0,2751800.0,4604200.0,7986900.0,1703100.0,2671200.0,4365600.0,8188500.0,1245100.0,2990200.0,3986600.0,6331300.0,1282200.0,2857500.0,3801800.0,7246900.0,1358900.0,3018900.0,4276000.0,6519100.0,1403200.0,2233000.0,6195400.0,7475100.0,744000.0,2082800.0
经营活动现金流出小计,15118600.0,33324600.0,52744600.0,75618400.0,26016800.0,55592800.0,85117000.0,110113600.0,15282000.0,34821000.0,60150000.0,92786100.0,28773200.0,63562700.0,97690100.0,138640400.0,43661800.0,95873000.0,150869500.0,205233100.0,56856000.0,116374400.0,168912500.0,232459800.0,60086000.0,115706600.0,176011300.0,236067300.0,58167900.0,119202100.0,179284500.0,234171100.0,44095600.0,90806500.0,131191100.0,175732900.0,34366400.0,74283700.0,115367000.0,162868300.0,48703700.0,96837600.0,145096000.0,198167500.0,54871500.0,112142400.0,173804200.0,238053300.0,60665000.0,122807200.0
经营活动产生的现金流量净额,5251100.0,11217700.0,16844300.0,21081900.0,3262700.0,8400600.0,14986300.0,17680300.0,6289400.0,13381300.0,19495700.0,26801700.0,7549200.0,15046900.0,24847200.0,31879600.0,6710300.0,12901900.0,21551500.0,29015500.0,2184400.0,4800600.0,16795400.0,23928800.0,1709300.0,10205700.0,20567100.0,28852900.0,2056100.0,13348400.0,25471000.0,35647700.0,2939800.0,11093600.0,19934100.0,26131200.0,6103200.0,11184200.0,19091700.0,26517900.0,7298800.0,14483300.0,24429500.0,36665500.0,6180200.0,14615800.0,25693700.0,35156500.0,6202200.0,13442500.0
