报表日期,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30
销售商品、提供劳务收到的现金,8392.51,18007.14,25719.2,38352.4,11037.69,22748.53,37438.36,50842.46,18282.19,40402.32,65444.17,91182.16,23904.19,51450.91,85667.59,119946.91,32391.19,60136.65,92099.78,130835.32,31614.12,52272.83,87771.58,118944.41,36933.02,61475.93,90112.55,130831.64,31307.83,57034.2,82562.76,108141.12,35377.39,55324.16,85200.57,115413.86,30517.49,43894.69,64571.64,93140.57,27161.12,50663.97,81475.64,98413.0,31224.96,45796.3,71492.32,100698.96,31455.67,42195.54,66479.77,94110.23,21295.48,37004.23,60492.19
收到的税费返还,0.0,0.0,60.7,81.39,0.0,75.85,109.21,78.48,169.25,168.07,368.37,1283.5,247.93,247.93,354.65,354.65,952.35,985.25,1481.09,1766.73,0.0,932.7,1131.61,1582.0,103.04,607.38,768.49,1289.8,103.02,798.84,901.13,1397.38,597.02,599.02,599.02,496.73,54.68,54.68,54.68,1325.31,369.28,617.47,656.81,1231.3,162.4,423.29,907.57,1023.83,0.0,513.31,838.63,838.63,75.36,550.2,590.08
收到的其他与经营活动有关的现金,51.52,193.5,363.24,428.63,64.34,316.23,433.21,1680.37,183.25,260.98,424.06,298.53,1638.35,661.5,1302.71,686.08,10983.41,1299.92,4246.6,1969.63,8134.14,3983.61,3294.38,1934.69,4794.47,7454.82,8124.09,1727.59,1783.51,3157.8,5624.19,2940.87,5381.49,8931.61,11528.12,1588.1,1562.53,3283.37,5452.92,950.65,1203.01,3353.42,6775.33,1401.36,3757.31,3836.24,8485.82,2553.01,1631.78,2269.9,3468.06,3314.52,7844.38,2115.48,3516.02
经营活动现金流入小计,8444.04,18200.64,26143.13,38862.42,11102.03,23140.61,37980.78,52601.31,18634.69,40831.38,66236.59,92764.19,25790.47,52360.34,87324.95,120987.64,44326.94,62421.83,97827.47,134571.68,39748.26,57189.15,92197.57,122461.1,41830.53,69538.12,99005.14,133849.03,33194.36,60990.84,89088.08,112479.36,41355.89,64854.79,97327.71,117498.69,32134.69,47232.73,70079.23,95416.53,28733.4,54634.86,88907.78,101045.65,35144.67,50055.83,80885.71,104275.79,33087.45,44978.74,70786.46,98263.38,29215.22,39669.91,64598.3
购买商品、接受劳务支付的现金,3889.14,8121.41,12335.62,17810.1,4213.69,9494.4,14499.06,21835.0,4136.65,13825.76,14841.86,23580.56,6274.97,10134.44,16766.5,27851.16,8008.72,15479.9,21975.12,30289.74,9442.23,16043.18,21535.66,24595.48,6847.14,15600.6,16339.99,26661.4,8389.64,13013.83,16571.81,21504.65,4097.35,8134.53,12077.51,20430.23,4267.48,10264.0,13445.23,22766.43,2940.01,6913.69,10601.93,14921.08,4014.63,6833.41,12256.33,23829.77,4533.68,8138.43,11820.66,17238.46,2850.0,7733.37,13465.27
支付给职工以及为职工支付的现金,865.35,1687.93,2188.57,3399.57,1197.57,1836.28,2869.39,5867.65,1172.49,2598.32,3744.42,6534.22,1051.82,2470.05,3916.95,7812.15,1501.04,3241.48,5413.84,9440.02,1780.75,3836.59,5714.9,10072.69,1935.59,3893.07,6028.04,10796.12,2092.92,4332.39,7147.01,10811.43,2818.74,5543.88,8158.3,12397.05,2449.92,5574.61,8520.71,13578.19,3090.14,5829.57,8838.4,13540.15,2826.4,6476.99,9348.42,16176.68,3917.05,6986.16,10026.42,13859.61,4011.98,7190.08,12282.03
支付的各项税费,1089.15,2014.43,2716.75,3758.47,1792.48,3591.87,4180.0,5201.46,1443.15,2207.14,4432.85,9042.6,3711.79,7800.12,8933.6,14619.03,4761.72,10496.69,14011.58,19573.14,5810.78,10603.05,13907.04,19556.26,7060.0,12201.26,15297.2,22368.14,7492.5,14332.34,17965.57,23064.55,6164.49,11912.09,16644.13,20509.57,7496.98,12270.16,16171.02,16835.09,5251.44,11724.16,14104.52,17677.37,7075.71,10860.34,14242.97,15873.01,7936.22,12980.85,14801.52,17490.2,5714.96,8909.95,14720.66
支付的其他与经营活动有关的现金,1046.03,1337.88,2566.62,3454.05,1824.57,3176.59,2651.84,5855.81,1727.72,3173.82,4001.58,3057.46,2293.63,2972.12,4632.63,5047.04,12137.93,3169.96,7320.85,5955.69,10509.15,8301.29,7434.46,4688.13,5300.1,5519.12,8289.6,5356.1,3028.88,6160.26,11543.55,3240.82,2031.24,3555.97,4258.98,4345.29,1590.41,3541.66,5146.87,5226.93,1798.09,3006.24,5814.92,5574.98,2793.1,6345.35,10078.02,6672.04,4847.99,3269.25,4887.09,6663.69,5934.14,2689.94,5745.79
经营活动现金流出小计,6889.66,13161.66,19807.56,28422.18,9028.31,18099.14,24200.29,38759.91,8480.01,21805.05,27020.71,42214.84,13332.2,23376.72,34249.69,55329.39,26409.4,32388.03,48721.4,65258.6,27542.91,38784.11,48592.06,58912.56,21142.84,37214.05,45954.82,65181.76,21003.93,37838.81,53227.94,58621.46,15111.81,29146.47,41138.92,57682.15,15804.79,31650.42,43283.83,58406.63,13079.69,27473.66,39359.78,51713.58,16709.84,30516.09,45925.74,62551.5,21234.94,31374.68,41535.7,55251.96,18511.09,26523.33,46213.75
经营活动产生的现金流量净额,1554.38,5038.99,6335.57,10440.23,2073.73,5041.47,13780.49,13841.4,10154.68,19026.33,39215.88,50549.36,12458.26,28983.62,53075.26,65658.25,17917.54,30033.79,49106.08,69313.08,12205.35,18405.04,43605.51,63548.54,20687.69,32324.07,53050.31,68667.27,12190.43,23152.02,35860.14,53857.9,26244.08,35708.32,56188.78,59816.54,16329.9,15582.31,26795.41,37009.89,15653.71,27161.2,49548.01,49332.07,18434.83,19539.74,34959.97,41724.29,11852.5,13604.06,29250.76,43011.42,10704.13,13146.58,18384.55
