报表日期,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30
销售商品、提供劳务收到的现金,42557.96,104389.67,159830.1,216744.45,71105.24,158551.78,236194.6,274535.33,45586.13,85810.46,131053.39,180155.03,34904.53,84309.22,122955.36,156900.87,38863.91,91369.73,148219.87,194703.82,49587.4,132626.03,194113.84,275134.67,80433.48,159350.94,216583.71,302488.5,70475.77,139927.68,202582.94,269290.91,57830.09,109298.63,157531.33,230695.07,196315.51,262202.55,304543.28,380816.3,51569.53,119925.68,179074.89,295940.12,66432.43,141247.12,210010.28,300245.35,69732.68,205215.42
收到的税费返还,516.58,900.09,1147.23,1680.37,732.94,1318.23,3397.68,2668.33,544.05,4979.75,6753.18,9776.49,1312.08,4591.86,6877.84,8432.77,101.88,559.83,926.88,1736.25,300.97,745.16,1320.72,1464.57,643.75,645.92,777.39,920.26,141.53,141.53,141.53,353.94,182.07,259.79,711.5,1159.52,906.06,1091.95,1981.84,2388.19,398.23,605.63,1212.22,1989.17,1230.05,1672.78,2568.44,3480.23,1019.61,2395.61
收到的其他与经营活动有关的现金,278.71,602.66,979.59,1231.84,275.35,1773.55,2127.36,1524.97,3170.17,349.24,661.86,1553.9,1207.47,3279.27,3420.1,19616.24,206.15,1196.43,2981.44,3349.88,1120.71,1120.18,2798.43,3601.43,68.4,290.37,1106.11,1384.7,861.05,2116.85,2833.35,2763.42,737.81,525.68,1481.14,1556.2,1120.51,2794.19,4608.75,3131.06,1915.02,3301.42,4344.54,2440.31,3876.87,3066.42,3554.38,1627.86,669.64,2892.27
经营活动现金流入小计,43353.25,105892.42,161956.93,219656.67,72113.53,161643.56,241719.64,278728.63,49300.35,91139.45,138468.43,191485.41,37424.08,92180.35,133253.29,184949.88,39171.94,93125.99,152128.19,199789.95,51009.08,134491.37,198232.99,280200.67,81145.63,160287.23,218467.2,304793.46,71478.35,142186.06,205557.82,272408.28,58749.97,110084.1,159723.97,233410.79,198342.08,266088.69,311133.87,386335.55,53882.78,123832.73,184631.65,300369.61,71539.35,145986.32,216133.1,305353.44,71421.94,210503.31
购买商品、接受劳务支付的现金,42455.69,86558.66,126727.66,160415.64,46161.71,118296.11,169345.2,191931.49,43876.95,84203.71,127686.88,152457.65,42340.99,79556.06,111934.48,129295.94,42837.78,89062.35,139818.12,168698.91,45319.02,102619.96,163274.96,202331.72,52292.51,95848.52,144882.75,194324.54,56446.85,95491.27,152716.32,187673.42,54863.53,90805.85,135134.07,171066.82,184965.51,223787.18,262372.98,312407.08,58443.44,110741.7,163165.16,207766.69,59090.09,105565.36,163509.18,219359.82,83431.98,159279.79
支付给职工以及为职工支付的现金,2663.65,6180.83,10297.33,14686.31,2882.68,7174.52,10313.21,14717.07,4332.81,7245.85,11995.79,12545.28,3608.64,6916.86,10672.59,14858.77,4607.53,8981.02,12797.71,16983.87,4109.68,8575.5,12622.3,16233.27,4169.93,8546.73,12898.37,17020.52,5183.24,9976.02,14678.4,22108.68,6256.99,11564.88,16261.1,24350.82,5706.94,10289.26,14510.52,21979.51,5732.08,10430.91,14678.41,22151.2,7393.87,14766.3,20004.32,25836.79,7667.45,15227.1
支付的各项税费,1058.79,3378.79,7005.89,8413.56,3987.46,10261.89,14689.41,13586.77,1967.97,5315.52,6113.36,5751.3,872.81,1603.07,2660.34,3553.7,373.42,997.96,1591.8,2251.5,318.61,1196.31,1582.48,3198.53,352.43,4973.65,8284.29,13402.44,2835.03,6847.6,9965.71,11175.2,696.84,2627.91,3467.95,3817.76,330.0,2011.98,2286.53,2977.56,1947.93,3783.56,5250.66,6522.11,1369.38,8033.0,9811.02,10117.37,2776.95,6711.08
支付的其他与经营活动有关的现金,1148.46,4174.21,4364.4,7952.97,6729.84,4155.5,6949.3,12238.21,1244.43,3642.7,4030.43,11161.74,2111.22,3923.17,5585.28,10752.04,1031.14,2964.41,765.3,12310.13,1043.29,3351.85,3038.35,13059.02,725.31,4131.2,5538.51,15923.42,566.53,5390.89,4176.95,9716.7,876.94,4047.7,3399.17,11531.24,2331.47,9140.59,10280.06,14091.08,2465.84,6735.71,6791.71,12404.23,3284.97,7128.22,6274.54,19027.4,2974.56,18633.33
经营活动现金流出小计,47326.6,100292.5,148395.28,191468.48,59761.68,139888.02,201297.12,232473.54,51422.15,100407.78,149826.45,181915.96,48933.67,91999.16,130852.69,158460.45,48849.87,102005.74,154972.93,200244.41,50790.61,115743.62,180518.09,234822.55,57540.17,113500.11,171603.92,240670.91,65031.65,117705.77,181537.38,230674.0,62694.3,109046.33,158262.29,210766.64,193333.91,245229.02,289450.09,351455.24,68589.29,131691.88,189885.95,248844.23,71138.32,135492.87,199599.06,274341.39,96850.94,199851.3
经营活动产生的现金流量净额,-3973.35,5599.92,13561.65,28188.19,12351.85,21755.53,40422.51,46255.09,-2121.8,-9268.33,-11358.02,9569.45,-11509.59,181.19,2400.6,26489.44,-9677.93,-8879.75,-2844.74,-454.46,218.47,18747.75,17714.91,45378.12,23605.45,46787.13,46863.28,64122.54,6446.7,24480.29,24020.44,41734.28,-3944.33,1037.76,1461.68,22644.15,5008.17,20859.68,21683.78,34880.31,-14706.51,-7859.14,-5254.29,51525.38,401.03,10493.45,16534.04,31012.05,-25429.01,10652.0
