报表日期,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30
销售商品、提供劳务收到的现金,585199.13,1226093.02,2097979.89,2848935.16,906314.69,2071116.68,3370376.41,3853707.33,984538.84,2019901.09,2937320.42,3492708.03,1082522.96,2186229.73,3212996.16,3647952.63,998314.47,2522683.9,3795994.29,4005640.65,1043363.57,2162850.1,3531828.7,4599197.61,1085829.69,2278037.67,3347040.42,4496901.03,708020.78,1859073.0,2680844.13,3600430.1,889571.65,1618291.36,2286845.56,3004805.12,588058.71,1498889.57,2266101.01,3151531.61,749685.01,2249271.82,3529966.07,4267155.91,877704.93,3437747.19,4762008.61,4967483.51,913902.13,3139610.94,4387224.69,5886154.54,1085063.42,2169871.52,4074039.96
收到的税费返还,0.0,7236.41,14096.31,13726.09,0.0,60.08,60.08,92.33,0.0,4474.11,4474.11,4474.11,11.98,0.0,861.92,759.11,4688.53,8294.14,8294.14,31143.53,9515.94,9577.17,9577.17,13444.32,26.29,112.59,242.57,48.31,13.02,8.65,19.24,110.67,42.08,14.02,53.96,139.21,0.84,1.77,2.65,91.88,0.86,2.08,31912.18,60938.92,16109.35,31030.36,37200.65,37314.8,0.0,0.0,0.0,6511.3,21005.14,90983.63,91213.89
收到的其他与经营活动有关的现金,5694.19,2873.17,18469.44,13891.55,214.35,7604.91,10525.9,25606.2,1678.39,17419.81,26229.84,9214.34,2576.14,14011.4,20846.88,5439.06,1424.93,3125.82,7315.27,19577.32,5386.75,7189.12,10990.65,25789.19,7488.59,9524.18,14371.87,22199.45,8790.28,15798.69,24570.17,27439.92,10907.38,45053.7,124087.51,234131.17,45858.68,81532.35,101525.5,102335.64,50598.64,59170.87,90668.99,40417.35,6918.21,29781.23,37408.31,65118.43,11358.94,21437.85,32997.0,42208.59,20648.83,36120.74,51157.15
经营活动现金流入小计,590893.31,1236202.6,2130545.64,2876552.79,906529.04,2078781.66,3380962.38,3879405.86,986217.23,2041795.02,2968024.36,3506396.48,1085111.08,2200241.13,3234704.96,3654150.8,1004427.93,2534103.86,3811603.7,4056361.51,1058266.26,2179616.4,3552396.52,4638431.12,1093344.57,2287674.45,3361654.87,4519148.78,716824.09,1874880.34,2705433.54,3627980.69,900521.11,1663359.08,2410987.03,3239075.5,633918.24,1580423.69,2367629.16,3253959.13,800284.51,2308444.76,3652547.24,4368512.18,900732.49,3498558.78,4836617.56,5069916.74,925261.07,3161048.79,4420221.69,5934874.43,1126717.4,2296975.9,4216410.99
购买商品、接受劳务支付的现金,441456.03,1081775.69,1616503.45,2201957.82,1014754.17,1723740.8,3032568.05,3269523.53,974704.79,1415331.53,2495697.41,2720134.41,867439.17,1571162.23,2676540.72,2939971.86,913116.49,1990474.08,3041669.5,3331787.16,1045965.96,1925322.46,2947982.09,3581598.28,956259.48,1990661.3,2537904.35,3228167.93,691084.39,1457148.62,1968911.16,2783602.23,690773.52,911612.39,1869809.92,2808451.29,490897.81,897553.11,1521069.58,2149242.2,592821.12,1815467.59,2962766.51,3170905.12,657419.02,3056552.81,3936186.45,3816370.24,718054.3,2729596.94,3955244.03,5151647.71,1069123.45,1884185.25,3516164.37
支付给职工以及为职工支付的现金,9759.65,18162.0,27945.14,118083.94,31308.02,103358.71,141132.97,217180.99,38409.53,110073.99,152109.88,221721.66,36764.38,119214.76,160520.86,264834.67,49621.92,138304.07,197307.24,300533.34,60376.8,153273.93,237571.29,331877.83,71371.54,173586.33,252443.27,378905.66,76556.96,182227.48,240870.83,369011.27,90014.67,175181.93,261884.08,366162.53,84545.08,175880.12,241376.78,353492.83,80403.72,170557.55,232095.99,360252.13,84930.49,184445.78,289670.85,396832.41,83756.43,181546.49,249456.15,423495.53,98707.21,192767.4,278644.38
支付的各项税费,7646.15,9573.06,54000.25,112801.54,43373.2,174969.92,256428.08,259176.35,56858.8,125752.56,206188.56,244440.3,46230.44,164314.1,129001.68,186066.88,21341.93,97600.36,115994.39,133821.28,6047.77,105779.77,116953.5,168799.56,38657.35,45055.8,81503.16,173454.85,84865.14,122383.03,141700.83,160501.76,40693.31,64629.18,114077.37,136498.06,30922.97,45046.63,53642.95,62179.58,8587.81,25705.52,33259.82,49414.09,12353.56,35790.92,76050.74,88529.49,85494.65,236564.46,266086.38,338057.19,47251.73,106268.64,132282.42
支付的其他与经营活动有关的现金,9705.6,19111.9,23314.19,75308.33,32030.96,46578.12,65635.79,47127.49,11952.87,9190.78,16899.63,35522.99,8928.57,15107.29,22966.36,39599.14,7959.42,17544.28,27087.38,2865.88,4315.53,4103.58,18538.31,7139.84,2331.39,15133.31,41081.57,23721.2,7021.79,16942.51,29699.21,18408.7,7950.68,14537.61,42007.33,25443.3,4114.2,25518.26,39892.49,42962.28,10313.12,23509.19,35475.04,55044.03,12176.68,32654.36,42238.38,53309.73,20865.69,31281.68,44024.89,60356.92,43142.89,45458.26,77431.84
经营活动现金流出小计,468567.43,1128622.66,1721763.03,2508151.63,1121466.35,2048647.55,3495764.89,3793008.35,1081925.99,1660348.87,2870895.48,3221819.37,959362.56,1869798.38,2989029.62,3430472.55,992039.75,2243922.79,3382058.52,3769007.66,1116706.06,2188479.75,3321045.19,4089415.5,1068619.76,2224436.74,2912932.36,3804249.65,859528.28,1778701.64,2381182.02,3331523.95,829432.17,1165961.11,2287778.69,3336555.18,610480.06,1143998.11,1855981.81,2607876.89,692125.77,2035239.86,3263597.36,3635615.37,766879.76,3309443.88,4344146.43,4355041.87,908171.07,3178989.57,4514811.45,5973557.35,1258225.27,2228679.54,4004523.01
经营活动产生的现金流量净额,122325.89,107579.94,408782.6,368401.16,-214937.31,30134.12,-114802.5,86397.51,-95708.76,381446.15,97128.89,284577.11,125748.52,330442.74,245675.34,223678.25,12388.18,290181.07,429545.18,287353.85,-58439.8,-8863.36,231351.33,549015.61,24724.81,63237.71,448722.51,714899.13,-142704.19,96178.69,324251.52,296456.74,71088.94,497397.97,123208.33,-97479.69,23438.18,436425.58,511647.36,646082.24,108158.75,273204.91,388949.88,732896.81,133852.74,189114.9,492471.13,714874.87,17090.01,-17940.78,-94589.76,-38682.93,-131507.88,68296.35,211887.98
