报表日期,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30
销售商品、提供劳务收到的现金,11266.78,28931.41,45291.83,60833.69,15293.75,34340.64,50394.75,64234.33,6265.28,15783.89,28259.73,45496.42,19227.14,50789.72,74976.89,132823.09,49915.34,92221.26,137990.65,191393.83,45951.2,95046.99,154568.51,221547.17,51486.61,110134.57,176417.15,264256.04,85134.48,168769.38,267141.7,366377.42,107667.41,204054.86,305960.64,407932.95,112155.96,233192.14,364419.68,534926.86,112365.56,252642.64,393995.33,556879.38,162444.84,298612.03,449380.95,620850.22,148328.81,288808.12
收到的税费返还,0.0,21.6,57.03,208.5,0.0,0.0,0.0,153.51,0.0,1.73,1.73,1.73,0.0,0.0,0.0,0.0,0.0,1166.36,1166.36,1166.36,3.22,3.22,14.87,14.37,0.0,0.0,0.0,0.0,0.0,387.58,387.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,846.53,0.0,0.0,0.0,0.0,0.0,0.0,770.28,1234.59,1.2,21.14
收到的其他与经营活动有关的现金,309.51,694.46,1341.84,2943.74,355.75,1113.0,2131.2,454.87,366.14,801.73,1214.88,1623.96,708.39,894.1,1272.22,2387.48,702.93,1749.87,2266.66,1671.15,424.35,1478.7,2043.46,2734.41,6024.56,1167.85,2189.49,5113.73,222.71,1430.94,1939.67,1686.48,244.87,530.29,838.92,1068.65,201.0,118.25,1190.54,1324.8,551.17,1085.26,3925.07,2231.7,674.74,1254.32,5919.42,2729.16,368.86,917.64
经营活动现金流入小计,11576.29,29647.47,46690.7,63985.93,15649.5,35453.64,52525.95,64842.71,6631.43,16587.35,29476.34,47122.12,19935.53,51683.82,76249.12,135210.58,50618.27,95137.49,141423.66,194231.34,46378.78,96528.92,156626.84,224295.96,57511.17,111302.42,178606.64,269369.77,85357.19,170587.91,269468.94,368063.9,107912.27,204585.15,306799.56,409001.6,112356.96,233310.4,365610.22,537098.18,112916.73,253727.9,397920.4,559111.08,163119.58,299866.34,456070.65,624813.96,148698.87,289746.9
购买商品、接受劳务支付的现金,8542.69,17579.08,29459.98,41124.44,14867.66,27301.44,40423.78,49500.51,4102.88,14429.71,24589.93,33190.3,8607.84,24966.36,38743.41,74576.07,31552.27,61856.6,89458.98,113161.0,25431.47,48543.3,82137.32,117828.56,30917.72,64731.57,115004.35,169375.12,61380.67,120985.4,189498.72,249177.47,70085.15,135818.11,205553.14,276281.04,78854.96,159802.71,247882.0,337569.73,99949.83,198982.06,297046.17,406357.99,110330.38,217856.14,329987.35,462460.73,110030.47,202943.61
支付给职工以及为职工支付的现金,4380.34,8951.34,13702.52,19581.12,5195.28,10688.63,15487.43,21741.7,4069.39,8422.57,13298.34,21783.18,4913.47,10192.78,16826.41,29242.0,7704.56,14817.24,24206.88,36369.8,8444.82,16806.89,26201.15,38001.59,8900.02,17897.78,31123.82,45404.6,11188.26,21357.68,38306.7,54322.78,14412.16,25645.38,40597.81,56258.23,13316.35,26096.55,40647.1,61352.12,13707.58,27349.56,41753.58,61455.98,13860.52,29478.81,45482.06,66853.64,15276.76,34004.55
支付的各项税费,288.35,2021.38,2923.63,3996.85,818.97,1198.25,2821.28,3329.08,1109.29,3835.54,4913.56,5820.5,2959.06,6421.36,8670.0,11286.18,5514.77,8751.47,13196.87,15991.1,4084.47,7631.56,10276.87,12343.59,2621.34,7669.68,12396.75,18446.07,4499.82,10017.11,15042.63,21285.69,7479.82,12464.18,16984.07,20232.01,6246.03,14382.32,21749.24,30921.58,6553.71,15170.28,24823.18,31494.66,8390.08,29084.03,40833.86,44500.88,6117.68,16959.79
支付的其他与经营活动有关的现金,858.57,1616.59,3054.39,6432.98,863.31,2441.58,3579.8,1893.38,364.97,874.72,1315.59,1364.25,550.07,1597.64,2655.5,3278.9,1264.55,2528.8,4061.11,9008.23,2078.26,4659.85,7454.91,10168.46,3269.96,6037.46,8324.21,12545.44,3289.37,6167.55,9718.74,13015.0,3926.55,7781.52,11719.68,15283.28,3384.87,7871.43,12208.81,19160.12,4981.83,8702.66,14744.38,18187.98,5523.45,12142.11,18647.74,21222.66,5750.54,11544.11
经营活动现金流出小计,14069.95,30168.39,49140.52,71135.39,21745.22,41629.9,62312.3,76464.67,9646.52,27562.54,44117.42,62158.23,17030.43,43178.15,66895.31,118383.14,46036.15,87954.11,130923.84,174530.13,40039.02,77641.6,126070.26,178342.2,45709.04,96336.5,166849.13,245771.22,80358.12,158527.75,252566.77,337800.95,95903.68,181709.2,274854.69,368054.56,101802.21,208153.01,322487.15,449003.55,125192.95,250204.56,378367.3,517496.62,138104.43,288561.09,434951.01,595037.91,137175.44,265452.06
经营活动产生的现金流量净额,-2493.66,-520.92,-2449.81,-7149.46,-6095.72,-6176.26,-9786.35,-11621.96,-3015.1,-10975.19,-14641.08,-15036.11,2905.1,8505.67,9353.81,16827.43,4582.12,7183.39,10499.82,19701.21,6339.76,18887.31,30556.59,45953.75,11802.14,14965.92,11757.51,23598.55,4999.07,12060.16,16902.17,30262.95,12008.59,22875.96,31944.88,40947.04,10554.74,25157.39,43123.07,88094.63,-12276.21,3523.34,19553.09,41614.46,25015.16,11305.26,21119.64,29776.05,11523.43,24294.83
