报表日期,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
销售商品、提供劳务收到的现金,549263.46,847742.99,1315692.64,1609868.48,844072.7,1179785.52,1646589.08,2052749.17,1556615.4,2575492.49,3806819.63,4205134.8,1294991.31,2128393.59,2954578.84,3593152.32,1690253.5,2865744.34,4147071.87,5275464.02,3213495.12,4341408.29,5714177.07,7007712.07,3125852.52,4649519.18,6280454.09,7021140.36,3586869.37,5204299.79,6937144.98,8553445.11,4069193.56,6318909.73,8107830.09,11091832.09,2190804.25,3770736.03,5500364.13,6989662.13,3107226.68,5232039.8,8302909.29,10759912.01,3371256.8,5344597.55,8518618.0,13502912.64,4344802.96
收到的税费返还,4044.25,18736.67,33959.33,43814.13,10330.86,11780.22,29329.78,40652.53,8820.0,8820.0,8820.0,26909.13,17463.16,39388.39,48763.09,53527.16,10190.9,32420.8,74418.41,95697.06,35628.84,79865.73,131826.65,132255.82,11678.01,12306.44,42318.53,46852.51,15384.2,35212.75,50312.94,51157.62,14485.71,29520.58,94863.99,123732.7,33289.29,40942.09,83315.62,113933.77,19923.26,76442.5,134396.2,165728.31,54221.16,119662.91,198126.6,235658.83,74357.63
收到的其他与经营活动有关的现金,2929.94,9974.79,17575.5,26254.24,9916.58,14269.42,-29999.28,-15606.71,12735.96,88261.16,97753.96,95738.33,340125.19,497837.55,521878.24,689845.75,65043.56,179605.99,322227.16,385182.88,212714.35,144498.8,239899.36,320667.73,178330.24,144760.45,240013.4,303245.69,166506.29,96159.29,193192.45,213436.68,231295.12,156418.29,292440.99,468264.02,111015.5,148146.33,223542.06,293882.62,60298.62,116647.72,235956.49,267990.93,700127.17,691445.29,943006.22,756698.62,62992.61
经营活动现金流入小计,556237.65,876454.45,1448724.07,1773021.71,803346.24,1159139.25,1645919.57,2077794.98,1578171.36,2679826.57,3951625.6,4518533.81,1705990.62,2687690.79,3490430.26,4314108.21,1651368.05,2957410.11,4435152.18,5675047.82,3642557.98,4725188.03,6293474.47,7555168.01,3373633.71,5042332.24,6758574.42,7563146.72,3860546.68,5415381.9,7366624.74,9053996.89,4415255.1,6547310.79,8660777.45,11879650.81,2350585.71,4090951.68,5952982.78,7551543.59,3231606.05,5649392.01,8877644.06,11364129.59,4287426.77,6282489.9,9774326.0,14620976.37,4573875.63
购买商品、接受劳务支付的现金,173158.95,406440.47,689772.18,1035179.88,250700.68,729536.77,1033719.61,1307623.33,257680.39,478523.92,1163477.71,1819469.66,951888.82,1731489.87,2507534.89,3411981.22,1014382.38,1901020.22,3094324.78,4371702.53,1042325.41,1910376.63,2962828.43,4044615.78,1012201.98,1950843.26,2869017.91,3858872.74,841093.02,1685315.43,2754210.61,3881690.01,770603.29,1801330.29,2557091.96,4254125.53,833207.99,1660895.89,2833982.25,4047878.38,1369476.63,3286728.74,5170324.56,5836516.52,1491195.69,3111563.26,5083363.64,7804552.68,2009508.76
支付给职工以及为职工支付的现金,30908.8,61037.47,90114.54,122004.54,41744.64,76470.22,105217.97,136649.4,43691.95,74479.67,111625.55,162807.36,62141.45,111174.92,168616.66,231977.32,93556.79,180809.73,281177.8,384559.37,127557.35,234035.67,340498.1,448636.23,133801.43,258116.83,369513.74,496395.11,146755.79,295757.12,426162.49,573023.76,162667.44,309836.18,433545.75,559051.44,138608.68,266956.26,401910.9,565704.62,184347.72,380841.56,574585.66,768486.92,238113.38,434898.94,642477.43,857541.26,218232.38
支付的各项税费,15972.82,65841.63,120275.87,141193.79,29762.34,120445.06,177666.96,214748.68,37948.6,134575.93,205641.35,240663.46,65340.31,188593.1,254725.95,331557.52,81962.07,273740.18,340377.05,419452.96,121630.24,305692.56,408136.08,516251.55,128811.04,488263.73,649366.57,817129.24,307104.2,840888.62,1064951.23,1333435.86,414406.59,1014207.9,1245982.11,1377388.72,267504.35,660426.96,904873.81,1133389.88,389417.84,764543.23,1064772.39,1319677.18,355523.68,768751.78,1182037.19,1514179.79,402923.52
支付的其他与经营活动有关的现金,32719.69,82749.62,158067.32,193224.02,58411.46,96641.23,304701.15,381919.15,-6146.15,121866.96,211424.53,789539.8,62151.01,155814.4,272054.07,408651.28,385990.87,399934.58,473229.53,614750.42,68557.06,435816.69,532259.22,467093.46,179228.12,321071.81,416195.21,639366.89,140044.06,423957.47,659813.22,927045.45,296895.21,333905.87,662786.73,1043518.51,551414.84,429774.41,707447.22,837152.49,325188.07,701219.05,1227797.41,1558988.71,358942.24,694293.31,1103856.52,1502683.42,1129407.99
经营活动现金流出小计,252760.26,616069.2,1046860.94,1493742.69,434762.41,1063389.38,1621305.7,2040940.55,333174.79,711058.63,1727119.62,3573574.21,1468247.98,2495351.04,3394963.24,4252508.71,1334617.03,2392596.73,3797841.6,5339431.82,1779799.96,3159063.32,4455659.54,5714293.38,1772238.34,3467137.7,4796525.45,6266163.01,1748577.78,3484840.69,5179810.43,7160080.34,2099372.27,3571686.81,4963240.94,7441812.63,1738823.72,2945464.59,4536756.42,6065548.38,2353791.83,5285678.04,8303753.94,9728275.76,2851461.73,5388573.71,8266950.39,11926897.22,3800554.29
经营活动产生的现金流量净额,303477.39,260385.25,401863.13,279279.01,368583.83,95749.88,24613.88,36854.43,1244996.57,1968767.94,2224505.98,944959.61,237742.64,192339.75,95467.02,61599.5,316751.03,564813.38,637310.58,335616.0,1862758.02,1566124.71,1837814.93,1840874.63,1601395.37,1575194.54,1962048.98,1296983.71,2111968.9,1930541.21,2186814.32,1893916.55,2315882.84,2975623.98,3697536.5,4437838.18,611761.99,1145487.09,1416226.36,1485995.21,877814.22,363713.97,573890.11,1635853.82,1435965.04,893916.2,1507375.61,2694079.15,773321.34
