报表日期,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30
销售商品、提供劳务收到的现金,88411.52,160396.55,251776.23,329198.25,125101.06,244523.38,340620.87,441544.25,119886.61,244956.27,348088.7,510450.03,152437.65,262557.98,419615.01,545385.06,182926.72,385351.58,608690.76,969006.25,321471.4,741815.15,1097491.42,1410527.82,321908.04,614594.97,839336.45,968097.81,271819.9,484415.55,643608.96,781055.12,123348.46,169379.8,466064.92,630830.98,250135.5,465353.98,650478.56,789509.6,231433.22,547800.19,875660.3,1242132.26,357869.22,616930.55,1077315.57,1482843.61,415827.96,815207.84,1225295.0
收到的税费返还,0.0,53.17,53.17,52.18,0.0,7.43,7.43,73.14,46.49,68.2,80.46,73.68,7.39,7.39,7.39,7.39,0.0,30.3,146.41,123.16,0.0,0.0,6.1,0.0,0.0,7.59,22.17,2.45,39.57,82.42,113.97,0.0,24.17,26.29,81.69,0.0,0.0,22.64,22.64,376.62,0.0,0.0,0.0,0.0,52.58,222.53,401.4,578.63,20.25,153.25,379.98
收到的其他与经营活动有关的现金,1871.21,3909.09,36533.51,4426.64,54.0,2551.33,3489.45,2748.46,883.97,1600.9,4358.88,3817.22,2380.23,855.0,2157.06,8130.4,2734.28,2350.52,2823.14,8386.03,2448.76,2763.96,4229.57,19988.44,2413.46,3128.29,4009.38,26997.27,6934.12,15442.28,21712.41,30381.95,4350.8,20846.57,27262.37,31581.86,3374.2,4707.12,7320.82,18306.39,3306.44,8041.48,14236.12,24419.27,1528.72,21561.64,28981.87,48259.36,6460.47,21949.65,31098.76
经营活动现金流入小计,90282.73,164358.81,288362.91,333677.06,125155.06,247082.14,344117.75,444365.85,120817.07,246625.37,352528.04,514340.92,154825.27,263420.37,421779.46,553522.84,185661.0,387732.4,611660.31,977515.45,323920.16,744579.11,1101727.09,1430516.27,324321.49,617730.85,843368.0,995097.53,278793.59,499940.26,665435.34,811437.06,127723.44,190252.66,493408.98,662412.84,253509.7,470083.75,657822.01,808192.61,234739.66,555841.67,889896.42,1266551.52,359450.52,638714.73,1106698.84,1531681.6,422308.68,837310.74,1256773.74
购买商品、接受劳务支付的现金,46597.49,73683.64,73740.22,105041.24,87665.07,124537.29,165956.07,217558.42,39875.41,89582.13,121935.56,231405.33,67343.41,108932.14,145107.71,228543.68,43046.11,134322.53,217196.69,308143.27,104283.13,248000.88,398127.4,513788.02,132331.09,261285.56,390679.49,426579.33,126147.12,241174.08,321879.21,408363.79,93447.87,190356.71,296311.89,425926.61,81494.85,138653.63,204414.46,181251.7,76447.98,156792.77,288325.3,377904.54,86952.53,228957.57,307668.59,382669.72,97721.23,204937.39,275929.99
支付给职工以及为职工支付的现金,3304.31,6123.81,9091.78,10921.11,4137.5,6062.94,7923.5,13737.53,2501.98,4705.21,7883.15,16326.33,3801.74,7224.0,13482.41,23486.66,3947.52,9445.36,15153.67,20178.58,7226.28,11838.39,14702.27,23718.42,7857.88,10857.35,14297.89,26367.62,6681.4,9057.23,12018.74,22518.5,7918.09,11363.93,15608.19,22900.76,10539.94,15370.17,22074.83,28470.35,15141.89,22414.26,29096.45,40385.38,18391.39,29744.54,38965.38,56919.48,25806.19,45757.09,58981.23
支付的各项税费,21325.59,38008.72,45465.41,66200.99,19825.07,47329.86,67223.71,94931.02,27418.36,51928.0,86066.82,123292.9,54811.56,76206.62,126043.69,139566.15,87206.25,141239.98,158618.88,219955.61,145727.99,239270.55,313372.23,358281.85,151387.25,245896.27,290100.5,363175.17,30472.68,89722.0,115168.97,148579.77,31868.11,57952.49,90012.16,123492.05,58744.44,95455.04,139427.67,209060.25,86645.59,153042.82,214349.96,254460.45,145031.66,256979.63,336487.8,354544.0,153363.84,308047.13,388518.57
支付的其他与经营活动有关的现金,12575.99,27346.46,30136.88,28630.76,13039.22,24161.23,36931.47,36740.95,18288.01,24552.31,43782.7,36580.66,17537.26,24926.28,33087.64,26798.2,13059.97,16000.59,40430.96,31981.23,6303.43,18294.61,31450.62,56665.54,13294.11,31013.81,37151.77,56316.38,23988.04,42322.46,65269.49,101263.99,26195.16,53987.38,87371.96,74814.28,30219.52,64427.58,109463.8,126901.45,42017.42,88824.16,134458.75,224460.4,74226.2,82040.93,197322.8,307756.79,89314.96,107894.06,198816.02
经营活动现金流出小计,83803.37,145162.64,158434.29,210794.1,124666.87,202091.31,278034.75,362967.92,88083.77,170767.64,259668.23,407605.22,143493.97,217289.05,317721.44,418394.69,147259.85,301008.46,431400.2,580258.69,263540.82,517404.43,757652.52,952453.83,304870.32,549052.99,732229.65,872438.5,187289.25,382275.78,514336.4,680726.06,159429.23,313660.51,489304.21,647133.7,180998.74,313906.42,475380.76,545683.76,220252.89,421074.0,666230.46,897210.77,324601.78,597722.67,880444.56,1101890.0,366206.23,666635.68,922245.81
经营活动产生的现金流量净额,6479.35,19196.17,129928.62,122882.96,488.19,44990.82,66083.0,81397.93,32733.31,75857.73,92859.81,106735.71,11331.3,46131.32,104058.02,135128.15,38401.15,86723.94,180260.12,397256.76,60379.34,227174.69,344074.56,478062.44,19451.17,68677.86,111138.35,122659.03,91504.34,117664.48,151098.94,130711.01,-31705.8,-123407.84,4104.77,15279.14,72510.96,156177.33,182441.25,262508.84,14486.76,134767.67,223665.96,369340.75,34848.74,40992.06,226254.27,429791.6,56102.45,170675.06,334527.93
收回投资所收到的现金,0.0,0.0,90.0,17188.63,6544.52,6544.52,6544.52,0.0,0.0,0.0,303.02,145.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,116771.75,130035.89,0.0,0.0,0.0,1401.1,0.0,0.0,0.0,12.5,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
取得投资收益所收到的现金,13.27,79.27,79.27,142.47,0.0,35.0,35.0,35.0,0.0,0.0,6.25,23.14,3485.93,3485.93,3485.93,3485.93,3537.31,14017.6,14017.6,14022.82,0.0,122.76,122.76,122.76,320.0,170.0,170.0,170.0,0.0,200.0,264.03,267.22,0.0,160.0,164.69,282.46,0.0,0.0,2837.12,854.26,0.0,0.0,591.21,1955.37,0.0,0.0,1950.13,1948.01,0.0,0.0,2615.92
处置固定资产、无形资产和其他长期资产所收回的现金净额,0.0,5.53,5.53,67.85,0.0,1.1,17.66,257.15,0.0,0.0,0.0,375.89,0.0,0.0,0.0,95.43,0.0,98.85,98.9,210.48,0.0,0.0,0.0,6315.27,0.0,0.0,0.0,2517.22,0.0,0.0,0.0,13.37,0.0,0.0,0.0,21.4,0.0,0.0,0.0,10.44,0.0,0.0,0.0,40.94,0.0,0.0,0.0,22.28,0.0,49.36,55.13
处置子公司及其他营业单位收到的现金净额,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5957.16,0.0,0.0,0.0,109.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,890.32,890.32,0.0,0.0,180.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
收到的其他与投资活动有关的现金,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1258.0,0.0,0.0,0.0,1895.09,0.0,0.0,0.0,700.0,0.0,0.0,0.0,261.18,0.0,2556.58,2556.58,1032.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0
