报表日期,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31
固定资产报废损失,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.51,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
公允价值变动损失,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-48.79,0.0,939.17,0.0,-464.69,0.0,94.21,0.0,0.0,0.0,0.0,0.0,359.51,0.0,-2147.4,0.0,625.6,0.0,-592.87,0.0,16288.51,0.0,-865.73,0.0,2723.31,0.0,2996.69,0.0,-532.81,0.0,2886.9,0.0,-2110.46,0.0,-2236.5,0.0
递延收益增加（减：减少）,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
预计负债,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
财务费用,0.0,196.39,0.0,480.22,0.0,489.08,0.0,456.21,0.0,34.53,0.0,140.79,0.0,-337.07,0.0,-697.83,0.0,56.85,0.0,-1543.86,0.0,0.0,0.0,-77.29,0.0,-0.34,0.0,1445.82,0.0,805.04,0.0,3972.81,0.0,6600.58,0.0,16743.88,0.0,10111.67,0.0,24037.55,0.0,14107.89,0.0,30279.71,0.0,17510.94,0.0,37399.47,0.0,17908.56,0.0,38338.87,0.0
投资损失,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-29.17,0.0,-1178.36,0.0,-1178.36,0.0,30.94,0.0,199.17,0.0,-1179.02,0.0,-3766.81,0.0,242.97,0.0,-679.66,0.0,-15321.5,0.0,-3287.4,0.0,-431.34,0.0,-1754.51,0.0,-1886.7,0.0,-2305.55,0.0,1239.25,0.0,11920.45,0.0,-6884.01,0.0,-7787.41,0.0,-807.93,0.0,-6479.54,0.0,1394.06,0.0,2064.76,0.0
递延所得税资产减少,0.0,-84.87,0.0,-148.62,0.0,-20.47,0.0,507.21,0.0,-130.73,0.0,-686.37,0.0,-596.57,0.0,-602.86,0.0,-50.68,0.0,698.6,0.0,-64.41,0.0,635.25,0.0,0.0,0.0,-252.73,0.0,122.65,0.0,-523.47,0.0,-381.99,0.0,27.68,0.0,-2994.85,0.0,-1646.71,0.0,117.23,0.0,-992.9,0.0,-914.72,0.0,-7768.56,0.0,-30.56,0.0,6716.64,0.0
递延所得税负债增加,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-130.71,0.0,0.0,0.0,-78.12,0.0,0.0,0.0,0.0,0.0,12.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.95,0.0,-7.95,0.0,536.85,0.0,-89.61,0.0,148.22,0.0,-648.64,0.0,306.84,0.0,-732.87,0.0,-780.87,0.0,115.51,0.0,-259.1,0.0,-20.86,0.0,-40.11,0.0
存货的减少,0.0,-12251.96,0.0,-13482.23,0.0,648.5,0.0,7220.89,0.0,3389.16,0.0,-7705.43,0.0,-21.6,0.0,-5720.48,0.0,12384.24,0.0,18454.48,0.0,-3884.24,0.0,1852.75,0.0,-2394.83,0.0,-1241.98,0.0,-20800.04,0.0,-66519.07,0.0,17341.88,0.0,-33611.91,0.0,-110553.98,0.0,-253052.6,0.0,-111774.26,0.0,-179939.91,0.0,-41065.16,0.0,75375.53,0.0,-64593.85,0.0,-121010.88,0.0
经营性应收项目的减少,0.0,8892.9,0.0,-1129.73,0.0,-1685.72,0.0,16104.53,0.0,11503.23,0.0,6065.27,0.0,-12489.13,0.0,3316.63,0.0,-1748.79,0.0,-2496.68,0.0,3799.54,0.0,2183.2,0.0,-9632.98,0.0,-104835.37,0.0,-13655.59,0.0,-108188.08,0.0,-60116.15,0.0,916.72,0.0,-74441.67,0.0,30029.43,0.0,-4093.11,0.0,-54527.37,0.0,-53353.73,0.0,-181513.62,0.0,57499.81,0.0,109508.61,0.0
经营性应付项目的增加,0.0,-75.03,0.0,10074.38,0.0,7167.86,0.0,-11894.7,0.0,-6535.73,0.0,5115.72,0.0,8919.85,0.0,24086.28,0.0,-6155.04,0.0,-12717.57,0.0,731.29,0.0,-14741.83,0.0,-19929.87,0.0,19083.62,0.0,-2997.09,0.0,-2603.3,0.0,-46952.29,0.0,-69226.4,0.0,-16761.03,0.0,-17856.69,0.0,-57336.38,0.0,-16682.15,0.0,-20328.59,0.0,40478.76,0.0,22335.07,0.0,13621.48,0.0
已完工尚未结算款的减少(减:增加),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
已结算尚未完工款的增加(减:减少),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
其他,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480.49,0.0,285.79,0.0,0.0,0.0,-69.78,0.0,51.42,0.0,247.87,0.0,210.57,0.0,384.3,0.0,491.45,0.0,2961.27,0.0,515.6,0.0,2865.01,0.0,656.66,0.0
经营活动产生现金流量净额,0.0,-2509.52,0.0,-2373.91,0.0,6670.17,0.0,13016.19,0.0,7563.39,0.0,2606.94,0.0,-3967.91,0.0,22401.01,0.0,8088.91,0.0,9142.66,0.0,364.67,0.0,-4847.16,0.0,-36920.36,0.0,-76100.68,0.0,-30409.17,0.0,-146815.35,0.0,-68846.9,0.0,-51003.96,0.0,-151726.53,0.0,-148423.11,0.0,-136217.37,0.0,-158734.98,0.0,-77756.49,0.0,-20729.6,0.0,18854.28,0.0,-1294.69,0.0
债务转为资本,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
一年内到期的可转换公司债券,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
融资租入固定资产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
现金的期末余额,807.89,2552.67,942.93,3585.78,6238.46,5782.7,552.79,513.73,295.19,1926.32,7643.06,7770.56,4942.87,949.52,5768.32,5041.12,3546.36,7518.19,0.0,28398.1,0.0,30804.88,0.0,30136.54,0.0,24854.86,0.0,50003.75,0.0,36544.93,0.0,32173.84,0.0,52101.92,0.0,373224.25,0.0,225646.6,0.0,195075.94,0.0,168013.58,0.0,84167.86,0.0,6234.82,0.0,3106.94,0.0,1905.3,0.0,2859.46,0.0
现金的期初余额,3171.03,3171.03,3171.03,3171.03,3581.16,3585.78,4166.71,3585.78,513.73,523.73,513.73,513.73,7770.56,7770.56,7770.56,7770.56,5041.12,5041.12,0.0,5041.12,0.0,28398.1,0.0,28398.1,0.0,32148.07,0.0,32188.73,0.0,50483.75,0.0,50003.75,0.0,32173.84,0.0,32173.84,0.0,373224.25,0.0,373224.25,0.0,195075.94,0.0,195075.94,0.0,84167.86,0.0,84167.86,0.0,3106.94,0.0,3106.94,0.0
现金等价物的期末余额,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
现金等价物的期初余额,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
现金及现金等价物的净增加额,-2363.14,-618.36,-2228.1,414.75,2657.3,2196.92,-3613.92,-3072.06,-218.54,1402.6,7129.33,7256.84,-2827.69,-6821.04,-2002.25,-2729.44,-1494.76,2477.07,0.0,23356.98,0.0,2406.78,0.0,1738.44,0.0,-7293.21,0.0,17815.01,0.0,-13938.81,0.0,-17829.9,0.0,19928.07,0.0,341050.41,0.0,-147577.65,0.0,-178148.32,0.0,-27062.36,0.0,-110908.08,0.0,-77933.03,0.0,-81060.92,0.0,-1201.64,0.0,-247.47,0.0
