报表日期,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30
销售商品、提供劳务收到的现金,1052088.05,2292698.33,3240718.35,6047995.25,2223371.15,4816584.02,6832007.87,8918826.08,1262746.41,2617848.73,4342791.35,6031959.73,1699540.85,3720146.01,5538702.6,7692305.65,2492444.48,5124964.73,7790898.93,10243205.27,2369335.37,4961905.26,6922148.48,9410613.27,2032581.52,4326758.4,6377512.08,8921238.59,1557287.19,3546430.53,5166008.65,7198714.48,1368672.85,2867982.9,3807059.62,5739721.01,1045603.81,2463552.55,3592288.27,5353650.03,1598399.59,3913943.35,5557128.24,7950356.15,1776425.13,4219505.98,6659494.64,8809908.56,1622970.33,3846365.28,6044777.15,8538194.35,1756229.37,4252123.98,6706584.67
收到的税费返还,7.57,0.0,88.79,2619.21,0.0,0.0,0.0,4350.8,0.0,1493.22,1493.22,0.0,0.0,0.0,0.0,163.88,0.0,0.0,0.0,1960.02,0.0,1988.15,3148.44,2259.74,0.0,3070.09,3745.84,4524.76,130.13,3144.41,7589.92,6833.95,3242.17,8280.48,5122.03,23213.26,11645.82,4935.13,11699.82,4333.17,0.0,0.0,0.0,638.36,0.0,419.13,419.13,8962.76,2004.93,11.66,2004.93,3977.87,504.74,50.76,50.76
收到的其他与经营活动有关的现金,6442.96,396.41,16616.97,2665.66,21565.22,136.69,21385.53,1276.18,4122.5,4951.59,7125.47,9530.1,5844.32,3930.55,4820.03,7859.26,5216.42,1311.3,2269.33,6526.99,1613.33,483.82,1197.39,17253.77,1677.66,834.24,326.04,3524.4,19.46,2138.56,4816.73,5123.18,515.32,2453.43,4733.98,2929.73,13428.15,19767.18,6349.93,117128.68,10658.41,12746.35,9734.12,31090.47,1339.21,12429.91,14506.0,35249.51,13940.62,27767.45,40281.68,58346.47,12531.89,63397.5,67598.32
经营活动现金流入小计,1058538.58,2293094.74,3257424.11,6053280.12,2244936.37,4816720.71,6853393.4,8924453.06,1266868.91,2624293.53,4351410.04,6041489.82,1705385.18,3724076.56,5543522.62,7700328.79,2497660.9,5126276.03,7793168.26,10251692.28,2370948.71,4967161.41,6949428.4,9466285.13,2052788.45,4414801.48,6517711.38,9016750.39,1515949.08,3601734.44,5155332.08,7266873.06,1377930.99,3015925.7,3900513.37,5841879.03,1125183.05,2510800.72,3692419.6,5722348.53,1681009.85,3959357.95,5601707.88,8023614.23,1901462.19,4341503.48,6724482.47,9219008.48,1882480.66,4367025.94,6388424.98,9237876.38,2025600.25,4501316.62,6896822.64
购买商品、接受劳务支付的现金,890185.3,2103838.42,2697027.21,4948093.74,1809377.88,3700947.38,5340258.77,7219697.19,1017999.21,1646931.04,2900310.54,4658203.39,1613148.57,3362116.34,4899761.36,6893850.62,2278388.74,4592135.44,7118203.97,9433410.15,2076229.22,4331932.42,6055000.78,8071592.96,1767510.11,3648404.06,5465271.53,7783264.95,1406092.7,3096546.52,4346508.06,6228472.79,1011638.62,2180193.63,3142495.91,4608524.62,805407.58,2057037.45,2875960.76,4519275.52,1287167.22,3290512.23,4561696.18,6603630.54,1436268.34,3248024.25,4952665.84,6585161.23,1635746.86,3273155.48,5241414.54,7361409.36,1670938.02,3614009.26,5718378.94
支付给职工以及为职工支付的现金,43991.46,125286.65,146118.1,320864.12,65823.47,150248.28,234655.23,336853.64,50755.53,159402.44,220447.04,344944.49,84152.0,183303.19,273015.86,396801.78,90956.33,202893.34,354198.92,439242.58,118371.13,229666.59,346865.23,454561.64,121736.46,235616.75,387094.1,460810.71,102686.89,208742.41,296055.78,441896.53,103280.08,200292.75,284773.2,390108.75,93033.22,195355.19,274456.66,375952.26,121830.5,192649.49,305695.57,425717.78,133600.46,210093.71,367526.14,481249.95,153269.49,242741.33,364340.9,562453.37,134303.99,226607.19,323200.18
支付的各项税费,76004.8,181798.01,248870.47,390441.34,132852.07,287247.14,462820.21,486771.12,106845.24,148513.23,249434.42,321561.22,122594.06,193359.6,274135.39,314070.4,92665.09,133936.76,203553.46,224478.55,54564.13,84782.38,133030.31,221617.12,69686.35,114152.83,190010.11,202082.01,53127.88,93753.64,167067.7,211175.32,62364.34,131480.51,144743.61,202109.1,31951.98,104014.56,141956.78,201875.67,67622.95,160250.55,285512.41,240520.25,189534.87,268388.03,418736.54,399911.1,138818.57,223471.58,256392.96,283561.7,57943.16,99481.34,137755.02
支付的其他与经营活动有关的现金,19232.07,15127.7,54953.91,31385.82,32565.53,24486.01,36602.22,42351.62,28630.87,33629.27,41243.33,49910.67,8977.44,36717.91,52368.3,55605.26,9451.26,40101.51,52964.22,56293.04,40128.62,38142.04,36436.96,48335.4,13646.37,39643.61,39566.62,38400.92,10280.42,36647.02,34252.47,41636.04,17920.67,39194.5,21319.56,42083.31,7838.27,42788.21,62021.17,41541.79,10986.68,40635.29,43334.1,95393.34,11318.61,54976.88,36647.22,44275.75,5327.61,34937.1,48947.98,87830.19,4324.42,26260.44,27997.0
经营活动现金流出小计,1029413.63,2426050.78,3146969.69,5690785.01,2040618.95,4162928.81,6074336.42,8085673.58,1204230.85,1988475.98,3411435.32,5374619.77,1828872.08,3775497.03,5499280.91,7660328.05,2471461.42,4969067.05,7728920.58,10153424.32,2289293.11,4733786.24,6612188.3,8907026.42,1984957.46,4038948.6,6109221.46,8507614.53,1568201.89,3462930.08,4863995.37,6975587.67,1147913.23,2553098.91,3597157.4,5255345.82,886645.05,2458079.17,3464424.85,5260362.43,1516534.9,3813398.75,5333473.0,7574622.59,1838112.59,3923463.99,5923710.74,7831965.47,2111422.92,4069724.66,6224753.27,8451280.67,2338271.12,4406741.92,6651560.25
经营活动产生的现金流量净额,29124.94,-132956.04,110454.42,362495.11,204317.42,653791.9,779056.98,838779.48,62638.06,635817.56,939974.72,666870.05,-123486.9,-51420.47,44241.72,40000.74,26199.48,157208.98,64247.68,98267.96,81655.6,233375.17,337240.09,559258.71,67830.99,375852.88,408489.92,509135.86,-52252.81,138804.36,291336.7,291285.38,230017.76,462826.8,303355.97,586533.21,238538.0,52721.55,227994.75,461986.1,164474.95,145959.21,268234.88,448991.64,63349.61,418039.5,800771.73,1387043.01,-228942.26,297301.28,163671.71,786595.71,-312670.87,94574.7,245262.39
