报表日期,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30
销售商品、提供劳务收到的现金,32273.31,67791.06,106999.42,144078.28,38681.47,86042.89,131332.46,180079.32,54625.6,109269.36,167175.64,232010.14,70200.49,135394.79,197999.06,267663.26,67523.43,145064.35,222944.3,319688.91,88935.27,187871.83,297932.44,383790.44,98772.41,205589.97,322736.42,445651.28,137504.78,273356.23,415899.51,573473.3,151549.03,302166.62,477021.32,654205.18,173455.37,351146.89,557341.5,756033.2,214654.64,415573.72,661004.46,907879.1,251518.58,483716.94,731329.99,976896.01,248111.89,493514.15,744068.86
收到的税费返还,173.25,350.38,510.58,1186.4,42.5,270.66,237.93,601.94,353.27,475.56,550.45,709.17,196.99,369.38,777.08,791.08,453.8,514.46,621.32,722.31,448.82,893.99,1534.12,1854.94,521.39,718.27,1265.24,1802.46,831.52,1542.67,2666.28,3480.41,728.49,2863.93,4710.04,5698.82,1795.42,2298.69,3842.95,5836.21,933.51,1882.28,3792.78,5092.11,1954.79,2912.19,9360.84,10739.12,1021.75,3248.42,5963.94
收到的其他与经营活动有关的现金,1350.38,2108.2,2773.59,3108.62,701.89,1553.14,2612.87,3417.84,1445.35,1227.98,5032.84,4207.57,1499.07,3671.03,5155.48,7710.71,4394.04,5295.58,8398.13,14718.81,3163.75,9416.04,19303.87,17017.88,3096.93,7859.14,12795.18,13959.67,2337.28,3682.05,9398.57,11643.9,7579.34,10406.45,14493.61,19641.65,6347.07,8412.57,14779.55,19687.66,6381.01,10435.52,19499.75,43723.72,15219.76,27952.56,48380.42,68068.11,11604.03,28734.04,36637.02
经营活动现金流入小计,33796.94,70249.64,110283.59,148373.3,39425.86,87866.68,134183.26,184099.11,56424.23,110972.9,172758.94,236926.88,71896.55,139435.2,203931.61,276165.04,72371.27,150874.38,231963.76,335130.03,92547.84,198181.86,318770.43,402663.26,102390.73,214167.39,336796.84,461413.41,140673.58,278580.96,427964.36,588597.61,159856.87,315437.0,496224.97,679545.65,181597.86,361858.16,575964.01,781557.06,221969.17,427891.52,684296.99,956694.93,268693.13,514581.69,789071.25,1055703.25,260737.68,525496.6,786669.82
购买商品、接受劳务支付的现金,10250.9,24868.06,38750.6,55649.95,13436.52,31238.29,49161.72,63777.54,14856.04,32467.8,54892.88,76065.89,21407.31,47328.24,70040.38,90198.4,24758.62,46640.05,71401.73,93704.16,23414.35,42367.35,74283.81,109665.14,27032.87,56101.44,82932.84,128359.39,37400.16,82935.86,126202.29,163160.66,46389.76,92641.47,139633.35,182734.58,46236.32,93886.28,138741.99,186047.22,51338.2,104632.59,178748.08,254662.02,62337.9,126662.82,188592.56,259919.24,49229.99,110003.68,186655.24
支付给职工以及为职工支付的现金,6166.64,10368.78,14735.6,19368.04,6872.07,11653.52,16413.21,21385.31,6351.17,11572.75,17517.57,23377.91,7262.05,12797.58,18693.59,24510.26,7191.91,13137.29,20615.92,28498.51,8682.68,15798.56,23450.72,31850.62,11617.81,20099.13,28524.69,37528.28,12597.66,22543.46,32603.45,42109.41,14905.53,25746.33,37158.58,50282.11,17086.26,30191.27,43065.36,57456.27,20473.08,34490.06,49468.6,66200.98,28006.11,47252.65,65807.28,88065.22,33273.69,54122.97,75373.41
支付的各项税费,4745.78,9873.05,14218.95,20668.0,6721.77,14993.65,21658.8,26447.21,8088.98,19940.88,27416.23,35424.69,10887.46,18749.6,25227.76,32229.01,9858.45,23299.5,34652.43,45805.94,12959.5,30514.01,42974.8,56147.03,15522.73,33209.35,46799.52,63771.91,18622.31,39919.48,55632.04,76974.83,23263.49,41709.27,63726.94,85729.04,27118.5,53421.7,78391.52,101132.77,34875.72,64623.5,89665.5,134121.61,63315.98,142143.51,165644.45,183896.65,37019.07,66276.1,86739.3
支付的其他与经营活动有关的现金,5948.28,14235.44,21813.11,27831.97,9000.87,18019.95,29178.98,37971.36,10234.76,24989.72,36886.06,52570.69,15489.5,30366.2,47072.99,65897.74,18731.8,38532.11,64490.77,96301.29,34093.31,75960.3,125139.18,145603.99,43352.21,86174.36,143276.71,187755.17,55048.41,112824.63,174084.85,234613.31,67716.34,131954.81,198599.15,268021.08,77328.38,153566.54,227452.34,308999.3,89511.88,179407.28,273664.6,370123.77,94221.55,200339.56,306391.8,397060.02,93131.66,199257.49,295079.71
经营活动现金流出小计,27111.61,59345.33,89518.25,123517.95,36031.23,75905.41,116412.71,149581.42,39530.95,88971.15,136712.74,187439.17,55046.32,109241.62,161034.72,212835.41,60540.79,121608.94,191160.85,264309.9,79149.84,164640.22,265848.5,343266.79,97525.62,195584.29,301533.76,417414.75,123668.54,258223.44,388522.64,516858.22,152275.12,292051.88,439118.03,586766.81,167769.46,331065.79,487651.21,653635.56,196198.89,383153.44,591546.79,825108.38,247881.55,516398.54,726436.1,928941.13,212654.4,429660.25,643847.66
经营活动产生的现金流量净额,6685.34,10904.31,20765.34,24855.35,3394.63,11961.27,17770.55,34517.69,16893.28,22001.75,36046.19,49487.71,16850.24,30193.58,42896.9,63329.63,11830.48,29265.45,40802.91,70820.13,13398.0,33541.64,52921.93,59396.47,4865.11,18583.1,35263.08,43998.65,17005.04,20357.52,39441.72,71739.39,7581.75,23385.12,57106.94,92778.85,13828.4,30792.37,88312.8,127921.5,25770.27,44738.09,92750.2,131586.55,20811.59,-1816.85,62635.15,126762.12,48083.28,95836.35,142822.16
收回投资所收到的现金,9991.57,22150.63,41295.8,48945.27,3922.36,11726.35,13252.92,12749.36,11901.97,11901.97,12401.97,14503.78,0.0,0.0,82.86,0.0,0.0,0.0,0.0,0.0,0.0,197.6,197.91,1685.53,4715.36,4683.26,4672.53,4653.19,0.0,575.03,575.03,1018.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40312.5,40408.05,40408.05,65768.85,0.0,3310.05,3310.05,3310.05,1100.0,11355.78,11355.78
