报表日期,2007-12-31,2008-12-31,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30
销售商品、提供劳务收到的现金,8059.84,16832.81,15908.93,24411.22,7030.28,17423.82,28134.17,40741.7,10297.01,29052.72,50504.14,79921.32,23235.41,51903.97,82472.36,113639.35,33714.87,78607.74,121871.98,170417.89,42130.6,96848.42,142300.02,189655.24,54056.9,126451.67,186559.0,255799.21,59689.51,130471.83,198572.38,270880.77,66147.02,156023.68,241563.13,353578.56,95657.7,233103.95,361475.53,507292.73,131943.03,298607.7,439040.36,609558.62,106184.71,292868.72,483464.9,718284.79,166720.7,395067.51,583742.9,812296.69,173671.7,379045.8,584061.68
收到的税费返还,0.0,0.0,67.42,0.0,0.0,0.0,155.62,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.65,0.0,18.83,18.83,1139.1,0.0,0.0,33.78,0.0,0.0,0.0,399.17,32.98,4.49,1970.25,2043.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
收到的其他与经营活动有关的现金,712.0,6.53,591.31,176.2,64.91,27.55,386.19,149.09,497.01,938.46,1748.54,1936.38,1904.21,1877.56,3045.0,5295.34,3028.34,3785.89,6210.84,10112.28,1145.48,5016.99,7855.39,9879.57,2992.29,5383.58,8233.94,9338.77,2570.66,3858.06,5604.81,6011.01,2670.83,7210.41,10668.44,9022.82,3594.96,7653.6,17990.16,20253.58,2550.07,5790.03,11551.43,14336.56,1215.36,4355.75,9916.62,7664.83,8938.62,15718.72,19983.96,21365.5,7522.97,12041.01,20644.79
经营活动现金流入小计,8771.85,16839.34,16567.67,24587.42,7095.19,17451.37,28675.98,40890.79,10794.02,29991.18,52252.67,81858.28,25139.62,53781.54,85517.36,118934.69,36743.22,82393.63,128082.82,180530.17,43276.08,101865.41,150155.41,199534.82,57049.19,131835.25,194792.94,265225.64,62260.17,134348.72,204196.02,278030.87,68817.85,163234.09,252265.35,362601.38,99252.66,240757.55,379864.86,527579.29,134497.59,306367.98,452635.65,623895.19,107400.08,297224.47,493381.51,725949.62,175659.32,410786.23,603726.86,833662.19,181194.66,391086.8,604706.47
购买商品、接受劳务支付的现金,5101.29,6917.19,7090.71,10095.02,3643.81,6701.5,11626.16,16750.62,5503.86,12714.6,19998.59,31676.05,12457.55,22841.17,32733.12,47205.55,16525.33,25332.05,38100.21,45250.72,11442.86,24228.49,43530.76,57639.03,15203.12,32068.65,60124.86,81701.52,14607.49,26204.91,47972.0,73793.99,22905.73,41993.4,65838.94,98548.06,37202.23,71271.17,112492.88,158129.67,47755.39,103548.13,146603.78,172260.69,44490.99,89178.84,151155.49,230922.89,62862.32,120410.67,177993.88,227684.46,68991.46,123640.39,183894.34
支付给职工以及为职工支付的现金,498.0,992.34,1377.66,1793.78,609.06,1385.81,2001.76,3034.04,1136.26,2327.08,3764.11,6692.19,2902.23,5136.0,7863.39,13193.97,4015.44,7050.31,10570.66,18960.02,5209.58,9516.65,14062.15,25434.51,6969.07,16047.35,24652.42,34549.95,11350.12,21666.57,28453.2,39860.52,9139.18,20550.72,29093.18,39210.06,15736.24,33630.16,34230.02,60283.39,22507.38,38392.81,51734.61,79831.81,17388.92,29061.17,43277.74,69445.16,27921.05,45101.17,61800.58,97605.33,31235.33,51693.29,78865.22
支付的各项税费,564.18,2431.87,2468.84,3449.73,1106.08,2799.64,3897.37,5419.32,1402.2,4048.51,6851.32,9210.98,4482.03,7923.38,11381.69,14361.46,4944.47,11683.71,18332.07,25462.16,8837.8,19478.27,25600.26,30617.92,8214.21,19138.02,28698.93,38944.64,10825.62,21738.56,31921.51,45453.5,10680.49,27418.66,39174.13,53702.8,16756.34,39454.88,64550.47,74117.06,26944.07,48271.63,64511.51,68108.19,20058.95,48558.81,73169.07,94794.02,22726.13,60164.39,87561.92,97867.58,21486.82,51894.25,75425.09
支付的其他与经营活动有关的现金,1328.07,3961.49,2858.57,5060.86,1338.99,2778.61,6663.62,10226.2,2449.97,5851.03,11593.54,16879.82,3945.33,9012.63,20347.01,33051.31,6592.82,15830.49,26106.71,28206.03,5030.92,12348.29,27217.71,29779.32,12771.51,21948.21,37016.47,46540.23,13820.75,27268.19,44037.38,50458.02,13529.53,27081.18,53888.32,75709.56,17358.1,37290.46,77146.11,100143.84,36566.22,68148.59,114042.65,150042.49,20831.55,53968.14,99787.63,174151.11,56852.62,111870.08,180343.06,228607.03,63992.47,129526.23,187845.31
经营活动现金流出小计,7491.54,14302.9,13795.77,20399.39,6697.94,13665.56,24188.92,35430.17,10492.28,24941.21,42207.55,64459.05,23787.15,44913.18,72325.21,107812.27,32078.05,59896.55,93109.66,117878.92,30521.15,65571.71,110410.89,143470.79,43157.91,89202.23,150492.68,201736.33,50603.99,96878.24,152384.1,209566.02,56254.93,117043.96,187994.56,267170.48,87052.93,181646.67,288419.49,392673.97,133773.06,258361.17,376892.54,470243.18,102770.42,220766.96,367389.94,569313.18,170362.13,337546.31,507699.45,651764.39,185706.07,356754.16,526029.96
经营活动产生的现金流量净额,1280.31,2536.45,2771.9,4188.03,397.24,3785.81,4487.06,5460.63,301.74,5049.97,10045.12,17399.23,1352.47,8868.36,13192.15,11122.41,4665.16,22497.08,34973.16,62651.25,12754.93,36293.7,39744.52,56064.03,13891.28,42633.02,44300.26,63489.31,11656.18,37470.49,51811.92,68464.85,12562.93,46190.13,64270.79,95430.9,12199.73,59110.88,91445.38,134905.32,724.52,48006.81,75743.11,153652.01,4629.66,76457.51,125991.57,156636.44,5297.19,73239.92,96027.41,181897.8,-4511.41,34332.64,78676.51
