报表日期,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30
销售商品、提供劳务收到的现金,1161200.0,2503500.0,4136900.0,5656300.0,1373400.0,2761000.0,4252900.0,5811600.0,1252100.0,2455100.0,4107700.0,5644900.0,1630500.0,3433300.0,5838500.0,7925900.0,2014100.0,4278500.0,7079200.0,9501400.0,2234500.0,4704400.0,7810400.0,10403600.0,2394800.0,5082600.0,8202900.0,10845400.0,2569300.0,5302700.0,8254400.0,11711600.0,2816000.0,5720800.0,9136900.0,12197600.0,2805200.0,5678900.0,9253200.0,12533500.0,3130300.0,6411700.0,10215100.0,13921900.0,3634300.0,7383700.0,11928400.0,15914400.0,3818900.0,7865400.0,12679700.0
收到的税费返还,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58000.0,58000.0,130700.0,29800.0,38300.0,38300.0,59100.0,0.0,1200.0,1200.0,67700.0,4000.0,7400.0,7400.0,45900.0,8000.0,10800.0,10800.0,24200.0,4800.0,2700.0,3000.0
收到的其他与经营活动有关的现金,6300.0,4100.0,26400.0,37700.0,8400.0,41900.0,72800.0,97000.0,70200.0,85700.0,157200.0,194700.0,14500.0,22100.0,29100.0,62800.0,5600.0,52400.0,71800.0,90100.0,28500.0,95800.0,107300.0,146600.0,14800.0,26200.0,53600.0,139800.0,13300.0,146600.0,162400.0,239900.0,16200.0,134700.0,171000.0,293700.0,29300.0,154100.0,177100.0,351000.0,41200.0,183800.0,202600.0,362900.0,34300.0,183000.0,254900.0,409000.0,46200.0,168800.0,264100.0
经营活动现金流入小计,1167500.0,2507600.0,4163300.0,5694000.0,1381800.0,2802900.0,4325700.0,5908600.0,1322300.0,2540800.0,4264900.0,5839600.0,1645000.0,3455400.0,5867600.0,7988700.0,2019700.0,4330900.0,7151000.0,9604300.0,2263000.0,4800200.0,7917700.0,10550200.0,2409600.0,5108800.0,8256500.0,10985200.0,2582600.0,5507300.0,8474800.0,12082200.0,2862000.0,5893800.0,9346200.0,12550400.0,2834500.0,5834200.0,9431500.0,12952200.0,3175500.0,6602900.0,10425100.0,14330700.0,3676600.0,7577500.0,12194100.0,16347600.0,3869900.0,8036900.0,12946800.0
购买商品、接受劳务支付的现金,822000.0,1861700.0,2781300.0,4022400.0,1053300.0,2101100.0,3298300.0,4640900.0,814900.0,1685600.0,2701300.0,3860600.0,1209600.0,2638000.0,4115300.0,5591000.0,1418100.0,3048900.0,4891500.0,6554400.0,1657900.0,3491000.0,5435700.0,7399300.0,1658600.0,3889800.0,5800200.0,8069700.0,1991100.0,4039800.0,5904700.0,8579400.0,1770000.0,3605000.0,5689300.0,7661100.0,1658800.0,3624900.0,5714900.0,7798400.0,2108200.0,4314500.0,6707000.0,9401700.0,2387700.0,5079400.0,8355900.0,11361100.0,2520700.0,5040000.0,8299800.0
支付给职工以及为职工支付的现金,123500.0,259700.0,369200.0,532900.0,151900.0,325900.0,435400.0,642400.0,157700.0,322500.0,454000.0,653800.0,211300.0,406300.0,610000.0,830800.0,274800.0,521000.0,686000.0,1134000.0,389800.0,696900.0,981000.0,1339300.0,408400.0,744200.0,1047100.0,1439900.0,432100.0,809900.0,1216200.0,1634200.0,482200.0,921100.0,1320200.0,1846600.0,560900.0,1017400.0,1314900.0,2042700.0,683600.0,1132200.0,1582600.0,2300700.0,716300.0,1278200.0,1747600.0,2524500.0,723500.0,1362200.0,1810100.0
支付的各项税费,32600.0,68000.0,177100.0,145600.0,39500.0,120700.0,185600.0,208000.0,32500.0,90800.0,138500.0,188800.0,48900.0,113000.0,173000.0,240200.0,108400.0,262100.0,371400.0,518200.0,112000.0,199700.0,304000.0,424500.0,62600.0,155400.0,215200.0,271800.0,33300.0,146700.0,181100.0,196900.0,39700.0,178000.0,269200.0,354200.0,70600.0,152100.0,215800.0,304300.0,75800.0,195400.0,320800.0,385400.0,75000.0,214800.0,324400.0,324700.0,75900.0,232800.0,264900.0
支付的其他与经营活动有关的现金,20700.0,14400.0,74700.0,28400.0,23700.0,18800.0,60900.0,29900.0,22100.0,16900.0,67600.0,31800.0,19800.0,15300.0,29600.0,40900.0,22100.0,21900.0,35200.0,49200.0,15400.0,24600.0,40200.0,48700.0,16300.0,45800.0,68700.0,91000.0,27400.0,145100.0,121500.0,160100.0,26000.0,66200.0,119400.0,117200.0,57700.0,86400.0,129000.0,168000.0,22200.0,63700.0,98400.0,102500.0,46000.0,65800.0,120500.0,178800.0,41100.0,53500.0,94400.0
经营活动现金流出小计,998800.0,2203800.0,3402300.0,4729300.0,1268400.0,2566500.0,3980200.0,5521200.0,1027200.0,2115800.0,3361400.0,4735000.0,1489600.0,3172600.0,4927900.0,6702900.0,1823400.0,3853900.0,5984100.0,8255800.0,2175100.0,4412200.0,6760900.0,9211800.0,2145900.0,4835200.0,7131200.0,9872400.0,2483900.0,5141500.0,7423500.0,10570600.0,2317900.0,4770300.0,7398100.0,9979100.0,2348000.0,4880800.0,7374600.0,10313400.0,2889800.0,5705800.0,8708800.0,12190300.0,3225000.0,6638200.0,10548400.0,14389100.0,3361200.0,6688500.0,10469200.0
经营活动产生的现金流量净额,168700.0,303800.0,761000.0,964700.0,113400.0,236400.0,345500.0,387400.0,295100.0,425000.0,903500.0,1104600.0,155400.0,282800.0,939700.0,1285800.0,196300.0,477000.0,1166900.0,1348500.0,87900.0,388000.0,1156800.0,1338400.0,263700.0,273600.0,1125300.0,1112800.0,98700.0,365800.0,1051300.0,1511600.0,544100.0,1123500.0,1948100.0,2571300.0,486500.0,953400.0,2056900.0,2638800.0,285700.0,897100.0,1716300.0,2140400.0,451600.0,939300.0,1645700.0,1958500.0,508700.0,1348400.0,2477600.0
