报表日期,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30
销售商品、提供劳务收到的现金,172502.94,532700.77,1029787.75,1707183.07,256038.0,651084.69,1277063.44,2245264.7,369074.27,829185.18,1561559.43,2471176.78,326118.77,744651.45,1534180.73,2536952.24,389223.1,864398.06,1552294.9,2465897.78,424998.12,995104.32,2138828.58,3053520.26,389796.31,915685.81,1954292.57,2650722.0,405734.61,970809.04,2026569.83,3093458.03,437126.33,1026084.36,1897573.7,2828661.92,507679.77,2064733.96,4116812.61,5725663.55,888437.55,2054942.7,3978002.76,5827721.02,957922.89,2071208.73,4222128.42,6010968.26,908702.65,2116468.72
收到的税费返还,9988.37,21450.72,47538.76,74222.38,10508.7,22642.47,46930.18,72544.93,13549.4,26159.16,48733.35,81059.15,27249.25,51641.76,115813.51,184678.06,33936.32,63526.99,118489.36,171963.9,37681.94,67137.3,143002.68,213570.47,42626.29,71600.31,141064.95,199502.15,29913.87,59174.68,127454.67,188068.8,58983.64,94777.12,156518.32,204526.12,54043.46,113974.39,178133.75,287067.92,52525.18,96589.19,197172.99,229063.85,59828.89,59828.89,59857.81,59828.89,0.0,0.0
收到的其他与经营活动有关的现金,1372.05,2330.99,2750.18,3995.01,1105.56,1899.86,2658.51,3265.5,787.0,1685.65,3008.82,8184.19,1821.87,3203.36,9032.34,2384.23,12730.26,11644.21,23103.48,7858.69,3669.96,2205.56,22742.44,3412.51,5517.36,16701.96,39281.56,49942.6,2931.38,2656.67,20304.18,27000.19,1114.77,11084.56,14479.45,6839.57,861.81,12191.34,16791.79,23418.55,2302.52,5900.93,15708.72,14575.26,1837.85,3400.38,7441.56,13234.12,4024.62,6173.63
经营活动现金流入小计,183863.36,556482.47,1080076.69,1785400.46,267652.26,675627.03,1326652.13,2321075.13,383410.66,857030.0,1613301.6,2560420.11,355189.9,799496.58,1659026.57,2724014.53,435889.68,939569.26,1693887.73,2645720.38,466350.02,1064447.18,2304573.71,3270503.25,437939.96,1003988.08,2134639.09,2900166.74,438579.85,1032640.38,2174328.68,3308527.02,497224.75,1131946.04,2068571.47,3040027.61,562585.05,2190899.7,4311738.15,6036150.02,943265.25,2157432.82,4190884.47,6071360.13,1019589.62,2134438.0,4289427.8,6084031.27,912727.27,2122642.35
购买商品、接受劳务支付的现金,36214.13,177665.86,441645.87,857026.39,88777.59,263133.69,637478.14,1295003.57,170219.71,328996.73,812123.36,1311865.63,23068.29,157081.95,219491.33,249208.13,35900.92,96444.19,158051.83,222074.22,33958.74,68016.86,168218.31,243540.79,35813.88,62340.09,132020.0,211979.32,45442.32,108453.27,142894.4,239178.35,45559.33,120883.96,170210.59,241233.96,49366.82,222973.93,409296.36,613826.17,67288.5,180110.6,330125.4,558733.06,87756.16,157547.18,326838.44,541524.44,57791.44,138988.16
支付给职工以及为职工支付的现金,9404.03,18485.65,26414.86,40558.48,8882.56,20226.08,31170.24,44367.27,9060.3,21432.85,48852.75,77279.0,16868.69,36680.75,46274.13,90390.14,19269.95,42921.83,63526.65,107056.11,22053.15,48435.34,71825.87,124106.12,24846.96,56573.26,82528.0,138818.38,27439.75,61390.13,87115.34,154072.62,30462.34,63088.91,93981.4,159385.7,37684.53,73343.03,110758.24,173392.49,34340.1,74948.67,109570.68,178102.38,28909.49,62798.6,95266.19,155035.99,30863.01,66078.66
支付的各项税费,68546.29,171038.65,306643.96,380094.34,101915.9,160132.5,219408.35,309122.84,71473.2,155345.09,244109.8,330830.42,66492.24,166374.65,402066.69,626829.3,110472.45,260940.79,462478.24,661504.0,89352.03,195165.37,480595.71,721085.6,154265.08,278095.92,518965.72,720987.41,115075.66,258544.91,542411.66,770335.65,207589.98,349863.38,615708.09,851530.06,157025.42,495246.72,1009377.08,1326299.69,264349.77,522097.86,971107.95,1328820.85,296515.95,555653.71,1001136.01,1343069.08,286566.8,512839.84
支付的其他与经营活动有关的现金,1669.71,5546.47,7650.23,15326.37,1600.58,4747.38,8550.75,13262.03,1655.44,4702.94,14117.65,21522.99,7134.12,14898.76,26066.1,24986.73,12856.93,24705.44,63569.08,110082.92,5182.72,13335.84,40275.41,35691.1,5289.47,19779.75,28671.02,19239.74,14972.59,16372.58,34699.69,15051.09,982.48,5115.81,8843.42,16181.4,2667.0,6510.7,10010.74,23648.54,3726.58,8244.25,13597.09,36387.33,2178.76,49817.31,57157.88,70735.11,15774.74,21935.04
经营活动现金流出小计,115834.16,372736.63,782354.92,1293005.59,201176.62,448239.66,896607.48,1661755.72,252408.65,510477.61,1119203.56,1741498.04,113563.34,375036.1,693898.24,991414.3,178500.26,425012.25,747625.81,1100717.25,150546.65,324953.41,760915.29,1124423.61,220215.39,416789.03,762184.75,1091024.85,202930.32,444760.89,807121.09,1178637.7,284594.13,538952.06,888743.5,1268331.12,246743.78,798074.38,1539442.43,2137166.9,369704.96,785401.38,1424401.13,2102043.63,415360.37,825816.81,1480398.51,2110364.62,390996.0,739841.7
经营活动产生的现金流量净额,68029.2,183745.85,297721.77,492394.87,66475.64,227387.38,430044.65,659319.41,131002.01,346552.38,494098.04,818922.07,241626.56,424460.47,965128.32,1732600.23,257389.42,514557.01,946261.92,1545003.13,315803.37,739493.77,1543658.42,2146079.64,217724.57,587199.06,1372454.34,1809141.89,235649.54,587879.49,1367207.59,2129889.32,212630.63,592993.98,1179827.97,1771696.49,315841.27,1392825.32,2772295.72,3898983.12,573560.29,1372031.44,2766483.35,3969316.51,604229.25,1308621.19,2809029.29,3973666.64,521731.27,1382800.65
收回投资所收到的现金,0.0,268333.53,294983.41,414675.31,549634.18,605350.53,908434.13,1429498.57,84426.4,84425.4,525186.27,630189.13,100027.2,131877.89,261987.38,567006.59,394759.78,619823.11,661422.77,721317.25,210020.01,235065.0,398705.51,482278.07,886.83,114375.14,116761.83,190069.15,9383.92,9383.3,9919.56,19618.6,114319.48,159440.46,165304.94,176846.01,13.85,13.85,12051.41,151510.94,108992.16,2011234.69,4766876.34,7029214.48,1013834.47,1766740.61,3101690.21,5776727.72,1750430.32,4145596.75
取得投资收益所收到的现金,0.0,7132.42,26572.43,49112.11,820.29,10774.24,19833.73,33558.04,0.0,13530.91,22867.14,23905.89,0.0,10607.02,31372.44,33025.29,2522.85,67945.43,79002.13,70546.61,1737.99,4960.49,34083.68,44454.15,0.81,5803.0,39101.88,43698.72,6107.72,14108.57,56819.38,59443.13,1.29,353.88,39247.94,58174.66,0.0,19425.91,53534.55,70912.02,61379.41,11915.88,59856.92,76280.66,4451.03,6061.89,73283.64,107351.94,6611.62,24212.86
处置固定资产、无形资产和其他长期资产所收回的现金净额,151.63,178.51,229.87,348.58,109.93,363.04,389.96,399.57,54.91,74.44,874.49,948.08,0.4,153.24,313.29,131.44,48.37,465.17,468.91,492.54,201.47,217.61,369.1,395.34,420.36,735.58,1479.73,1199.17,2.11,1085.18,1314.28,4772.28,2.42,23.63,5.26,3643.08,391.05,775.13,1113.21,2501.06,1.96,454.13,2.7,469.54,0.0,12.63,12.63,92.51,0.0,1024.74
处置子公司及其他营业单位收到的现金净额,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3127.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
收到的其他与投资活动有关的现金,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1790.95,0.0,0.0,3368.48
投资活动现金流入小计,151.63,275644.47,321785.71,464136.0,550564.4,616487.81,928657.83,1463456.17,84481.31,98030.75,548927.9,655043.1,100027.6,142638.15,293673.1,600163.31,397331.0,688233.7,740893.81,792356.4,212000.01,240243.1,433158.29,527127.56,1308.0,120913.73,157343.44,234967.04,15493.75,24577.05,68053.23,86961.29,114323.18,159817.97,204558.14,238663.74,404.9,20214.89,66699.16,224924.02,170373.53,2023604.7,4826735.96,7105964.67,1018285.5,1772815.13,3176777.43,5884172.17,1757041.94,4174202.83
购建固定资产、无形资产和其他长期资产所支付的现金,3120.25,1051217.38,1054258.4,1059139.08,1610.19,4259.99,6676.15,13439.74,1735.34,2991.8,2007103.06,2361502.78,1158.99,564176.89,1142496.76,1151161.96,802.38,3756.43,239810.61,782973.74,5823.78,9890.63,282911.07,406726.36,8754.89,22283.46,37453.82,77080.23,6101.68,22696.45,27658.26,85031.59,3499.78,23694.53,31316.98,46025.11,7735.66,132379.55,195490.83,225351.93,71589.8,124655.46,190395.8,255628.69,47884.18,170502.63,221458.27,311888.86,90180.0,131874.48
投资所支付的现金,19000.0,529259.69,674497.67,674573.58,549634.18,616823.26,917204.92,1517215.64,0.0,100000.0,541206.85,665773.17,0.0,97087.88,374992.17,741090.62,381810.82,553405.26,534963.12,543963.12,200020.01,260882.81,523452.85,523454.85,101986.26,101986.26,101988.26,101986.26,0.0,0.0,21096.43,84805.58,0.0,778.08,43707.65,57296.66,33211.79,138537.84,336152.53,625313.83,447222.21,2268959.26,5505112.02,7801824.89,1166806.52,1976466.54,3451194.18,6494893.76,1951263.84,4392813.84
取得子公司及其他营业单位支付的现金净额,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3745515.89,3745515.89,3745515.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
支付的其他与投资活动有关的现金,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.03,0.0,0.0,31.02,0.0,0.0,0.0,79.88,180.27,0.0,0.0,0.0,0.0,1511.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51716.58,0.0,0.0,0.0,28028.79,0.0,0.0,0.0,0.0,0.0,0.0
投资活动现金流出小计,22120.25,1580477.07,1728756.07,1733712.66,551244.37,621083.25,923886.07,1530655.37,1735.34,102991.8,2548309.91,3027275.96,1158.99,661264.77,1517758.24,1892252.59,382613.2,557192.7,774773.74,1326936.86,205843.79,270853.31,806544.19,930181.21,110741.15,124269.72,139442.08,180578.2,6101.68,22696.45,48754.69,169837.17,3499.78,24472.61,75024.63,103321.77,40947.45,4016433.28,4277159.25,4647898.23,518812.01,2393614.72,5695507.82,8085482.38,1214690.7,2146969.18,3672652.45,6806782.63,2041443.84,4524688.32
投资活动产生的现金流量净额,-21968.61,-1304832.6,-1406970.36,-1269576.66,-679.97,-4595.44,4771.76,-67199.21,82745.97,-4961.05,-1999382.01,-2372232.85,98868.61,-518626.63,-1224085.14,-1292089.28,14717.8,131041.0,-33879.93,-534580.46,6156.22,-30610.22,-373385.9,-403053.65,-109433.15,-3355.99,17901.36,54388.84,9392.08,1880.59,19298.54,-82875.88,110823.41,135345.37,129533.5,135341.97,-40542.55,-3996218.4,-4210460.09,-4422974.22,-348438.48,-370010.02,-868771.86,-979517.71,-196405.2,-374154.05,-495875.02,-922610.46,-284401.9,-350485.49
吸收投资收到的现金,0.0,652683.3,1048496.8,1048496.8,0.0,0.0,0.0,0.0,0.0,0.0,345729.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2980.0,800.0,2402545.6,2432545.6,2432545.6,8820.0,8820.0,8820.0,8820.0,2553.32,2562.09,2192.32,2749.51,0.0,0.0
