报表日期,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30
销售商品、提供劳务收到的现金,5341.61,14185.63,22357.17,33173.93,7247.8,18261.9,29952.58,40492.02,6920.26,16471.47,27567.04,41982.26,8764.54,21035.24,36912.35,57485.74,11334.64,26574.89,40094.54,59998.52,11184.06,27335.01,43210.1,62846.73,29855.67,63446.72,97809.63,133905.49,27409.94,62887.91,101148.91,135839.48,33017.78,71345.24,105783.54,149717.08,34496.46,78373.18,117630.73,167934.56,38846.8,84351.86,154005.03,194052.32,51241.49,104459.2,193617.85,294542.35,75087.89,171492.04,263944.28
收到的税费返还,0.0,0.0,0.0,69.41,0.51,13.65,25.92,26.42,0.31,3.79,10.84,10.84,0.0,0.0,0.0,0.49,0.0,13.54,0.0,79.64,0.0,103.51,120.54,200.31,54.84,78.26,86.63,108.39,17.13,243.72,279.94,432.48,79.86,113.51,331.75,465.8,0.56,56.15,213.57,302.25,47.51,64.21,359.55,514.84,125.71,194.66,756.02,1671.86,374.22,1017.55,1711.74
收到的其他与经营活动有关的现金,125.02,650.68,731.02,1666.49,776.81,1721.82,2017.52,1122.47,130.95,1090.56,1343.5,1664.67,616.09,1454.03,2361.24,2202.96,398.33,2768.67,3579.85,2729.94,399.95,1883.86,3008.09,7835.84,422.54,2823.23,3838.43,4187.9,1437.89,7359.91,9829.42,6660.27,2536.8,3172.59,4658.38,9470.22,1328.25,2977.94,8445.01,8203.03,2029.13,4786.83,10972.07,8255.71,7657.52,4431.04,11708.22,29731.47,3957.94,5967.45,7771.56
经营活动现金流入小计,5466.62,14836.31,23088.19,34909.84,8025.11,19997.37,31996.03,41640.9,7051.51,17565.82,28921.38,43657.76,9380.63,22489.27,39273.59,59689.2,11732.98,29357.1,43674.39,62808.11,11584.01,29322.38,46338.72,70882.89,30333.04,66348.21,101734.69,138201.78,28864.97,70491.54,111258.28,142932.24,35634.44,74631.34,110773.67,159653.1,35825.27,81407.27,126289.31,176439.83,40923.44,89202.89,165336.65,202822.87,59024.72,109084.9,206082.08,325945.69,79420.05,178477.05,273427.58
购买商品、接受劳务支付的现金,3726.78,9055.16,16436.52,22235.79,7190.03,14256.17,20594.71,23389.73,3582.76,7348.14,12921.53,19158.94,6761.18,12374.31,20996.64,33180.82,9174.18,17541.87,25583.65,35335.85,10696.98,17355.27,23544.97,31912.57,17324.34,36783.64,49736.65,74052.18,19277.57,36640.22,59431.69,83106.89,20546.94,40272.95,55090.18,85626.59,18621.11,40266.4,65073.2,99075.55,26267.04,43469.88,84394.8,102598.91,30309.56,53477.23,104337.65,144846.14,33582.19,81056.4,115241.0
支付给职工以及为职工支付的现金,985.62,2069.56,3262.48,4814.6,2315.15,4186.67,6131.26,7467.56,1483.07,2411.75,3335.66,7113.24,1792.39,4448.55,7236.28,10162.14,2967.3,6199.37,9367.55,12851.46,3791.04,7598.63,11470.05,15269.61,6714.85,13435.37,18721.4,25282.49,5318.56,14149.64,20372.11,26915.37,6596.94,14769.74,21425.3,32926.14,6992.75,15287.82,23375.5,36272.39,8882.86,20108.55,30967.21,45635.5,10653.83,23123.17,39049.03,58700.95,19259.08,37040.2,54810.17
支付的各项税费,258.39,1027.67,1536.74,2090.21,479.21,1639.22,2579.27,3426.64,534.06,1890.01,3066.41,4056.73,710.1,2182.34,3217.75,4467.36,906.72,2450.98,3676.33,4762.88,1056.27,2450.65,3553.67,5923.66,1853.06,4981.52,7072.22,9767.43,1874.09,5877.83,7950.81,11221.8,2657.94,8421.93,10835.99,13819.42,5311.19,10020.82,13337.58,15660.19,4552.24,8967.58,13099.82,16953.12,4319.78,11496.38,17599.57,22840.59,6012.59,17672.1,25706.7
支付的其他与经营活动有关的现金,1191.68,1842.93,2823.99,4435.42,1917.2,3655.21,5302.56,5243.57,1629.76,3797.19,5837.29,4823.05,2010.46,4312.97,6070.96,7279.24,1783.77,4190.99,7199.92,7180.45,2569.6,5682.91,8778.2,14449.48,3605.75,9179.26,17345.57,17547.32,4230.35,11705.82,24892.47,19054.49,6736.4,11617.92,22849.04,22207.14,6624.17,12914.2,21290.1,20678.55,7701.79,13302.31,25296.45,22675.42,8883.19,16250.46,37282.64,42986.6,11729.7,19902.18,34292.12
经营活动现金流出小计,6162.47,13995.32,24059.74,33576.02,11901.58,23737.27,34607.81,39527.5,7229.65,15447.09,25160.87,35151.96,11274.12,23318.16,37521.63,55089.57,14831.98,30383.21,45827.45,60130.63,18113.88,33087.47,47346.9,67555.32,29498.0,64379.79,92875.84,126649.42,30700.57,68373.5,112647.08,140298.55,36538.22,75082.55,110200.51,154579.29,37549.22,78489.24,123076.39,171686.68,47403.93,85848.33,153758.28,187862.95,54166.36,104347.25,198268.89,269374.27,70583.56,155670.88,230049.99
经营活动产生的现金流量净额,-695.84,841.0,-971.55,1333.82,-3876.47,-3739.9,-2611.79,2113.4,-178.13,2118.73,3760.5,8505.8,-1893.49,-828.89,1751.97,4599.63,-3099.0,-1026.11,-2153.06,2677.48,-6529.86,-3765.09,-1008.17,3327.57,835.04,1968.42,8858.85,11552.36,-1835.59,2118.04,-1388.8,2633.69,-903.78,-451.21,573.16,5073.81,-1723.95,2918.03,3212.92,4753.15,-6480.49,3354.56,11578.37,14959.91,4858.36,4737.65,7813.19,56571.41,8836.49,22806.17,43377.59
