报表日期,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30
销售商品、提供劳务收到的现金,688229.09,1402348.46,2226298.29,3147257.27,840090.22,1786693.13,2447781.55,2881130.51,650986.87,1251591.85,1913575.98,2740363.07,749849.22,1615201.93,2437440.89,3214330.06,407963.85,764599.44,1052397.51,1378791.47,322393.0,613450.93,892322.87,278089.26,53647.58,99735.13,172722.66,293803.71,583390.83,1213686.32,1733269.84,1841328.15,442976.73,562651.55,1269727.66,746426.07,356755.6,1023011.28,1680768.72,1991635.04,463512.05,1055268.24,1676330.13,2439871.87,662787.68,1443074.94,2208429.97,2972204.09,694533.46,1499345.04,2294427.41,3062405.13,783957.05,1835299.61,2953921.15
收到的税费返还,8.75,10.42,10.42,64.01,23.03,38.88,60.15,195.86,6.04,12.01,42.16,72.59,0.0,0.0,3343.47,7034.64,827.45,2126.71,11318.85,15780.85,5390.33,10376.93,14067.13,15963.61,1547.04,1586.78,1586.78,1642.01,2914.91,5874.08,8816.24,9394.54,2653.47,3741.48,4994.11,6297.94,4967.04,29136.4,29154.73,31473.86,5000.0,5000.0,18527.34,36.55,0.0,252.01,0.0,252.01,20707.33,22377.86,38026.02,65313.82,4469.58,7366.32,8222.66
收到的其他与经营活动有关的现金,4.68,64.45,18.67,657.53,0.77,311.96,318.35,994.41,19.88,147.26,153.29,1097.32,883.46,3022.65,3060.35,14566.42,30238.37,50453.96,100402.49,121108.2,4078.8,16280.19,29557.71,31098.28,17623.76,35367.54,56182.73,36797.91,86582.08,21580.02,22574.51,6750.83,10609.49,3092.62,5747.28,25045.19,3762.72,50394.49,10873.93,55781.69,5255.07,2915.58,4758.37,26460.77,2596.62,1134.45,107849.74,18348.16,2402.29,59631.66,178638.76,39932.08,19810.43,12682.03,105525.32
经营活动现金流入小计,688242.52,1402423.32,2226327.37,3147978.82,840114.02,1787043.96,2448160.05,2882320.78,651012.79,1251751.12,1913771.43,2741532.98,750732.68,1618224.58,2443844.71,3235931.12,439029.67,817180.11,1164118.85,1515680.52,331862.13,640108.04,935947.71,325151.15,72818.38,136689.45,230492.18,332243.63,672887.81,1241140.41,1764660.59,1857473.52,456239.69,569485.66,1280469.06,777769.2,365485.36,1102542.17,1720797.38,2078890.58,473767.12,1063183.83,1699615.84,2466369.19,665384.3,1444461.4,2316279.72,2990804.27,717643.08,1581354.56,2511092.2,3167651.02,808237.06,1855347.95,3067669.12
购买商品、接受劳务支付的现金,631591.35,1253435.21,1973623.81,2801485.49,669563.96,1530961.12,2242099.73,2566883.53,553915.59,1051918.3,1654509.86,2374532.19,715115.55,1536691.23,2285188.25,3041091.8,385773.25,694262.21,1073295.78,1391966.98,317826.19,590434.9,852430.68,173366.96,27113.09,58405.71,111380.84,182115.98,461380.45,950385.63,1369518.07,1253619.47,338513.21,449754.36,994264.53,401387.23,257566.64,712180.73,962300.46,665338.83,229334.98,534225.58,751879.62,824442.67,243191.82,424155.6,758487.51,968066.25,356199.57,1112492.8,1547902.31,2132383.48,638818.61,1226683.67,1933929.34
支付给职工以及为职工支付的现金,13754.95,28146.18,42794.78,56523.9,18357.01,36977.25,56243.85,75960.56,20786.28,40878.71,64263.89,86601.39,20307.41,40065.91,58586.86,83639.34,57771.99,88671.13,99754.49,112450.61,12414.18,24109.65,35231.18,47114.52,12491.99,24196.24,35751.85,47957.19,37683.34,70138.87,106619.27,162518.63,35956.62,77647.98,110797.27,158404.17,30500.46,141007.47,228911.41,317687.14,74798.55,145071.76,222760.69,305399.49,82689.01,156013.4,236972.15,337401.09,85654.3,168427.53,254796.3,351079.71,89090.79,170526.77,256545.05
支付的各项税费,18022.02,50706.73,89356.59,130286.86,33667.72,78457.47,98121.18,211084.13,44564.46,67537.94,93136.9,128253.06,4744.91,11475.74,13341.43,19680.98,6226.49,14209.0,15784.27,17730.93,3273.65,8376.94,8654.83,12264.56,968.44,4291.05,4429.92,5278.99,5838.53,26223.08,35656.6,47228.64,14409.25,51343.16,62382.45,72864.71,19374.26,81533.33,141474.12,174634.87,67148.96,128811.74,193826.1,231541.86,69786.96,127823.44,187940.63,230958.37,50761.92,105002.12,156847.77,187524.58,37109.66,89019.36,136245.44
支付的其他与经营活动有关的现金,8578.01,15172.36,25108.61,25447.04,5019.9,10831.39,16560.55,22236.7,2672.91,4241.5,7086.27,16553.64,5823.26,11252.41,17578.7,52706.0,18768.13,35909.17,49325.8,66513.95,16746.18,35200.11,48436.91,59468.01,12481.88,31093.89,46327.82,57941.04,22850.56,74821.79,94110.48,83533.9,13597.78,55582.17,196065.23,69948.54,28488.77,54570.18,94557.91,135127.06,32245.77,122257.92,182446.99,171632.06,117520.73,146700.12,230296.29,208439.61,112001.66,82739.53,201992.84,164800.36,54494.77,94763.56,253812.7
经营活动现金流出小计,671946.32,1347460.48,2130883.79,3013743.29,726608.58,1657227.23,2413025.3,2876164.92,621939.24,1164576.44,1818996.92,2605940.27,745991.14,1599485.29,2374695.24,3197118.11,468539.86,833051.51,1238160.34,1588662.47,350260.2,658121.6,944753.61,292214.05,53055.41,117986.88,197890.44,293293.2,527752.88,1121569.37,1605904.42,1546900.64,402476.87,634327.67,1363509.49,702604.65,335930.13,989291.71,1427243.9,1292787.9,403528.26,930367.0,1350913.4,1533016.08,513188.51,854692.55,1413696.57,1744865.31,604617.46,1468661.98,2161539.23,2835788.13,819513.83,1580993.36,2580532.54
经营活动产生的现金流量净额,16296.2,54962.84,95443.58,134235.53,113505.43,129816.73,35134.74,6155.86,29073.55,87174.68,94774.51,135592.7,4741.55,18739.29,69149.46,38813.0,-29510.19,-15871.4,-74041.49,-72981.95,-18398.07,-18013.55,-8805.9,32937.1,19762.97,18702.57,32601.74,38950.42,145134.94,119571.04,158756.18,310572.88,53762.82,-64842.01,-83040.43,75164.55,29555.23,113250.46,293553.48,786102.68,70238.86,132816.83,348702.44,933353.12,152195.79,589768.85,902583.14,1245938.96,113025.63,112692.58,349552.97,331862.89,-11276.77,274354.59,487136.59
收回投资所收到的现金,715.93,2926.63,3449.22,12586.5,179.01,2044.27,2070.49,2055.13,0.0,0.0,0.0,22907.07,0.0,0.0,1361.75,1647.52,30.04,30.04,30.04,30.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2312.55,0.0,0.0,0.0,0.0,0.0,0.0,8680.43,8597.0,0.0,640.23,3003.36,640.23,4832.0,0.0,0.0,0.0,7373.5,0.0,0.0,0.0,0.0,0.0,0.0
