报表日期,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
销售商品、提供劳务收到的现金,471600.26,1557703.49,3033150.0,4471279.94,898769.09,2195254.63,3199162.41,4278325.7,1138945.42,2732685.06,4135569.42,5759533.35,1239191.73,2887051.62,5428345.49,8811969.45,2492286.0,5040682.54,7516784.79,10364887.3,2128029.77,4816428.46,7718282.48,11610883.96,3281869.11,6722044.32,10522523.98,15343706.74,2906410.21,6522281.45,10544206.97,16830906.76,3189712.22,7571239.46,12331197.44,19190827.18,4751801.69,12734937.11,20561588.35,28653293.83,6980209.12,15139907.34,24590839.5,36840522.34,8070645.27,18055937.78,27393529.75,39814827.04,7900297.71
收到的税费返还,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
收到的其他与经营活动有关的现金,51167.52,126732.38,357352.39,125111.58,131182.0,154651.14,165591.1,147858.8,60287.75,78889.95,179917.61,188979.22,101965.87,265939.39,551142.1,297604.72,134150.03,700498.0,878755.52,689466.8,268323.35,340659.24,1250196.76,548058.63,722473.9,490060.65,1198035.84,2223968.35,422490.83,526278.97,806002.39,1701854.95,266841.49,297383.4,428388.32,1915676.3,1477774.38,1401875.08,1563633.04,2630267.75,1055578.41,1625573.44,2045916.19,4385566.34,1751815.42,1705987.36,2351134.63,2580187.73,2669856.34
经营活动现金流入小计,522767.77,1684435.87,3390502.39,4596391.52,1029951.09,2349905.77,3364753.51,4426184.5,1199233.17,2811575.01,4315487.03,5948512.57,1341157.6,3152991.02,5979487.59,9109574.17,2626436.03,5741180.54,8395540.32,11054354.1,2396353.12,5157087.7,8968479.24,12158942.59,4004343.01,7212104.96,11720559.82,17567675.09,3328901.03,7048560.43,11350209.36,18532761.71,3456553.71,7868622.87,12759585.76,21106503.48,6229576.07,14136812.19,22125221.39,31283561.57,8035787.54,16765480.79,26636755.69,41226088.68,9822460.69,19761925.15,29744664.38,42395014.78,10570154.05
购买商品、接受劳务支付的现金,579003.12,1430018.23,3098036.58,4617106.88,804870.26,1607976.43,2316391.03,3021806.77,491416.02,1149822.36,2146672.07,3456021.26,1520145.07,2912347.97,4294181.34,6664589.53,2045997.88,3877709.34,6087766.91,8491824.36,1345687.75,3153777.16,5353426.97,8732365.23,3208826.85,5625861.87,9657696.35,12865695.28,2490183.21,4305016.73,6284134.13,9523183.23,2448507.36,4938796.79,8263344.57,12997942.48,4540143.83,7656026.43,11798629.79,17846870.0,5417712.79,9740944.84,18209057.28,23487635.52,5687348.16,12371859.94,20563746.9,25589520.92,6900624.66
支付给职工以及为职工支付的现金,32410.94,89008.83,107410.16,110741.3,62767.3,185028.58,193151.88,231945.11,38484.39,65646.49,86830.9,119752.12,60956.55,102573.83,113113.28,184882.78,106853.63,146165.42,210281.37,248084.8,116686.03,182122.91,244578.19,290887.69,162800.29,227904.58,287313.84,347269.57,166621.59,367897.85,440729.73,513263.27,218587.09,302099.29,396617.64,504630.0,288067.82,449726.63,578827.11,668901.35,262659.71,505663.36,733909.26,924360.26,364348.54,842711.87,1130096.62,1411837.5,552260.65
支付的各项税费,85033.52,174854.09,321965.71,486472.3,193789.87,462447.25,639348.32,786312.67,153668.47,353432.1,539100.74,653731.25,200360.67,438582.07,660323.89,938158.53,468266.9,951050.88,1237890.66,1469812.73,501364.48,981877.99,1443206.24,1808156.77,614008.94,1281805.31,1672441.87,2121391.65,616098.45,1395423.09,1847469.51,2304018.68,730830.49,1416231.46,1961078.57,2504007.11,873337.12,2047406.31,2756605.24,3376031.2,975520.96,2287914.3,3265318.54,3975974.68,1078987.06,3357882.89,4658069.86,5402345.91,1818830.12
支付的其他与经营活动有关的现金,150082.82,288446.98,454034.85,425842.61,110519.92,243342.39,414776.28,389535.13,147200.28,260515.6,418762.4,793672.82,239717.72,650929.26,1032605.43,1098217.79,202838.54,383670.02,1009139.26,505689.75,304602.78,557390.05,2276322.95,954937.04,257033.0,1055773.13,1309183.7,2040931.7,613910.84,636954.55,1057425.96,2019814.63,1593070.91,1892330.9,2606844.79,3495321.82,1600640.22,1403931.48,2692569.76,5435146.13,2332287.71,2045942.21,2757846.81,4605834.81,5467142.25,3614979.74,5965868.47,6629492.11,3969698.98
经营活动现金流出小计,846530.39,1982328.14,3981447.3,5640163.1,1171947.35,2498794.64,3563667.51,4429599.68,830769.16,1829416.55,3191366.1,5023177.44,2021180.01,4104433.13,6100223.95,8885848.62,2823956.94,5358595.66,8545078.2,10715411.64,2268341.05,4875168.12,9317534.36,11786346.74,4242669.09,8191344.89,12926635.77,17375288.2,3886814.08,6705292.21,9629759.32,14360279.8,4990995.85,8549458.44,13227885.58,19501901.41,7302188.98,11557090.85,17826631.91,27326948.67,8988181.17,14580464.71,24966131.9,32993805.26,12597826.01,20187434.44,32317781.85,39033196.44,13241414.41
经营活动产生的现金流量净额,-323762.61,-297892.27,-590944.91,-1043771.58,-141996.26,-148888.87,-198914.0,-3415.18,368464.01,982158.46,1124120.93,925335.13,-680022.41,-951442.12,-120736.36,223725.55,-197520.91,382584.88,-149537.88,338942.46,128012.07,281919.58,-349055.12,372595.85,-238326.08,-979239.93,-1206075.94,192386.89,-557913.05,343268.22,1720450.03,4172481.91,-1534442.15,-680835.57,-468299.82,1604602.07,-1072612.91,2579721.34,4298589.48,3956612.9,-952393.64,2185016.07,1670623.79,8232283.42,-2775365.32,-425509.29,-2573117.47,3361818.34,-2671260.35
