报表日期,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30
销售商品、提供劳务收到的现金,406776.02,956612.67,1486404.31,2147906.51,535055.24,1264974.27,1981140.16,3035931.99,814964.12,1657492.99,2504537.29,3304180.87,859430.71,1720069.84,2761480.7,4045617.04,1158702.68,2713939.19,4154880.06,5722917.91,1398684.12,3100427.92,4367946.09,6036198.92,1502466.24,3269272.14,4932815.78,7083702.62,1813208.46,3918004.45,5886547.44,8133890.11,1483133.05,3161133.59,4512512.26,6466593.15,1289459.8,2982560.66,4731662.33,6938336.62,1815281.05,4015331.61,6306980.96,9265857.42,2395954.49,5775118.06,9947395.43,16378359.6,3974565.69,9122324.61,14093328.76
收到的税费返还,2110.0,4340.56,6025.73,8146.63,1074.4,3075.19,4935.05,7844.72,741.07,1750.2,3648.69,7054.44,1640.19,3639.44,5204.13,8635.81,3297.85,6180.36,9794.55,13289.09,4523.03,9821.45,12256.25,22645.37,4102.18,6359.72,16105.54,23905.47,4780.09,14664.14,23613.4,32579.89,8421.69,13893.91,22297.43,31481.31,2412.49,9855.32,18933.6,31614.24,12362.85,26388.04,39810.66,52222.47,24156.47,41691.91,65995.88,82574.63,21039.65,44441.65,69977.27
收到的其他与经营活动有关的现金,2838.01,12834.46,19620.19,30844.61,2714.35,11287.82,12410.85,25648.65,5869.04,12099.96,18600.19,20520.18,18065.83,30697.54,35967.18,47676.07,14569.57,32552.12,41017.78,57021.73,31745.22,42269.75,54407.04,86450.44,12894.77,35962.56,51057.37,68665.58,20644.86,35465.23,77467.77,80722.38,22393.32,64208.91,82258.72,109192.73,29005.29,40266.66,55888.52,66639.96,13453.08,40011.16,42950.89,59667.99,23784.62,24955.78,51446.71,64094.43,16534.6,30518.26,54494.22
经营活动现金流入小计,411724.03,973787.69,1512050.23,2186897.76,538843.99,1279337.28,1998486.06,3069425.36,821574.24,1671343.15,2526786.16,3331755.49,879136.73,1754406.82,2802652.01,4101928.92,1176570.09,2752671.66,4205692.4,5793228.73,1434952.37,3152519.12,4434609.37,6145294.72,1519463.19,3311594.41,4999978.68,7176273.66,1838633.41,3968133.82,5987628.61,8247192.38,1513948.07,3239236.41,4617068.4,6607267.18,1320877.57,3032682.64,4806484.45,7036590.82,1841096.99,4081730.81,6389742.5,9377747.87,2443895.58,5841765.75,10064838.02,16525028.66,4012139.94,9197284.51,14217800.25
购买商品、接受劳务支付的现金,305748.56,718315.55,1057249.53,1543859.81,391735.54,938490.12,1502783.8,2072674.91,515060.92,1007884.08,1548688.39,2147816.97,751179.5,1435862.77,2151011.87,2938326.77,792791.79,1734716.25,2629264.65,3747450.44,955942.83,1898980.19,2770550.72,3945603.1,1020079.44,2193012.63,3257900.32,4542886.2,1178399.96,2388121.27,3617375.72,5129063.08,1095507.93,2187991.76,3030094.31,4370315.96,846036.18,1991375.77,3062927.77,4441896.94,1232653.92,2787595.29,4323110.83,5977756.43,1469929.89,3331186.73,6009635.85,10452352.86,2622864.46,6012013.62,9191198.83
支付给职工以及为职工支付的现金,15850.93,27365.39,41630.32,64263.15,22977.48,34965.29,48605.73,90867.46,29781.39,55260.13,75690.82,109681.96,44880.86,79222.66,111720.92,157976.29,66768.24,116916.28,171813.17,233239.92,90230.33,154463.93,177213.79,280007.33,101164.82,169483.52,252605.41,318861.5,119166.14,203033.34,263166.77,386322.3,132397.13,216143.16,290718.47,398948.08,138061.98,231741.55,356895.68,414717.57,148059.8,261975.28,361560.15,470041.22,185961.66,307443.4,436557.07,593313.9,238225.06,400128.38,533855.61
支付的各项税费,59160.28,130818.45,194260.03,275262.27,75881.03,164625.38,241536.22,304932.28,64159.13,149429.94,219178.96,309066.52,69438.14,190058.31,271480.02,346128.32,132034.87,341628.52,558706.64,694212.19,197014.62,381082.66,554647.6,661094.07,99231.52,267268.4,420949.35,712353.1,201986.57,497627.98,715456.05,871335.08,165401.53,354887.04,579576.27,736885.99,123720.1,300851.39,505838.56,782786.83,193550.32,470808.71,753045.78,1052526.48,429323.36,933576.48,1442393.46,1676276.18,634979.03,1222509.79,1642469.66
支付的其他与经营活动有关的现金,9557.26,23472.75,31000.05,36631.81,13325.77,36463.93,57907.76,74313.23,8042.08,18726.56,34259.18,62254.88,11780.51,15966.76,26764.96,58466.81,10121.0,41907.42,65414.92,69144.97,28535.22,44718.47,86438.85,107726.29,42754.76,46340.9,56751.79,82318.35,37162.84,63951.82,78668.89,95023.06,35503.88,61560.18,82874.28,110299.74,39766.81,41985.23,60376.6,77514.26,46938.67,56647.2,71092.74,141121.06,53278.2,74910.49,112427.48,197189.03,14832.11,112200.35,248728.71
经营活动现金流出小计,390317.02,899972.15,1324139.93,1920017.04,503919.82,1174544.72,1850833.51,2542787.88,617043.53,1231300.71,1877817.35,2628820.32,877279.01,1721110.49,2560977.76,3500898.19,1001715.91,2235168.48,3425199.38,4744047.52,1271723.0,2479245.25,3588850.95,4994430.79,1263230.54,2676105.45,3988206.87,5656419.15,1536715.51,3152734.41,4674667.43,6481743.52,1428810.48,2820582.14,3983263.33,5616449.78,1147585.06,2565953.94,3986038.61,5716915.6,1621202.71,3577026.47,5508809.5,7641445.19,2138493.1,4647117.11,8001013.86,12919131.97,3510900.66,7746852.14,11616252.81
经营活动产生的现金流量净额,21407.01,73815.55,187910.3,266880.72,34924.17,104792.56,147652.55,526637.49,204530.71,440042.44,648968.81,702935.16,1857.72,33296.33,241674.25,601030.73,174854.19,517503.18,780493.02,1049181.21,163229.37,673273.87,845758.42,1150863.94,256232.65,635488.97,1011771.81,1519854.52,301917.9,815399.4,1312961.18,1765448.86,85137.59,418654.27,633805.08,990817.41,173292.51,466728.7,820445.84,1319675.22,219894.27,504704.34,880933.0,1736302.68,305402.48,1194648.65,2063824.16,3605896.69,501239.28,1450432.37,2601547.44
收回投资所收到的现金,0.0,0.0,0.0,69.06,0.0,5465.88,156236.96,185660.97,3488.39,7721.13,7721.13,7721.13,0.0,0.0,0.0,0.0,0.0,80000.0,106182.26,424019.9,21000.0,97000.0,101823.0,105186.64,22180.92,32878.2,32878.2,32928.2,195034.16,297224.16,627224.16,907976.8,0.0,837281.96,1258919.42,1773278.17,450000.0,1050226.16,1279904.58,1604516.68,903872.77,1569702.54,2019702.54,4309704.56,600000.0,1350000.0,2600000.0,2704500.0,1600000.0,3105129.91,3757864.88
