报表日期,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30
销售商品、提供劳务收到的现金,286442.5,723117.74,987400.15,1149069.06,232161.71,464178.87,699564.99,911847.05,302302.95,690806.22,1095175.98,1602888.73,597440.67,1287828.71,1834901.01,2459647.94,816196.4,1504957.67,1977485.16,2557327.95,588029.79,1220688.52,1856953.88,2566372.07,945651.69,1961648.12,2869557.08,3713433.04,1040363.0,2295025.0,3460355.35,4707001.99,1738108.54,3514180.07,5170283.8,6722711.85,2079537.09,4084564.97,6007202.66,7894206.24,2659119.25,4678030.04,6456719.16,8492965.06,2481388.46,4759888.6,6429096.15,7676463.32,2010100.99,3750178.97
收到的税费返还,896.59,1978.69,4643.48,7748.09,3587.17,6100.76,12219.82,15453.55,1735.08,2563.06,6074.42,9445.92,869.88,2587.18,3716.72,6714.72,5964.53,8075.51,9664.91,15109.9,1168.27,3184.76,3779.21,6450.67,1004.84,1456.32,2826.93,14768.82,661.61,5348.77,8839.02,18693.39,4209.4,7919.71,11785.4,13244.4,9749.11,16613.87,19713.24,17895.6,2972.71,14089.59,17945.68,29375.0,15582.31,19635.85,72822.94,46424.21,13097.75,30523.21
收到的其他与经营活动有关的现金,4090.35,13299.79,30082.93,12741.34,17316.07,31029.72,46140.77,12077.09,1716.19,13123.92,16693.61,16259.58,8055.79,15459.78,26119.74,23879.96,2854.86,28146.71,48475.4,72582.64,8602.78,26413.78,43474.67,69021.7,5930.55,59986.59,65953.99,116607.1,8380.68,20130.18,34821.73,34083.14,17525.6,29312.85,74970.07,88090.82,55556.8,69494.65,123452.1,135551.76,61687.49,251805.8,311891.78,350438.61,122823.12,172088.59,268640.28,476809.49,235146.3,346474.94
经营活动现金流入小计,291429.44,738396.22,1022126.57,1169558.49,253064.95,501309.35,757925.57,939377.69,305754.23,706493.2,1117944.01,1628594.23,606366.34,1305875.67,1864737.46,2490242.62,825015.8,1541179.89,2035625.48,2645020.48,597800.85,1250287.05,1904207.75,2641844.45,952587.07,2023091.03,2938338.0,3844808.96,1049405.3,2320503.95,3504016.1,4759778.53,1759843.54,3551412.63,5257039.27,6824047.07,2144842.99,4170673.5,6150368.01,8047653.6,2723779.46,4943925.43,6786556.63,8872778.67,2619793.89,4951613.04,6770559.37,8199697.02,2258345.04,4127177.11
购买商品、接受劳务支付的现金,219843.99,452796.7,675419.04,840892.02,225269.16,360243.56,471816.1,611125.44,182832.7,388282.45,546888.26,912779.93,384448.07,702595.39,992586.23,1571275.98,473919.97,937250.18,1379173.68,1905298.19,437397.42,832328.99,1303404.67,1880210.37,542732.56,1158420.11,1921853.28,2670574.14,667754.14,1369376.15,2145143.58,3159151.64,1025569.87,2082574.66,3309871.23,4714928.82,1434095.68,2775251.68,4216578.39,5911615.39,1696211.62,3487025.21,5424742.24,7295059.65,1881816.13,3647934.76,5430586.14,7050473.74,1490619.52,2902909.71
支付给职工以及为职工支付的现金,21863.41,37729.53,50959.13,66309.46,17465.84,31161.23,45123.49,61815.62,18938.16,36753.39,58772.9,85058.33,33688.57,64203.2,100703.8,156422.13,46106.37,82597.29,139522.64,205786.53,65029.81,114693.93,166732.21,234991.41,80373.93,126927.84,192091.53,264463.0,125252.13,205666.61,292973.4,391015.99,170564.61,264601.92,365750.33,479379.21,201230.1,320931.99,425059.94,554965.79,207282.49,315846.03,430966.21,570568.23,203231.43,342307.75,478207.04,611421.96,173274.84,298476.48
支付的各项税费,28759.05,52000.52,65111.5,79816.48,28101.31,49787.91,58834.93,73975.3,26966.93,76479.18,110443.57,148383.5,72060.78,112884.44,144168.67,185383.8,63903.74,101908.49,114939.36,143097.07,31385.28,71566.0,90289.95,119370.61,68925.83,147842.07,200125.78,247395.69,105435.67,183535.69,272771.25,411410.17,164820.75,315989.6,400217.69,554898.91,177483.28,303763.04,385663.96,690156.19,220670.3,335770.89,398086.27,515200.41,96640.32,179506.77,221220.99,249600.72,104677.6,174301.65
支付的其他与经营活动有关的现金,39595.74,86662.33,125943.96,133776.76,40720.28,71086.79,119401.69,143977.57,34562.62,74626.43,116380.32,191137.11,82348.53,157455.24,212016.02,307653.11,82536.35,181583.37,262761.35,370116.93,88569.59,164152.5,264186.02,356083.49,110474.77,224462.47,336633.13,479111.5,110355.41,207775.98,317093.79,420208.55,121509.89,244631.54,376894.82,533351.04,170492.04,308648.06,473806.23,662261.1,166974.77,309312.83,457991.92,628908.06,174474.73,341723.58,548160.27,676948.14,163894.24,329462.9
经营活动现金流出小计,310062.19,629189.08,917433.63,1120794.72,311556.59,512279.49,695176.2,890893.92,263300.42,576141.45,832485.05,1337358.87,572545.95,1037138.28,1449474.72,2220735.03,666466.44,1303339.34,1896397.04,2624298.73,622382.11,1182741.42,1824612.86,2590655.88,802507.09,1657652.49,2650703.72,3661544.33,1008797.35,1966354.42,3027982.01,4381786.35,1482465.11,2907797.73,4452734.08,6282557.99,1983301.1,3708594.77,5501108.51,7818998.47,2291139.19,4447954.96,6711786.64,9009736.35,2356162.61,4511472.86,6678174.44,8588444.55,1932466.21,3705150.75
经营活动产生的现金流量净额,-18632.75,109207.14,104692.94,48763.77,-58491.64,-10970.14,62749.37,48483.77,42453.82,130351.75,285458.96,291235.36,33820.39,268737.39,415262.74,269507.6,158549.36,237840.55,139228.44,20721.76,-24581.26,67545.64,79594.9,51188.57,150079.99,365438.54,287634.29,183264.62,40607.95,354149.53,476034.08,377992.18,277378.43,643614.9,804305.19,541489.08,161541.89,462078.72,649259.5,228655.13,432640.27,495970.47,74769.99,-136957.68,263631.27,440140.18,92384.93,-388747.53,325878.84,422026.36
收回投资所收到的现金,0.0,0.0,31.0,19.92,26.58,563.7,563.7,0.0,0.0,0.0,325.0,325.0,490.0,490.0,6895.48,2097.61,0.0,0.0,0.0,133.56,0.0,0.0,0.0,0.0,0.0,823.22,823.22,871.52,0.0,410.97,929.92,10992.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,706.96,0.0,0.0,0.0,0.0,0.0,0.0
取得投资收益所收到的现金,0.0,65629.35,76254.63,68774.4,0.0,85192.47,85107.0,85982.11,0.0,55379.6,55552.02,54671.06,2215.53,82702.92,83286.84,83231.92,0.0,600.0,600.0,2668.66,0.0,181.9,781.9,180781.9,360.19,162927.32,163269.32,163220.82,3165.32,413528.37,416184.06,773453.9,0.0,5221.92,400541.42,835754.42,0.0,433461.5,520811.5,979917.31,0.0,445800.0,556055.0,872711.56,0.0,11450.0,134672.44,140935.34,0.0,0.0
处置固定资产、无形资产和其他长期资产所收回的现金净额,185.79,277.6,328.95,448.37,12.01,78.9,77.94,204.02,28.09,34.06,93.16,104.2,1166.02,1184.32,1599.64,1876.36,373.87,373.87,444.29,4779.46,8.92,67.61,113.34,266.77,8.0,98.06,101.19,953.43,20.68,167.43,422.09,469.2,50.27,167.43,61.86,127.87,5.72,130.72,214.48,279.94,21.73,1205.16,1233.8,2586.57,81.17,1844.41,2389.98,4290.45,2.0,521.41
处置子公司及其他营业单位收到的现金净额,80.0,5906.1,6482.46,6250.13,0.0,0.0,0.0,459.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
收到的其他与投资活动有关的现金,9.06,14.75,2627.8,2.55,849.36,1312.44,1287.63,0.0,9.0,9.0,9.0,47009.0,0.0,0.0,0.0,12214.0,2123.23,47147.41,47271.75,120163.84,2208.08,12216.02,22216.02,22580.0,565.33,1014.65,1969.25,3154.6,0.0,0.0,0.0,6663.6,38.0,30.0,568.0,11243.0,0.0,50.0,0.0,28003.55,0.0,62960.0,62960.0,24610.6,0.0,1735.88,2635.88,103626.37,34.8,147.87
投资活动现金流入小计,274.85,71827.8,85724.84,75495.36,887.96,87147.51,87036.27,86645.24,37.09,55422.66,55979.18,102109.26,3871.55,84377.23,91781.96,99419.89,2497.1,48121.28,48316.04,127745.52,2217.01,12465.53,23111.26,203628.67,933.52,164863.25,166162.97,168200.37,3185.99,414106.77,417536.08,791579.57,88.27,5312.1,401171.28,847125.29,5.72,433642.22,521025.98,1008200.8,21.73,509965.16,620248.8,900615.69,81.17,15030.28,139698.3,248852.17,36.8,669.28
购建固定资产、无形资产和其他长期资产所支付的现金,6200.43,14029.46,26646.8,34524.02,10127.85,28789.76,61629.37,93039.0,27374.33,58962.54,86027.41,154318.18,49427.39,76701.5,117260.52,183168.92,112304.57,185983.89,269953.73,409587.37,144693.69,273781.66,366274.98,488677.49,56186.46,117680.14,180084.85,246924.96,42972.28,85744.94,127420.68,221560.87,53173.48,125468.01,183389.25,301785.06,104641.12,265500.16,366767.33,464479.81,70391.16,176138.5,245733.75,330857.92,168458.86,307142.96,460903.48,648832.98,124150.76,243847.52
投资所支付的现金,0.0,0.0,0.0,4522.13,70721.08,71698.08,73504.08,71859.08,189.64,189.64,289.64,1115.64,655.0,16848.22,33359.02,34179.21,131.88,531.77,20796.14,6695.09,900.0,900.0,900.0,12622.17,224.6,308.6,529.97,130482.6,44020.0,44060.62,44184.63,4000.0,1.67,1.67,21516.56,118555.2,0.0,0.0,0.0,0.0,10084.0,10084.0,10084.0,126958.3,0.0,5224.38,254143.11,203474.38,0.0,93678.85
取得子公司及其他营业单位支付的现金净额,337.64,1767.64,6289.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20271.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43998.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53416.82,0.0,0.0
支付的其他与投资活动有关的现金,0.0,21.76,2624.97,19.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48898.32,48925.62,67245.82,199.38,226.67,226.67,70301.57,0.0,8.0,8.0,0.0,0.0,0.0,0.0,62.62,4.5,0.0,4.5,8.8,0.0,0.74,2.08,0.0,1.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31593.82
投资活动现金流出小计,6538.08,15818.86,35561.55,39065.17,80848.93,100487.84,135133.45,164898.08,27563.97,59152.17,86317.05,155433.81,50082.39,93549.72,150619.54,217348.13,112436.46,235413.98,339675.48,503799.28,145793.07,274908.34,367401.65,571601.23,56411.06,117996.74,180622.82,377407.56,86992.28,129805.56,171605.3,269621.49,53179.65,129805.56,204910.31,420349.06,104641.12,265500.9,366769.41,464479.81,80476.48,186222.5,255817.75,457816.23,168458.86,312367.33,715046.6,905724.18,124150.76,369120.19
投资活动产生的现金流量净额,-6263.23,56008.94,50163.29,36430.19,-79960.97,-13340.32,-48097.18,-78252.84,-27526.88,-3729.51,-30337.87,-53324.55,-46210.85,-9172.48,-58837.57,-117928.24,-109939.35,-187292.7,-291359.45,-376053.76,-143576.06,-262442.81,-344290.39,-367972.56,-55477.54,46866.51,-14459.85,-209207.19,-83806.28,284301.21,245930.77,521958.08,-53091.38,284301.21,196260.97,426776.24,-104635.4,168141.32,154256.57,543720.99,-80454.75,323742.66,364431.05,442799.46,-168377.69,-297337.05,-575348.3,-656872.0,-124113.96,-368450.92
吸收投资收到的现金,0.0,90.0,90.0,0.0,0.0,0.0,0.0,1015.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,344748.94,344748.94,345388.58,344558.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198400.0,198400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
其中：子公司吸收少数股东投资收到的现金,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
取得借款收到的现金,29950.0,113609.39,132809.39,108410.0,177400.0,196589.77,212539.36,292155.07,45780.8,90054.79,109858.12,159091.55,19020.42,58420.39,61677.49,66677.49,47477.87,48898.32,52004.69,147737.32,0.0,71452.15,98537.44,327439.82,3000.0,3000.0,83800.0,225800.0,6000.0,6000.0,8000.0,9000.0,6000.0,6000.0,6000.0,6000.0,11500.0,11500.0,16294.05,16794.05,18630.55,18556.9,19554.53,18500.0,15000.0,16600.0,17600.0,34000.0,3500.0,4100.0
发行债券收到的现金,50000.0,50000.0,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196070.0,196070.0,196041.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
收到其他与筹资活动有关的现金,15.43,-655.45,-655.19,63350.98,0.0,0.0,-79.78,11166.98,139.06,228.62,292.99,8960.57,62.18,160.86,235.59,8863.45,250.03,433.01,622.35,5826.01,1127.07,1226.4,377.18,11975.99,631.8,1215.57,3987.84,25692.27,-3891.92,35209.93,42287.18,37484.73,7795.65,5954.25,6796.19,4880.62,3176.68,6128.61,959.75,111.0,43947.43,74980.25,66454.2,97868.92,78290.81,88012.97,78253.01,85528.04,2819.52,3715.99
筹资活动现金流入小计,79965.43,163043.94,182244.2,171760.98,177400.0,196589.77,212459.58,304337.05,45919.86,90283.41,110151.1,168052.12,19082.59,58581.26,61913.08,75540.94,392476.84,394080.27,398015.62,498122.02,1127.07,268748.55,294984.62,535456.85,3631.8,4215.57,87787.84,251492.27,2108.08,41209.93,50287.49,46484.73,13795.65,11954.25,12796.19,10880.62,14676.68,17628.61,215653.8,215305.05,62577.98,93537.15,86008.74,116368.92,93290.81,104612.97,95853.01,119528.04,6319.52,7815.99
偿还债务支付的现金,78750.0,257001.25,283855.36,201690.0,70704.62,92717.89,172037.02,250185.17,39864.59,85323.21,115109.95,202187.91,19792.27,55580.77,106537.6,126237.6,17711.9,61655.8,61655.8,76924.02,8000.0,84301.15,97386.44,199128.82,6000.0,108000.0,108900.0,147000.0,3000.0,287000.0,297000.0,328800.0,6000.0,7000.0,9000.0,10000.0,0.0,0.0,463.94,963.9,16000.0,214000.0,217675.49,216857.36,17130.0,17130.0,18813.0,34813.38,1670.81,2770.81
分配股利、利润或偿付利息所支付的现金,5065.26,8268.49,15726.72,15778.59,3802.09,5239.75,7143.08,9188.06,1060.12,6348.6,8264.23,8616.03,952.03,16805.82,17750.0,18941.76,142.96,142.96,21680.52,22376.9,1435.97,3091.19,23244.12,25013.78,3076.09,38419.25,40268.72,43409.28,3979.8,64169.99,65545.4,65980.63,52.26,126734.57,128093.7,128302.35,193.86,309112.71,310103.33,311084.79,311.05,316815.11,319520.67,320012.83,306.14,532.69,217181.66,216949.03,935.85,2336.77
其中：子公司支付给少数股东的股利、利润,0.0,0.0,0.0,550.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
