报告期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30
报表类型,一季报,年报,三季报,中报,一季报,年报,三季报,中报
营业额,69.536,320.069,232.436,145.373,61.827,248.773,179.795,115.402
除税前盈利/(亏损),0.531,8.204,11.38,8.672,3.813,24.89,15.757,12.761
税项,0.257,-1.2,-2.073,-1.991,-1.032,-4.159,-3.084,-1.845
除税后盈利/(亏损),0.788,7.004,9.307,6.681,2.781,20.731,12.673,10.916
少数股东权益,,,,,,,,
股东应占盈利/(亏损),0.788,7.004,9.307,6.681,2.781,20.731,12.673,10.916
股息,,,,,,,,
除税及股息后盈利/(亏损),0.788,7.004,9.307,6.681,2.781,20.731,12.673,10.916
基本每股盈利(仙),0.160000,1.620000,2.270000,1.780000,0.740000,20.700000,3.380000,2.910000
摊薄每股盈利(仙),0.160000,1.620000,2.270000,1.780000,0.740000,20.700000,3.380000,2.910000
每股股息(仙),--,--,--,--,--,--,--,--
销售成本,-56.241,-247.688,-178.49,-109.896,-45.796,-176.977,-127.966,-83.079
折旧,-3.06,-10.253,-6.471,-4.388,-2.665,-10.217,-7.322,-4.965
销售及分销费用,-3.935,-19.853,-12.297,-7.688,-3.539,-14.313,-8.6,-5.281
一般及行政费用,-8.955,-45.012,-29.9,-18.836,-8.572,-34.814,-27.706,-14.005
利息费用/融资成本,-0.589,-2.907,-2.325,-1.566,-0.764,-4.641,-3.682,-2.521
毛利,13.295,72.381,53.946,35.477,16.031,71.796,51.829,32.323
经营盈利,1.005,10.577,13.319,9.947,4.442,29.08,19.107,15.062
应占联营公司盈利,--,--,--,--,--,--,--,--
币种,人民币,人民币,人民币,人民币,人民币,人民币,人民币,人民币
