报告期,2017-12-31,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30
报表类型,中报,年报,中报,年报,中报,年报,中报,年报
营业额,555.593,1284.342,710.121,2399.736,812.393,715.017,352.262,1096.403
除税前盈利/(亏损),-67.36,-16.133,149.19,-774.649,-432.473,155.545,-285.995,898.325
税项,-1.762,-65.371,-17.412,-115.651,-29.979,-15.335,-12.388,-40.495
除税后盈利/(亏损),-69.122,-81.504,131.778,-890.3,-462.452,140.21,-298.383,857.83
少数股东权益,-6.578,-9.691,7.948,-107.14,-16.871,-88.233,-48.643,-70.078
股东应占盈利/(亏损),-62.544,-71.813,123.83,-783.16,-445.581,228.443,-249.74,927.908
股息,,,,,,254.551,254.551,53.032
除税及股息后盈利/(亏损),-62.544,-71.813,123.83,-783.16,-445.581,-26.108,-504.291,874.876
基本每股盈利(仙),-0.430000,-0.500000,0.860000,-6.200000,-4.100000,2.000000,-47.000000,173.000000
摊薄每股盈利(仙),-0.430000,-0.500000,0.860000,-6.200000,-4.100000,2.000000,-47.000000,173.000000
每股股息(仙),--,--,--,--,--,--,--,10.000000
销售成本,-457.484,-1003.956,-561.289,-2263.009,-717.329,-644.645,-318.206,-895.94
折旧,-52.931,-99.019,-44.458,-102.588,-45.454,-91.256,-45.279,-89.894
销售及分销费用,-7.098,-18.577,-8.732,-8.535,-2.994,-2.489,-1.194,-3.75
一般及行政费用,-131.867,-222.505,-122.361,-216.35,-91.836,-138.196,-69.3,-207.268
利息费用/融资成本,-48.182,-118.564,-51.029,-136.495,-74.496,-144.137,-72.285,-183.128
毛利,98.109,280.386,148.832,136.727,95.064,70.372,34.056,200.463
经营盈利,-67.36,-16.133,149.19,-774.649,-432.473,155.545,-285.995,898.325
应占联营公司盈利,--,--,--,-4.861,-4.861,-338.512,-328.978,21.75
币种,港币,港币,港币,港币,港币,港币,港币,港币
