报告期,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31
报表类型,三季报,中报,一季报,年报,三季报,中报,一季报,年报
营业额,174.63,118.196,36.984,131.658,118.974,60.903,6.374,112.374
除税前盈利/(亏损),26.487,14.852,-8.797,9.622,18.687,12.069,-10.108,22.52
税项,-7.598,-4.347,,-8.032,-11.161,-8.611,,-2.294
除税后盈利/(亏损),18.889,10.505,-8.797,1.59,7.526,3.458,-10.108,20.226
少数股东权益,14.592,9.427,2.564,11.369,9.375,6.053,-1.583,9.112
股东应占盈利/(亏损),4.297,1.078,-11.361,-9.779,-1.849,-2.595,-8.525,11.114
股息,,,,,,,,
除税及股息后盈利/(亏损),4.297,1.078,-11.361,-9.779,-1.849,-2.595,-8.525,11.114
基本每股盈利(仙),0.020800,0.010000,-0.070000,-0.070000,-0.010000,-0.020000,-0.060000,0.080000
摊薄每股盈利(仙),0.020800,0.010000,--,-0.070000,--,--,--,0.080000
每股股息(仙),--,--,--,--,--,--,--,--
销售成本,-78.332,-58.523,-18.442,-61.189,-49.97,-25.722,-3.055,-46.022
折旧,-18.124,-12.113,-5.871,-23.367,-17.212,-12.087,-5.812,-22.182
销售及分销费用,-4.571,-3.083,-2.916,-0.654,-2.856,-2.884,-2.883,-4.065
一般及行政费用,-41.439,-23.053,-10.604,-34.455,-20.699,-9.11,-4.334,-21.55
利息费用/融资成本,-16.117,-10.862,-5.411,-18.527,-15.625,-10.457,-5.105,-19.36
毛利,96.298,59.673,18.542,70.469,69.004,35.181,3.319,66.352
经营盈利,42.604,25.714,-3.386,28.149,34.312,22.526,-5.003,41.88
应占联营公司盈利,--,--,--,--,--,--,--,--
币种,港币,港币,港币,港币,港币,港币,港币,港币
