报告期,2017-12-31,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-09-30
报表类型,年报,中报,年报,中报,年报,中报,年报,中报
营业额,156.477,62.945,146.489,69.455,123.364,58.26,91.793,62.911
除税前盈利/(亏损),-278.297,-33.512,-53.82,-24.127,-57.23,-28.661,-41.043,-18.327
税项,-1.012,-0.178,-1.907,-0.99,-2.569,-0.801,-1.391,-1.236
除税后盈利/(亏损),-279.309,-33.69,-55.727,-25.117,-59.799,-29.462,-42.434,-19.563
少数股东权益,,,,,,,,
股东应占盈利/(亏损),-279.309,-33.69,-55.727,-25.117,-59.799,-29.462,-42.434,-19.563
股息,,,,,,,,
除税及股息后盈利/(亏损),-279.309,-33.69,-55.727,-25.117,-59.799,-29.462,-42.434,-19.563
基本每股盈利(仙),-5.150000,-0.660000,-1.090000,-0.500000,-1.200000,-0.600000,-0.870000,-0.400000
摊薄每股盈利(仙),-5.150000,-0.660000,-1.090000,-0.500000,-1.200000,-0.600000,-0.870000,-0.400000
每股股息(仙),--,--,--,--,--,--,--,--
销售成本,-22.849,-10.42,-22.625,-10.851,-20.608,-9.666,-15.129,-10.58
折旧,-25.419,-12.637,-22.933,-11.884,-26.529,-16.281,-24.349,-11.438
销售及分销费用,-76.446,-27.067,-81.148,-33.521,-64.94,-28.148,-49.753,-30.245
一般及行政费用,-89.693,-42.487,-75.835,-38.33,-66.489,-43.658,-68.787,-44.259
利息费用/融资成本,-0.177,-0.174,-0.497,-0.153,--,--,--,--
毛利,133.628,52.525,123.864,58.604,102.756,48.594,76.664,52.331
经营盈利,278.297,-33.338,-53.82,-23.974,-57.23,-26.734,-40.621,-17.535
应占联营公司盈利,--,--,--,--,-5.044,-1.927,-0.422,-0.792
币种,港币,港币,港币,港币,港币,港币,港币,港币
