报告期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30
报表类型,一季报,年报,三季报,中报,一季报,年报,三季报,中报
营业额,137.04,430.184,310.091,180.273,63.444,256.232,159.513,97.177
除税前盈利/(亏损),-12.549,-0.09,9.57,-11.733,-7.161,-36.21,-28.507,-17.773
税项,1.135,-3.242,-1.096,-1.975,-0.398,-3.938,-0.198,-0.2
除税后盈利/(亏损),-11.414,-3.332,8.474,-13.708,-7.559,-40.148,-28.705,-17.973
少数股东权益,-0.991,3.393,3.51,2.694,0.625,2.469,-0.065,0.144
股东应占盈利/(亏损),-10.423,-6.725,4.964,-16.402,-8.184,-42.617,-28.64,-18.117
股息,,,,,,,,
除税及股息后盈利/(亏损),-10.423,-6.725,4.964,-16.402,-8.184,-42.617,-28.64,-18.117
基本每股盈利(仙),-0.500000,-0.300000,0.300000,-0.900000,-0.500000,-2.600000,-1.800000,-1.200000
摊薄每股盈利(仙),-0.500000,-0.300000,0.300000,-0.900000,-0.500000,-2.600000,-1.800000,-1.200000
每股股息(仙),--,--,--,--,--,--,--,--
销售成本,-131.583,-398.919,-286.796,-166.287,-56.215,-229.411,-149.866,-91.136
折旧,-0.973,-3.785,-2.746,-1.718,-0.515,-2.161,-1.623,-1.075
销售及分销费用,--,--,--,--,--,--,--,--
一般及行政费用,-14.515,-13.883,-29.1,-15.004,-9.27,-12.824,-24.043,-15.61
利息费用/融资成本,-3.511,-21.183,-17.772,-12.063,-5.163,-19.782,-14.594,-9.567
毛利,5.457,31.265,23.295,13.986,7.229,26.821,9.647,6.041
经营盈利,-12.549,21.093,9.57,-11.733,-7.161,-16.428,-28.507,-17.773
应占联营公司盈利,--,--,--,--,--,--,--,--
币种,港币,港币,港币,港币,港币,港币,港币,港币
