报告期,2017-12-31,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30
报表类型,年报,中报,年报,中报,年报,中报,年报,中报
营业额,7682.714,3332.259,6263.322,2598.288,4807.98,2129.973,3854.807,1797.669
除税前盈利/(亏损),377.718,149.643,218.209,88.669,146.587,69.884,156.115,103.265
税项,-98.967,-40.895,-61.243,-24.36,-40.535,-15.869,-41.367,-27.387
除税后盈利/(亏损),278.751,108.748,156.966,64.309,106.052,54.015,114.748,75.878
少数股东权益,2.964,0.808,4.909,1.776,3.889,2.844,4.068,1.561
股东应占盈利/(亏损),275.787,107.94,152.057,62.533,102.163,51.171,110.68,74.317
股息,139.797,38.172,69.64,,50.054,,30,
除税及股息后盈利/(亏损),135.99,69.768,82.417,62.533,52.109,51.171,80.68,74.317
基本每股盈利(仙),25.260000,9.920000,13.970000,5.750000,9.690000,5.060000,11.000000,7.000000
摊薄每股盈利(仙),25.230000,9.920000,13.970000,5.750000,9.690000,5.060000,11.000000,7.000000
每股股息(仙),12.330000,3.500000,6.400000,--,4.600000,--,3.000000,--
销售成本,-6862.969,-2960.979,-5685.864,-2345.229,-4355.932,-1920.545,-3462.182,-1588.571
折旧,-69.048,-31.755,-55.228,-26.404,-38.293,-17.704,-26.886,-12.199
销售及分销费用,-272.445,-125.883,-205.665,-92.651,-147.253,-63.91,-120.76,-54.523
一般及行政费用,-230.327,-112.349,-175.282,-78.481,-130.294,-54.117,-98.936,-46.776
利息费用/融资成本,-61.331,-28.634,-51.47,-28.375,-75.528,-42.04,-63.003,-27.266
毛利,819.745,371.28,577.458,253.059,452.048,209.428,392.625,209.098
经营盈利,416.028,165.719,242.291,105.258,196.711,101.44,202.212,123.204
应占联营公司盈利,0.32,0.087,4.162,1.835,6.671,1.639,3.789,1.195
币种,人民币,人民币,人民币,人民币,人民币,人民币,人民币,人民币
