报告期,2017-12-31,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30
报表类型,中报,年报,中报,年报,中报,年报,中报,年报
营业额,985.116,1580.329,770.443,1506.063,846.06,1619.826,851.209,1757.296
除税前盈利/(亏损),35.522,49.575,28.486,-14.068,-17.518,34.57,7.032,17.649
税项,-10.673,-12.79,-6.968,-11.297,-6.07,-7.566,-4.756,-13.489
除税后盈利/(亏损),24.849,36.785,21.518,-25.365,-23.588,27.004,2.276,4.16
少数股东权益,2.28,2.355,1.648,1.127,1.017,1.779,0.174,0.919
股东应占盈利/(亏损),22.569,34.43,19.87,-26.492,-24.605,25.225,2.102,3.241
股息,3.692,11.076,3.692,,,3.692,,3.692
除税及股息后盈利/(亏损),18.877,23.354,16.178,-26.492,-24.605,21.533,2.102,-0.451
基本每股盈利(仙),6.110000,9.330000,5.380000,-7.180000,-6.660000,6.830000,0.570000,0.880000
摊薄每股盈利(仙),6.110000,9.330000,5.380000,-7.180000,-6.660000,6.830000,0.570000,0.880000
每股股息(仙),1.000000,3.000000,1.000000,--,--,1.000000,--,1.000000
销售成本,-851.508,-1362.805,-661.219,-1318.513,-747.321,-1420.687,-754.203,-1565.368
折旧,-8.079,-14.61,-7.15,-18.394,-9.124,-17.561,-8.632,-16.799
销售及分销费用,-39.544,-76.572,-38.96,-79.744,-42.301,-76.358,-37.868,-71.632
一般及行政费用,-57.535,-105.416,-51.093,-104.882,-54.882,-103.012,-52.881,-99.264
利息费用/融资成本,-6.349,-11.14,-3.896,-11.098,-4.573,-11.136,-4.07,-9.237
毛利,133.608,217.524,109.224,187.55,98.739,199.139,97.006,191.928
经营盈利,41.668,59.165,32.271,-4.535,-13.063,43.457,10.946,26.678
应占联营公司盈利,--,--,--,--,--,--,--,--
币种,港币,港币,港币,港币,港币,港币,港币,港币
