报告期,2017-12-31,2017-06-30,2017-03-31,2016-09-30,2016-06-30,2016-03-31,2015-09-30,2015-03-31
报表类型,年报,三季报,中报,年报,三季报,中报,年报,中报
营业额,116.026,63.257,41.32,103.401,76.635,47.472,86.695,35.309
除税前盈利/(亏损),-45.853,-25.306,-15.93,-25.299,-15.605,-10.899,-23.365,-9.415
税项,-0.039,-0.014,,,,-0.149,0.02,
除税后盈利/(亏损),-45.892,-25.32,-15.93,-25.299,-15.605,-11.048,-23.345,-9.415
少数股东权益,,,,,,,,
股东应占盈利/(亏损),-45.892,-25.32,-15.93,-25.299,-15.605,-11.048,-23.345,-9.415
股息,,,,,,,,
除税及股息后盈利/(亏损),-45.892,-25.32,-15.93,-25.299,-15.605,-11.048,-23.345,-9.415
基本每股盈利(仙),-0.680000,-0.421000,-0.284000,-0.500000,-0.278000,-0.200000,-0.500000,-0.200000
摊薄每股盈利(仙),-0.680000,-0.421000,-0.284000,-0.500000,-0.278000,-0.200000,-0.500000,-0.200000
每股股息(仙),--,--,--,--,--,--,--,--
销售成本,-85.868,-45.075,-29.13,-75.668,-56.005,-34.536,-60.685,-24.616
折旧,-8.225,-3.208,-0.706,-1.396,-0.999,-0.654,-1.163,-0.55
销售及分销费用,-0.003,-0.002,-0.002,-0.031,-0.023,-0.016,-0.688,-0.632
一般及行政费用,-76.552,-43.282,-27.472,-53.383,-36.531,-23.911,-42.668,-18.184
利息费用/融资成本,-0.178,-0.106,-0.07,-0.129,-0.096,-0.238,-0.042,--
毛利,30.158,18.182,12.19,27.733,20.63,12.936,26.01,10.693
经营盈利,-45.853,-25.306,-15.93,-25.299,-15.605,-10.899,-23.365,-9.415
应占联营公司盈利,--,--,--,--,--,--,--,--
币种,港币,港币,港币,港币,港币,港币,港币,港币
