报告期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30
报表类型,一季报,年报,三季报,中报,一季报,年报,三季报,中报
营业额,147572.329,688773,470276.759,298553,133992.358,632856,441755.675,268447
除税前盈利/(亏损),4608.514,20828,15279.092,10844,3793.691,18772,13099.698,7804
税项,-1134.583,-6624,-4197.626,-3295,-983.752,-6069,-3774.067,-2410
除税后盈利/(亏损),3473.931,14204,11081.466,7549,2809.939,12703,9325.631,5394
少数股东权益,276.505,-1863,45.668,-158,187.356,895,80.228,278
股东应占盈利/(亏损),3197.426,16067,11035.798,7707,2622.583,11808,9245.403,5116
股息,,2581.406074,,,,2010.298536,,
除税及股息后盈利/(亏损),3197.426,13485.593926,11035.798,7707,2622.583,9797.701464,9245.403,5116
基本每股盈利(仙),13.100000,66.900000,45.200000,31.000000,10.700000,51.700000,39.000000,22.400000
摊薄每股盈利(仙),13.100000,66.900000,--,--,--,--,--,--
每股股息(仙),--,11.300000,--,--,--,8.800000,--,--
销售成本,-134311.696,-626044,-427378.996,-271106,-122053.559,-583067,-401913.174,-246479
折旧,--,-7421,--,-3376,--,-7454,--,-3326
销售及分销费用,-740.184,-2852,-1966.604,-1301,-719.618,-2560,-1803.832,-1141
一般及行政费用,-6010.995,-20119,-20172.899,-9598,-5417.712,-17680,-18441.163,-8786
利息费用/融资成本,-1313.037,-4773,-2598.414,-2082,-1221.018,-5774,-2532.464,-2638
毛利,13260.633,62729,42897.763,27447,11938.799,49789,34451.734,21968
经营盈利,4547.792,21994,15241.12,11588,3761.312,18772,12879.053,7804
应占联营公司盈利,--,1308,--,145,--,614,--,73
币种,人民币,人民币,人民币,人民币,人民币,人民币,人民币,人民币
