报告期,2017-12-31,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30
报表类型,年报,中报,年报,中报,年报,中报,年报,中报
营业额,2910.942,1403.707,2647.272,1152.02,2194.896,963.408,1682.149,725.244
除税前盈利/(亏损),198.342,96.47,18.47,43.247,26.718,37.008,-32.697,5.825
税项,-107.323,-25.382,-57.796,-7.674,-22.49,-2.254,22.503,15.691
除税后盈利/(亏损),91.019,71.088,-39.326,35.573,4.228,34.754,-10.194,21.516
少数股东权益,-9.916,-2.444,-127.717,-24.33,-67.235,-14.232,-67.932,-18.87
股东应占盈利/(亏损),100.935,73.532,88.391,59.903,71.463,48.986,57.738,40.386
股息,43.11,21.555,34.488,17.244,25.866,12.933,21.556,10.778
除税及股息后盈利/(亏损),57.825,51.977,53.903,42.659,45.597,36.053,36.182,29.608
基本每股盈利(仙),4.680000,3.410000,4.100000,2.780000,3.320000,2.270000,2.680000,1.870000
摊薄每股盈利(仙),4.680000,3.410000,4.100000,2.780000,3.320000,2.270000,2.680000,1.870000
每股股息(仙),2.000000,1.000000,1.600000,0.800000,1.200000,0.600000,1.000000,0.500000
销售成本,-2520.146,-1217.837,-2457.732,-1023.633,-1983.383,-834.055,-1506.811,-621.259
折旧,-16.32,-8.159,-14.059,-7.339,-16.688,-8.815,-16.77,-5.95
销售及分销费用,--,--,--,--,--,-5.931,-17.581,-9.268
一般及行政费用,181.51,-84.09,-160.94,-78.672,-174.84,-82.063,-192.709,-92.648
利息费用/融资成本,-17.34,-7.944,-15.295,-8.265,-11.549,-6.109,-11.419,-4.79
毛利,390.796,185.87,189.54,128.387,211.513,129.353,175.338,103.985
经营盈利,198.342,96.47,18.47,43.247,26.718,37.008,-32.697,10.615
应占联营公司盈利,--,--,--,--,--,--,--,--
币种,港币,港币,港币,港币,港币,港币,港币,港币
