报告期,2017-12-31,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30
报表类型,年报,中报,年报,中报,年报,中报,年报,中报
营业额,,,,,,,,
除税前盈利/(亏损),-5.099,-2.726,-8.835,-4.165,-3.411,-1.568,-2.622,-1.54
税项,,,,,,,,
除税后盈利/(亏损),-5.099,-2.726,-8.835,-4.165,-3.411,-1.568,-2.622,-1.54
少数股东权益,,,,,,,,
股东应占盈利/(亏损),-5.099,-2.726,-8.835,-4.165,-3.411,-1.568,-2.622,-1.54
股息,,,,,,,,
除税及股息后盈利/(亏损),-5.099,-2.726,-8.835,-4.165,-3.411,-1.568,-2.622,-1.54
基本每股盈利(仙),-0.500000,-0.300000,-0.900000,-0.400000,-0.300000,-0.200000,-0.300000,-0.200000
摊薄每股盈利(仙),-0.500000,-0.300000,-0.900000,-0.400000,-0.300000,-0.200000,-0.300000,-0.200000
每股股息(仙),--,--,--,--,--,--,--,--
销售成本,--,--,--,--,--,--,--,--
折旧,--,--,--,--,-0.047,--,-0.11,--
销售及分销费用,--,--,--,--,--,--,--,--
一般及行政费用,-5.099,-2.726,-8.835,-4.165,-3.411,-1.568,-2.622,-1.54
利息费用/融资成本,--,--,--,--,--,--,--,--
毛利,--,--,--,--,--,--,--,--
经营盈利,-5.099,-2.726,-8.835,-4.165,-3.411,-1.568,-2.622,-1.54
应占联营公司盈利,--,--,--,--,--,--,--,--
币种,港币,港币,港币,港币,港币,人民币,人民币,人民币
