报告期,2017-12-31,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30
报表类型,年报,中报,年报,中报,年报,中报,年报,中报
营业额,4105.95,752.242,1433.12,729.594,1768.257,924.842,1599.445,443.564
除税前盈利/(亏损),2435.059,249.854,160.217,19.188,375.134,488.402,930.648,161.883
税项,-348.495,-24.645,-27.627,-15.826,-104.346,-43.634,-129.247,-22.777
除税后盈利/(亏损),2048.084,218.375,132.59,3.362,270.788,444.768,801.401,139.106
少数股东权益,,-1.126,-4.957,-1.655,-2.798,-0.965,-2.778,-1.51
股东应占盈利/(亏损),2048.084,219.501,137.547,5.017,273.586,445.733,804.179,140.616
股息,1929.943,,222.206,,295.794,,404.066,
除税及股息后盈利/(亏损),118.141,219.501,-84.659,5.017,-22.208,445.733,400.113,140.616
基本每股盈利(仙),110.600000,11.800000,7.400000,0.300000,14.800000,24.200000,45.400000,8.000000
摊薄每股盈利(仙),110.500000,11.800000,7.400000,0.300000,14.800000,24.100000,45.300000,8.000000
每股股息(仙),104.000000,--,12.000000,--,16.000000,--,22.000000,--
销售成本,-846.092,-407.861,-770.282,-394.201,-693.455,-323.405,-370.439,-152.575
折旧,-16.252,--,-13.889,-4.403,-10.878,-3.385,-6.431,-1.774
销售及分销费用,-10.002,--,-13.618,--,-18.075,--,-15.286,--
一般及行政费用,-6.465,--,-7.225,--,-7.003,--,-6.144,--
利息费用/融资成本,--,--,--,--,--,--,--,--
毛利,3259.858,344.381,662.838,335.393,1074.802,601.437,1229.006,290.989
经营盈利,2207.349,140.309,160.217,19.188,380.266,488.27,910.022,152.399
应占联营公司盈利,--,--,--,--,-5.132,0.132,20.626,9.484
币种,港币,港币,港币,港币,港币,港币,港币,港币
