报告期,2017-12-31,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30
报表类型,年报,中报,年报,中报,年报,中报,年报,中报
营业额,1344.856,605.124,851.157,372.936,663.917,313.111,515.94,232.284
除税前盈利/(亏损),461.621,222.047,365.885,178.05,320.647,165.332,215.616,95.986
税项,-61.609,-35.408,-55.258,-26.607,-47.341,-24.89,-32.034,-14.357
除税后盈利/(亏损),400.012,186.639,310.627,151.443,273.306,140.442,183.582,81.629
少数股东权益,27.597,10.862,5.575,-0.08,-0.168,-0.448,,
股东应占盈利/(亏损),372.415,175.777,305.052,151.523,273.474,140.89,183.582,81.629
股息,80.02265,,80.02265,,64.01812,,,
除税及股息后盈利/(亏损),292.39235,175.777,225.02935,151.523,209.45588,140.89,183.582,81.629
基本每股盈利(仙),233.000000,110.000000,191.000000,95.000000,186.000000,106.000000,153.000000,68.000000
摊薄每股盈利(仙),233.000000,110.000000,191.000000,95.000000,186.000000,106.000000,153.000000,68.000000
每股股息(仙),50.000000,--,50.000000,--,40.000000,--,--,--
销售成本,-287.467,-127.287,-141.551,-62.266,-105.073,-46.812,-65.883,-30.136
折旧,-43.171,-20.446,-31.352,-15.877,-32.521,-15.767,-20.917,-7.026
销售及分销费用,-414.083,-213.335,-287.757,-129.838,-242.1,-97.53,-187.191,-81.738
一般及行政费用,-194.754,-65.763,-90.19,-25.204,-58.878,-21.217,-48.96,-18.194
利息费用/融资成本,-2.209,-1.012,-0.216,--,--,--,--,--
毛利,1057.389,477.837,709.606,310.67,558.844,266.299,450.057,202.148
经营盈利,461.621,222.047,365.885,178.05,320.647,165.332,215.616,95.986
应占联营公司盈利,0.107,--,1.161,0.19,0.27,--,--,--
币种,人民币,人民币,人民币,人民币,人民币,人民币,人民币,人民币
