报告期,2017-12-31,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30
报表类型,年报,中报,年报,中报,年报,中报,年报,中报
营业额,4694.541,2292.493,4397.844,2122.404,4360.11,2000.697,4169.785,2249.623
除税前盈利/(亏损),528.587,279.036,315.645,132.735,140.243,96.758,83.957,75.75
税项,-134.526,-73.568,-96.426,-34.863,-38.33,-24.133,-17.612,-17.04
除税后盈利/(亏损),394.061,205.468,219.219,97.872,101.913,72.625,66.345,58.71
少数股东权益,5.894,1.927,5.537,3.043,3.036,1.62,3.62,1.292
股东应占盈利/(亏损),388.167,203.541,213.682,94.829,98.877,71.005,62.725,57.418
股息,60.14384090000001,,39.34,,,,32.667,
除税及股息后盈利/(亏损),328.0231591,203.541,174.342,94.829,98.877,71.005,30.058,57.418
基本每股盈利(仙),6.470000,3.390000,3.560000,1.580000,1.650000,1.180000,1.050000,0.960000
摊薄每股盈利(仙),6.470000,3.390000,3.560000,1.580000,1.650000,1.180000,1.050000,0.960000
每股股息(仙),1.200000,--,0.670875,--,--,--,0.544340,--
销售成本,-4074.998,-1994.359,-3900.749,-1903.716,-4005.778,-1804.238,-3806.266,-2085.287
折旧,-150.903,-91.623,-140.813,-73.214,-127.921,-61.801,-117.474,-58.755
销售及分销费用,-96.664,-45.981,-101.132,-48.631,-108.771,-51.485,-110.953,-59.997
一般及行政费用,-132.294,-60.048,-115.865,-60.872,-149.554,-63.982,-117.164,-41.839
利息费用/融资成本,-0.29,-0.113,-1.862,-1.586,-9.919,-6.758,-22.196,-11.607
毛利,619.543,298.134,497.095,218.688,354.332,196.459,363.519,164.336
经营盈利,496.453,268.024,292.656,126.111,120.274,90.243,67.969,70.657
应占联营公司盈利,--,--,--,--,--,--,--,--
币种,人民币,人民币,人民币,人民币,人民币,人民币,人民币,人民币
