报告期,2018-04-30,2018-01-31,2017-10-31,2017-07-31,2017-04-30,2017-01-31,2016-10-31,2016-07-31
报表类型,三季报,中报,一季报,年报,三季报,中报,一季报,年报
营业额,32.834,21.001,7.087,47.399,33.241,27.945,16.972,124.799
除税前盈利/(亏损),-9.512,-6.521,-1.531,-11.831,-12.012,-2.287,3.586,17.868
税项,-0.244,-0.244,,-0.578,-0.35,-0.644,-0.965,-3.198
除税后盈利/(亏损),-9.756,-6.765,-1.531,-12.409,-12.362,-2.931,2.621,14.67
少数股东权益,-1.816,3.004,-0.881,-1.022,0.185,1.323,1.925,-0.052
股东应占盈利/(亏损),-7.94,-9.769,-0.65,-11.387,-12.547,-4.254,0.696,14.722
股息,,,,,,,,
除税及股息后盈利/(亏损),-7.94,-9.769,-0.65,-11.387,-12.547,-4.254,0.696,14.722
基本每股盈利(仙),-1.900000,-2.400000,-0.200000,-2.800000,-3.100000,-1.000000,0.200000,3.600000
摊薄每股盈利(仙),-1.900000,-2.400000,-0.200000,-2.800000,-3.100000,-1.000000,0.200000,3.600000
每股股息(仙),--,--,--,--,--,--,--,--
销售成本,-28.66,-17.588,-5.972,-33.94,-24.905,-18.671,-9.017,-92.435
折旧,--,-0.601,--,-1.363,--,-0.69,--,-1.71
销售及分销费用,--,--,--,--,--,--,--,--
一般及行政费用,-17.314,-11.868,-5.871,-26.599,-22.343,-12.497,-4.779,-18.219
利息费用/融资成本,--,--,--,--,--,--,--,-0.003
毛利,4.174,3.413,1.115,13.459,8.336,9.274,7.955,32.364
经营盈利,-9.512,-6.521,-1.531,-11.831,-12.012,-2.287,3.586,17.871
应占联营公司盈利,--,--,--,--,--,--,--,--
币种,港币,港币,港币,港币,港币,港币,港币,港币
