报告期,2017-12-31,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30
报表类型,年报,中报,年报,中报,年报,中报,年报,中报
营业额,413.861,206.223,467.138,233.234,961.072,409.865,1016.283,418.326
除税前盈利/(亏损),-101.818,-80.198,-350.173,-144.673,-961.654,-59.489,-180.731,-43.063
税项,-0.429,,0.405,-0.141,10.525,-2.109,-3.527,0.191
除税后盈利/(亏损),-102.247,-80.198,-349.768,-144.814,-951.129,-61.598,-184.258,-42.872
少数股东权益,-0.914,-0.482,0.003,,,,,
股东应占盈利/(亏损),-101.333,-79.716,-349.771,-144.814,-951.129,-61.598,-184.258,-42.872
股息,,,,,,,,
除税及股息后盈利/(亏损),-101.333,-79.716,-349.771,-144.814,-951.129,-61.598,-184.258,-42.872
基本每股盈利(仙),-2.370000,-2.550000,-46.000000,-20.520000,-155.050000,-11.020000,-41.760000,-9.720000
摊薄每股盈利(仙),--,--,--,--,--,--,--,--
每股股息(仙),--,--,--,--,--,--,--,--
销售成本,-481.304,-244.314,-795.684,-272.364,-1461.004,-394.654,-944.027,-324.325
折旧,-43.288,-22.94,-64.805,-27.335,-79.887,-36.79,-84.594,-47.672
销售及分销费用,-23.209,-8.518,-35.208,-16.409,-61.559,-30.672,-84.182,-41.166
一般及行政费用,-130.192,-63.514,-146.631,-58.624,-135.039,-53.506,-131.031,-63.146
利息费用/融资成本,-95.21,-21.771,-38.969,-17.934,-52.902,-16.907,-44.782,-21.44
毛利,-67.443,-38.091,-328.546,-39.13,-499.932,15.211,72.256,94.001
经营盈利,-101.818,-80.198,-350.173,-144.673,-961.654,-59.489,-180.731,-43.063
应占联营公司盈利,--,--,--,--,--,--,--,--
币种,港币,港币,港币,港币,港币,港币,港币,港币
