报告期,2017-12-31,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30
报表类型,年报,中报,年报,中报,年报,中报,年报,中报
营业额,18978.2,9383.941,18196.134,10845.641,18216.083,9069.237,18897.996,9340.369
除税前盈利/(亏损),869.547,520.843,764.543,392.638,880.919,368.109,813.053,408.759
税项,-262.812,-189.543,-230.133,-135.392,-281.922,-124.338,-152.266,-68.015
除税后盈利/(亏损),606.735,331.3,534.41,257.246,598.997,243.771,660.787,340.744
少数股东权益,-2.16,7.584,7.477,-3.779,35.342,5.486,12.085,9.105
股东应占盈利/(亏损),608.895,323.716,526.933,261.025,563.655,238.285,648.702,331.639
股息,,,,,61.237,,61.237,
除税及股息后盈利/(亏损),608.895,323.716,526.933,261.025,502.418,238.285,587.465,331.639
基本每股盈利(仙),103.000000,55.000000,86.000000,43.000000,91.000000,38.000000,101.000000,51.000000
摊薄每股盈利(仙),103.000000,55.000000,86.000000,43.000000,91.000000,38.000000,101.000000,51.000000
每股股息(仙),--,--,--,--,10.000000,--,10.000000,--
销售成本,-17697.062,-8644.004,-17031.69,-10234.172,-16973.082,-8543.561,-17717.224,-8744.217
折旧,-117.834,-56.887,-110.934,-53.067,-108.453,-57.888,-110.66,-55.813
销售及分销费用,-84.457,-40.521,-85.166,-35.84,-72.943,-34.172,-62.523,-23.981
一般及行政费用,-483.446,-245.582,-471.356,-222,-407.522,-201.8,-406.867,-195.172
利息费用/融资成本,-4.891,--,--,--,--,--,--,--
毛利,1281.138,739.937,1164.444,611.469,1243.001,525.676,1180.772,596.152
经营盈利,872.276,522.357,766.091,405.854,958.633,379.117,840.71,426.144
应占联营公司盈利,-1.094,-0.605,-0.478,-2.707,-9.072,-3.146,0.34,-1.381
币种,人民币,人民币,人民币,人民币,人民币,人民币,人民币,人民币
