报告期,2017-12-31,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30
报表类型,年报,中报,年报,中报,年报,中报,年报,中报
营业额,318.619,155.041,318.802,160.248,399.679,208.796,615.863,329.314
除税前盈利/(亏损),-81.292,-32.575,-74.072,-38.79,-47.786,-6.804,-53.443,-18.224
税项,-0.144,0.006,0.287,,-0.849,,-0.082,-1.55
除税后盈利/(亏损),-81.436,-32.569,-73.785,-38.79,-48.635,-6.804,-53.525,-19.774
少数股东权益,-0.652,-0.889,-0.965,-0.855,-0.393,-0.115,-0.607,-0.468
股东应占盈利/(亏损),-80.784,-31.68,-72.82,-37.935,-48.242,-6.689,-52.918,-19.306
股息,,,,,,,,
除税及股息后盈利/(亏损),-80.784,-31.68,-72.82,-37.935,-48.242,-6.689,-52.918,-19.306
基本每股盈利(仙),-9.900000,-3.900000,-10.300000,-5.600000,-7.140000,-1.000000,-7.850000,-2.900000
摊薄每股盈利(仙),-9.900000,-3.900000,-10.300000,-5.600000,-7.140000,-1.000000,-7.850000,-2.900000
每股股息(仙),--,--,--,--,--,--,--,--
销售成本,-253.645,-118.139,-252.154,-127.543,-308.007,-160.7,-482.317,-255.471
折旧,-6.096,-3.222,-7.304,-3.483,-8.312,-4.446,-8.22,-3.928
销售及分销费用,-67.508,-35.442,-69.788,-36.248,-94.216,-49.326,-132.379,-66.661
一般及行政费用,-56.127,-28.913,-70.098,-24.15,-60.858,-27.156,-57.175,-25.028
利息费用/融资成本,-0.944,-0.533,-0.206,-0.049,-0.428,-0.407,-0.99,-0.479
毛利,64.974,36.902,66.648,32.705,91.672,48.096,133.546,73.843
经营盈利,-81.292,-32.575,-74.072,-38.79,-47.786,-6.804,-53.443,-18.224
应占联营公司盈利,--,--,--,--,--,--,--,--
币种,港币,港币,港币,港币,港币,港币,港币,港币
