报告期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30
报表类型,一季报,年报,三季报,中报,一季报,年报,三季报,中报
营业额,17.899,75.925,57.758,35.043,20.54,60.752,42.361,24.811
除税前盈利/(亏损),4.376,16.251,15.168,8.273,5.857,13.477,4.668,1.146
税项,-1.586,-6.386,-5.026,-2.998,-1.806,-2.885,-1.588,-0.849
除税后盈利/(亏损),2.79,10.327,10.604,5.737,4.051,10.592,3.08,0.297
少数股东权益,-0.376,0.6,1.033,1.033,0.588,1.694,0.187,0.258
股东应占盈利/(亏损),3.166,9.727,9.571,4.704,3.463,8.898,2.893,0.039
股息,,,,,,,,
除税及股息后盈利/(亏损),3.166,9.727,9.571,4.704,3.463,8.898,2.893,0.039
基本每股盈利(仙),0.230000,0.700000,0.685000,0.337000,0.250000,0.640000,0.210000,0.003000
摊薄每股盈利(仙),0.230000,0.700000,0.685000,0.337000,0.250000,0.640000,0.210000,0.003000
每股股息(仙),--,--,--,--,--,--,--,--
销售成本,-6.605,-28.521,-20.432,-12.366,-6.274,-19.76,-15.051,-9.475
折旧,-0.376,-1.541,-1.135,-0.754,-0.56,-1.829,-1.287,-0.792
销售及分销费用,--,--,--,--,--,--,--,--
一般及行政费用,--,--,--,--,--,--,--,--
利息费用/融资成本,--,-0.857,-0.857,-0.796,-0.477,-0.354,-0.354,-0.175
毛利,11.294,47.404,37.326,22.677,14.266,40.992,27.31,15.336
经营盈利,4.376,16.251,15.168,8.273,5.857,13.477,4.668,1.146
应占联营公司盈利,--,--,--,--,--,--,--,--
币种,港币,港币,港币,港币,港币,港币,港币,港币
