报告期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30
报表类型,一季报,年报,三季报,中报,一季报,年报,三季报,中报
营业额,3.796,13.106,7.848,2.74,0.776,2.626,1.819,1.56
除税前盈利/(亏损),1.768,1.713,0.075,-2.4,-1.845,-26.624,-19.207,-14.952
税项,-0.007,-1.201,-0.399,-0.36,-0.007,-0.149,,-0.05
除税后盈利/(亏损),1.761,0.512,-0.324,-2.76,-1.852,-26.773,-19.207,-15.002
少数股东权益,,,,,,,,
股东应占盈利/(亏损),1.761,0.512,-0.324,-2.76,-1.852,-26.773,-19.207,-15.002
股息,,,,,,,,
除税及股息后盈利/(亏损),1.761,0.512,-0.324,-2.76,-1.852,-26.773,-19.207,-15.002
基本每股盈利(仙),0.080000,0.020000,-0.010000,-0.100000,-0.090000,-1.300000,-0.960000,-0.800000
摊薄每股盈利(仙),--,--,--,--,--,--,--,--
每股股息(仙),--,--,--,--,--,--,--,--
销售成本,-0.724,-2.174,-1.233,-0.183,-0.001,-1.453,-1.389,-1.048
折旧,--,-0.296,--,-0.075,--,-0.437,--,-0.008
销售及分销费用,--,-0.392,-0.298,-0.216,-0.097,-0.58,-0.47,-0.228
一般及行政费用,-1.328,-9.151,-5.898,-4.397,-2.227,-26.271,-19.396,-14.617
利息费用/融资成本,--,-0.608,-0.322,-0.322,-0.302,-1.201,--,-0.672
毛利,3.072,10.932,6.615,2.557,0.775,1.173,0.43,0.512
经营盈利,1.768,2.321,0.397,-2.078,-1.543,-25.423,-19.207,-14.28
应占联营公司盈利,--,--,--,--,--,--,--,--
币种,人民币,人民币,人民币,人民币,人民币,人民币,人民币,人民币
