报告期,2017-09-30,2017-03-31,2016-09-30,2016-03-31,2015-09-30,2015-03-31,2014-09-30,2014-03-31
报表类型,中报,年报,中报,年报,中报,年报,中报,年报
营业额,386.669,954.368,479.708,1179.393,582.127,1325.835,653.617,1339.458
除税前盈利/(亏损),-27.941,-40.362,-17.565,-85.551,-38.047,44.666,39.324,73.913
税项,-0.147,-1.492,1,7.536,3.193,-11.591,-6.496,-12.237
除税后盈利/(亏损),-28.088,-41.854,-16.565,-78.015,-34.854,33.075,32.828,61.676
少数股东权益,,,,,,,,
股东应占盈利/(亏损),-28.088,-41.854,-16.565,-78.015,-34.854,33.075,32.828,61.676
股息,,,,,,32.48,,56.84
除税及股息后盈利/(亏损),-28.088,-41.854,-16.565,-78.015,-34.854,0.595,32.828,4.836
基本每股盈利(仙),-1.700000,-2.600000,-1.000000,-4.800000,-2.100000,2.000000,2.000000,3.800000
摊薄每股盈利(仙),-1.700000,-2.600000,-1.000000,-4.800000,-2.100000,2.000000,2.000000,3.800000
每股股息(仙),--,--,--,--,--,2.000000,--,3.500000
销售成本,-378.026,-906.521,-454.439,-1125.289,-553.614,-1157.676,-560.828,-1143.791
折旧,-10.812,-25.627,-13.306,-42.367,-21.953,-41.347,-21.529,-49.946
销售及分销费用,-11.856,-42.335,-17.673,-48.612,-20.637,-65.807,-25.901,-65.482
一般及行政费用,-47.951,-91.558,-47.653,-110.288,-57.556,-97.408,-54.796,-106.38
利息费用/融资成本,-0.003,-0.009,-0.005,-0.012,-0.01,-0.014,-0.009,-0.028
毛利,8.643,47.847,25.269,54.104,28.513,168.159,92.789,195.667
经营盈利,-27.31,-38.839,-17.194,-78.86,-36.99,44.038,38.045,72.074
应占联营公司盈利,-0.628,-1.514,-0.366,-6.679,-1.047,0.642,1.288,1.867
币种,港币,港币,港币,港币,港币,港币,港币,港币
