报告期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30
报表类型,一季报,年报,三季报,中报,一季报,年报,三季报,中报
营业额,14.869,64.326,49.69,30.519,15.473,61.663,46.983,29.929
除税前盈利/(亏损),-2.094,-26.983,-3.45,-3.167,-0.772,-10.64,-3.943,-2.734
税项,,0.042,-0.002,-0.002,,-0.043,,
除税后盈利/(亏损),-2.094,-26.941,-3.452,-3.169,-0.772,-10.683,-3.943,-2.734
少数股东权益,-0.532,-1.239,-0.209,-0.14,-0.082,-0.254,-0.165,-0.117
股东应占盈利/(亏损),-1.562,-25.702,-3.243,-3.029,-0.69,-10.429,-3.778,-2.617
股息,,,,,,,,
除税及股息后盈利/(亏损),-1.562,-25.702,-3.243,-3.029,-0.69,-10.429,-3.778,-2.617
基本每股盈利(仙),-0.440000,-7.940000,-1.030000,-1.160000,-0.250000,-4.280000,-1.890000,-1.310000
摊薄每股盈利(仙),-0.440000,-7.940000,--,-1.160000,-0.250000,-4.280000,--,-1.310000
每股股息(仙),--,--,--,--,--,--,--,--
销售成本,-0.332,-2.2,-1.906,-0.578,-0.269,-1.386,-1.247,-0.725
折旧,-0.529,-2.347,-1.806,-1.131,-0.558,-2.295,-1.799,-1.21
销售及分销费用,-1.048,-4.703,-4.429,-1.545,-0.661,-6.23,-3.883,-1.296
一般及行政费用,--,--,--,--,--,--,--,--
利息费用/融资成本,-0.826,--,--,--,--,--,--,--
毛利,14.537,62.126,47.784,29.941,15.204,60.277,45.736,29.204
经营盈利,-2.094,-26.983,-3.45,-3.167,-0.772,-10.64,-3.943,-2.734
应占联营公司盈利,--,--,--,--,--,--,--,--
币种,港币,港币,港币,港币,港币,港币,港币,港币
