报告期,2017-12-31,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30
报表类型,年报,中报,年报,中报,年报,中报,年报,中报
营业额,92073,43337,79434,38671,80700,39985,92259,47102
除税前盈利/(亏损),18127,7790,16663,8012,20345,7579,13204,8075
税项,-2780,-1337,-2855,-1341,-3582,-1314,-1268,-1182
除税后盈利/(亏损),15347,6453,13808,6671,16763,6265,11936,6893
少数股东权益,1098,544,1097,546,1093,542,715,172
股东应占盈利/(亏损),14249,5909,12711,6125,15670,5723,11221,6721
股息,7352,2982,7074,2880,6822,2780,6619,2728
除税及股息后盈利/(亏损),6897,2927,5637,3245,8848,2943,4602,3993
基本每股盈利(仙),564.000000,234.000000,503.000000,242.000000,620.000000,227.000000,444.000000,266.000000
摊薄每股盈利(仙),564.000000,234.000000,503.000000,242.000000,620.000000,227.000000,444.000000,266.000000
每股股息(仙),291.000000,118.000000,280.000000,114.000000,270.000000,110.000000,262.000000,108.000000
销售成本,--,--,--,--,--,--,--,--
折旧,-7368,-3573,-6909,-3331,-6765,-3362,-6791,-3260
销售及分销费用,-38121,-19499,-31743,-15671,-31280,-15904,-40234,-20625
一般及行政费用,--,--,--,--,--,--,--,--
利息费用/融资成本,-2180,-1103,-2261,-1094,-4090,-1553,-4180,-2538
毛利,92073,43337,79434,38671,80700,39985,92259,47102
经营盈利,18698,8150,17146,8008,22020,7817,14895,9186
应占联营公司盈利,950,458,904,421,888,371,796,401
币种,港币,港币,港币,港币,港币,港币,港币,港币
