报告期,2017-12-31,2017-06-30,2016-12-31,2016-09-30,2016-03-31,2015-09-30,2015-03-31,2014-09-30
报表类型,年报,中报,年报,中报,年报,中报,年报,中报
营业额,253.028,117.001,268.36,197.994,726.975,446.214,838.203,481.706
除税前盈利/(亏损),57.925,54.025,-581.472,-169.34,-8.869,5.738,4.321,10.109
税项,-6.356,-0.189,-21.679,-21.305,0.433,-0.102,-1.786,-1.126
除税后盈利/(亏损),51.569,53.836,-603.151,-190.645,-8.436,5.636,2.535,8.983
少数股东权益,,,,,,,,
股东应占盈利/(亏损),51.569,53.836,-603.151,-190.645,-8.436,5.636,2.535,8.983
股息,,,,,,,,
除税及股息后盈利/(亏损),51.569,53.836,-603.151,-190.645,-8.436,5.636,2.535,8.983
基本每股盈利(仙),3.540000,3.700000,-44.240000,-16.580000,-0.820000,1.070000,0.480000,1.710000
摊薄每股盈利(仙),-1.060000,2.950000,-44.240000,-13.630000,--,--,--,--
每股股息(仙),--,--,--,--,--,--,--,--
销售成本,-174.848,-100.342,-306.109,-198.483,-628.705,-385.51,-731.685,-414.167
折旧,-8.821,-4.486,-7.61,-4.606,-10.196,-5.201,-10.309,-5.034
销售及分销费用,-35.044,-19.019,-58.972,-45.945,-46.276,-32.879,-63.54,-35.486
一般及行政费用,-52.461,-37.209,-144.361,-71.653,-59.007,-28.624,-55.777,-28.81
利息费用/融资成本,-11.092,-6,-6.34,-7.652,-7.036,-3.325,-4.594,-1.476
毛利,78.18,16.659,-37.749,-0.489,98.27,60.704,106.518,67.539
经营盈利,-11.821,-18.47,-238.795,-169.34,-8.869,5.738,4.321,10.109
应占联营公司盈利,-0.006,--,--,--,--,--,--,--
币种,港币,港币,港币,港币,港币,港币,港币,港币
