报告期,2018-03-31,2017-09-30,2017-03-31,2016-09-30,2016-03-31,2015-09-30,2015-03-31,2014-09-30
报表类型,年报,中报,年报,中报,年报,中报,年报,中报
营业额,2442.618,889.731,475.078,55.027,56.595,21.371,37.18,18.647
除税前盈利/(亏损),-95.145,-91.571,-207.099,-104.777,-197.117,-129.319,-103.972,-33.851
税项,-13.889,-0.607,-1.554,-1.048,-1.851,-1.032,-1.159,-0.825
除税后盈利/(亏损),-109.034,-92.178,-208.653,-105.825,-198.968,-130.351,-105.131,-34.676
少数股东权益,-2.06,-1.267,-1.027,-3.427,-7.36,-4.791,-3.605,-0.921
股东应占盈利/(亏损),-106.974,-90.911,-207.626,-102.398,-191.608,-125.56,-101.526,-33.755
股息,,,,,,,,
除税及股息后盈利/(亏损),-106.974,-90.911,-207.626,-102.398,-191.608,-125.56,-101.526,-33.755
基本每股盈利(仙),-1.160000,-1.070000,-2.540000,-1.250000,-2.340000,-1.540000,-1.300000,-0.450000
摊薄每股盈利(仙),-1.160000,-1.070000,-2.540000,-1.250000,-2.340000,-1.540000,-1.300000,-0.450000
每股股息(仙),--,--,--,--,--,--,--,--
销售成本,-1789.794,-634.243,-287.835,-7.498,-18.602,-16.58,-17.225,-17.465
折旧,-4.508,-1.985,-4.618,-2.181,-3.55,-2.185,-7.374,-3.599
销售及分销费用,-201.094,-86.471,-113.09,-49.566,-80.787,-58.516,-67.517,-7.549
一般及行政费用,-121.251,-57.313,-95.74,-51.543,-91.797,-39.926,-73.688,-16.57
利息费用/融资成本,-10.126,-5.134,-6.886,-2.055,--,--,--,--
毛利,652.824,255.488,187.243,47.529,37.993,4.791,19.955,1.182
经营盈利,-95.145,-86.612,-207.099,-104.777,-197.117,-129.319,-103.972,-33.851
应占联营公司盈利,0.998,-7.976,-4.433,2.574,13.176,10.323,11.585,8.245
币种,人民币,人民币,人民币,人民币,人民币,港币,港币,港币
