报告期,2017-12-31,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30
报表类型,年报,中报,年报,中报,年报,中报,年报,中报
利息收入,14435,6785,13010,6569,14613,7687,16984,8603
利息支出,-6254,-2819,-5216,-2577,-5206,-2695,-5981,-2999
净利息收入,8181,3966,7794,3992,9407,4992,11003,5604
其他经营收入,1205,549,1149,633,1363,850,1256,635
经营收入,14425,7221,14060,6935,15289,8769,18334,9254
经营支出,-10417,-4870,-10211,-4544,-11173,-5042,-11045,-5083
总准备,-1362,-655,-2791,-1296,-4976,-1652,-2141,-846
其他盈利/(亏损),1362,655,2791,1296,4976,1652,2141,846
除税前盈利/(亏损),2415,1754,409,893,-1523,2098,4235,3253
税项,-1147,-548,-600,-339,-673,-567,-1530,-849
除税后盈利/(亏损),1268,1206,-191,554,-2196,1531,2705,2404
少数股东权益,49,10,56,45,-2,19,92,44
股东应占盈利/(亏损),1219,1196,-247,509,-2194,1512,2613,2360
股息,,,,,366,366,2122,710
除税及股息后盈利/(亏损),1219,1196,-247,509,-2560,1146,491,1650
基本每股营利(仙),23.500000,29.500000,-14.500000,12.000000,-91.900000,58.600000,102.200000,94.600000
摊薄每股盈利(仙),23.300000,29.200000,-14.500000,11.900000,-91.900000,58.300000,101.600000,94.000000
币种,美元,美元,美元,美元,美元,美元,美元,美元
