报告期,2017-12-31,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30
报表类型,年报,中报,年报,中报,年报,中报,年报,中报
营业额,585,297,895,416,608,314,1242,603
除税前盈利/(亏损),173,91,352,139,348,-18,345,-37
税项,6,14,-39,,21,,-16,-2
除税后盈利/(亏损),179,105,313,139,369,-18,329,-39
少数股东权益,-2,2,10,2,,,-29,-8
股东应占盈利/(亏损),181,103,303,137,369,-18,358,-31
股息,62,,62,,54,,52,
除税及股息后盈利/(亏损),119,103,241,137,315,-18,306,-31
基本每股盈利(仙),21.000000,11.700000,36.000000,16.500000,44.000000,-2.200000,51.000000,-5.000000
摊薄每股盈利(仙),16.000000,11.500000,35.000000,16.500000,44.000000,-2.200000,51.000000,-5.000000
每股股息(仙),7.000000,3.500000,7.000000,3.500000,6.500000,3.000000,6.500000,3.000000
销售成本,-513,-258,-295,-114,-253,-299,-1221,-594
折旧,-42,-15,-28,-10,-26,-8,-63,-30
销售及分销费用,-9,-2,-3,-1,-2,-1,-31,-14
一般及行政费用,-216,-86,-193,-110,-118,-43,-161,-87
利息费用/融资成本,-55,-27,-40,-16,-25,-13,-68,-44
毛利,72,39,600,302,355,15,21,9
经营盈利,173,91,352,139,348,-18,345,-37
应占联营公司盈利,-2,--,--,--,-9,-8,1,--
币种,港币,港币,港币,港币,港币,港币,港币,港币
