报告期,2017-12-31,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30
报表类型,年报,中报,年报,中报,年报,中报,年报,中报
营业额,311022,187981,211444,87498,133130,77743.209,111398.112,63336.747
除税前盈利/(亏损),77473,48343,36862,14337,31445,21917.887,31191.169,16555.349
税项,-40424,-25216,-19245,-7210,-14105,-8631.88,-13175.091,-7060.48
除税后盈利/(亏损),37049,23127,17617,7127,17340,13286.007,18016.078,9494.869
少数股东权益,12677,4293,12526,5110,6880,3859.636,5412.025,2401.291
股东应占盈利/(亏损),24372,18834,5091,2017,10460,9426.371,12604.053,7093.578
股息,,,,,5262,,6732,
除税及股息后盈利/(亏损),24372,18834,5091,2017,5198,9426.371,5872.053,7093.578
基本每股盈利(仙),183.300000,140.000000,37.200000,14.700000,71.300000,63.000000,85.400000,48.000000
摊薄每股盈利(仙),179.500000,137.400000,36.600000,14.500000,70.300000,62.000000,84.900000,47.000000
每股股息(仙),--,--,--,--,38.000000,--,43.000000,--
销售成本,-198760,-120677,-152022,-62728,-95717,-55673.495,-79614.503,-45242.114
折旧,-1772,-910,-1634,-822,-1278,-631.116,-982.958,-458.181
销售及分销费用,-17210,-7824,-15983,-8029,-13325,-5299.872,-9153.524,-3539.235
一般及行政费用,-12246,-5430,-9598,-3664,-6139,-2977.096,-4038.437,-1939.506
利息费用/融资成本,-7917,-5151,-11301,-1782,-2994,-606.901,-1015.274,-224.984
毛利,112262,67304,59422,24770,37413,22069.714,31783.609,18094.633
经营盈利,85245,53231,48225,16190,32316,20004.71,28552.573,16780.333
应占联营公司盈利,1202,539,630,58,174,170.82,-50.398,--
币种,人民币,人民币,人民币,人民币,人民币,人民币,人民币,人民币
