报告期,2017-09-30,2017-03-31,2016-09-30,2016-03-31,2015-09-30,2015-03-31,2014-09-30,2014-03-31
报表类型,中报,年报,中报,年报,中报,年报,中报,年报
营业额,3987.111,13832.372,5992.877,5932.235,1994.564,804.167,265.111,982.327
除税前盈利/(亏损),30.072,116.787,50.931,-230.807,-14.256,-172.604,-33.854,-141.248
税项,-1.37,-1.643,-0.282,0.159,0.42,5.332,0.611,-14.738
除税后盈利/(亏损),28.702,115.144,50.649,-230.648,-13.836,-167.272,-33.243,-155.986
少数股东权益,-1.012,-2.616,-1.705,-3.589,-1.76,-18.967,-3.784,-4.831
股东应占盈利/(亏损),29.714,117.76,52.354,-227.059,-12.076,-148.305,-29.459,-151.155
股息,,,,,,,,
除税及股息后盈利/(亏损),29.714,117.76,52.354,-227.059,-12.076,-148.305,-29.459,-151.155
基本每股盈利(仙),0.390000,1.570000,0.700000,-4.190000,-0.240000,-3.130000,-0.640000,-3.290000
摊薄每股盈利(仙),0.390000,1.570000,0.700000,-4.190000,-0.240000,-3.130000,-0.640000,-3.290000
每股股息(仙),--,--,--,--,--,--,--,--
销售成本,-3887.305,-13519.651,-5857.037,-5808.056,--,-787.476,--,-955.585
折旧,-9.604,-11.587,-9.055,-9.314,-5.701,-17.33,-8.588,-22.3
销售及分销费用,-11.552,-45.456,-15.382,-20.164,--,--,--,--
一般及行政费用,-50.268,-106.595,-50.346,-82.839,--,--,--,--
利息费用/融资成本,-25.103,-38.367,-18.642,-32.779,-15.966,-14.931,-5.414,-1.92
毛利,99.806,312.721,135.84,124.179,1994.564,16.691,265.111,26.742
经营盈利,55.141,155.048,69.326,-177.973,0.536,-138.438,-28.677,-139.227
应占联营公司盈利,--,--,--,-21.409,-0.02,-20.557,-0.083,-0.759
币种,港币,港币,港币,港币,港币,港币,港币,港币
