报告期,2017-09-30,2017-03-31,2016-09-30,2016-03-31,2015-09-30,2015-03-31,2014-09-30,2014-03-31
报表类型,中报,年报,中报,年报,中报,年报,中报,年报
营业额,180.115,2137.192,1492.805,1373.585,571.287,322.056,81.638,12.943
除税前盈利/(亏损),-21.947,-12.178,-8.589,-15.892,1.367,8.816,-2.714,-3.487
税项,-1.973,-6.88,-4.265,-2.68,-1.236,-0.835,-0.126,
除税后盈利/(亏损),-23.92,-19.058,-12.854,-18.572,0.131,7.981,-2.84,-3.487
少数股东权益,-0.781,-1.365,-0.754,0.182,,-0.002,,
股东应占盈利/(亏损),-23.139,-17.693,-12.1,-18.754,0.131,7.983,-2.84,-3.487
股息,,,,,,,,
除税及股息后盈利/(亏损),-23.139,-17.693,-12.1,-18.754,0.131,7.983,-2.84,-3.487
基本每股盈利(仙),-0.630000,-0.480000,-0.330000,-4.120000,0.030000,2.370000,-0.080000,-0.440000
摊薄每股盈利(仙),-0.630000,-0.480000,-0.330000,-4.120000,0.030000,2.370000,-0.080000,-0.440000
每股股息(仙),--,--,--,--,--,--,--,--
销售成本,-166.803,-2091.279,-1464.662,-1354.488,-563.689,-312.098,-78.749,-19.308
折旧,-3.271,-7.561,-3.87,-3.164,-1.292,-2.189,-1.059,-1.061
销售及分销费用,--,--,--,--,--,--,--,--
一般及行政费用,-21.012,-40.85,-18.614,-30.292,-11.421,-16.215,-5.784,-11.945
利息费用/融资成本,--,-1.412,-1.072,-0.72,--,--,--,-0.419
毛利,13.312,45.913,28.143,19.097,7.598,9.958,2.889,-6.365
经营盈利,-21.947,-10.766,-7.517,-15.172,1.367,8.816,-2.714,-3.068
应占联营公司盈利,--,--,--,--,--,--,--,--
币种,港币,港币,港币,港币,港币,港币,港币,港币
