报告期,2017-09-30,2017-03-31,2016-09-30,2016-03-31,2015-09-30,2015-03-31,2014-09-30,2014-03-31
报表类型,中报,年报,中报,年报,中报,年报,中报,年报
营业额,,,,,,,,4.156
除税前盈利/(亏损),-48.778,177.896,-26.932,505.627,110.577,-200.579,317.226,-1023.579
税项,,,-5.21,,,,,
除税后盈利/(亏损),-48.778,177.896,-32.142,505.627,110.577,-200.579,317.226,-1023.579
少数股东权益,-2.829,49.679,2.77,123.417,3.857,-89.849,4.14,-296.716
股东应占盈利/(亏损),-45.949,128.217,-34.912,382.21,106.72,-110.73,313.086,-726.863
股息,,,,,,,,
除税及股息后盈利/(亏损),-45.949,128.217,-34.912,382.21,106.72,-110.73,313.086,-726.863
基本每股盈利(仙),-0.250000,0.820000,-0.250000,2.980000,0.860000,-0.990000,2.570000,-6.580000
摊薄每股盈利(仙),-0.250000,0.820000,-0.250000,1.770000,0.860000,-0.990000,2.550000,--
每股股息(仙),--,--,--,--,--,--,--,--
销售成本,--,--,--,--,--,--,--,-4.114
折旧,-0.339,-0.801,-0.401,-0.85,-0.471,-0.951,-0.529,-1.414
销售及分销费用,--,--,--,--,--,--,--,--
一般及行政费用,-40.197,-48.521,-22.95,-47.126,-31.137,-33.598,-20.109,-39.046
利息费用/融资成本,--,--,--,--,--,-0.051,--,-0.001
毛利,--,--,--,--,--,--,--,0.042
经营盈利,-48.778,177.896,-26.932,505.627,110.577,-200.579,317.226,-1023.579
应占联营公司盈利,-0.005,-0.008,0.052,-16.496,--,-15.539,0.362,1.581
币种,港币,港币,港币,港币,港币,港币,港币,港币
