报告期,2017-12-31,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30
报表类型,年报,中报,年报,中报,年报,中报,年报,中报
营业额,254.335,88.706,121.366,64.745,148.46,107.216,105.744,42.171
除税前盈利/(亏损),53.417,-2.575,-55.867,-13.913,-9.265,78.162,-72.331,-93.539
税项,-0.878,-0.388,-0.836,-0.312,-5.613,-0.305,-0.573,-0.112
除税后盈利/(亏损),52.539,-2.963,-56.703,-14.225,-14.878,77.857,-72.904,-93.651
少数股东权益,,,,,-0.036,-0.006,-0.011,-0.01
股东应占盈利/(亏损),52.539,-2.963,-56.703,-14.225,-14.842,77.863,-72.893,-93.641
股息,,,,,,,,
除税及股息后盈利/(亏损),52.539,-2.963,-56.703,-14.225,-14.842,77.863,-72.893,-93.641
基本每股盈利(仙),0.350000,-0.020000,-0.530000,-0.190000,-0.220000,1.270000,-1.450000,-1.860000
摊薄每股盈利(仙),0.350000,-0.020000,-0.530000,-0.190000,-0.220000,1.270000,-1.450000,-1.860000
每股股息(仙),--,--,--,--,--,--,--,--
销售成本,--,--,--,--,--,--,--,--
折旧,-2.194,-0.792,-1.823,-1.013,-2.283,-1.179,-3.093,-1.873
销售及分销费用,--,--,--,--,--,--,--,--
一般及行政费用,--,--,--,--,--,--,--,--
利息费用/融资成本,-10.124,-4.993,-8.791,-4.063,-7.551,-3.546,-7.545,-3.795
毛利,254.335,88.706,121.366,64.745,148.46,107.216,105.744,42.171
经营盈利,63.541,2.418,-47.076,-9.85,2.601,82.682,-61.967,-87.445
应占联营公司盈利,--,--,--,--,-3.627,-0.974,-2.819,-2.299
币种,港币,港币,港币,港币,港币,港币,港币,港币
