报告期,2017-09-30,2017-03-31,2016-09-30,2016-03-31,2015-09-30,2015-03-31,2014-09-30,2014-03-31
报表类型,中报,年报,中报,年报,中报,年报,中报,年报
营业额,162.181,344.169,174.307,387.537,199.508,375.574,173.149,315.827
除税前盈利/(亏损),-3.768,1.691,1.497,36.248,25.771,53.857,20.482,52.912
税项,-0.233,-3.225,-2.315,-5.21,-5.129,-9.966,-4.323,-9.644
除税后盈利/(亏损),-4.001,-1.534,-0.818,31.038,20.642,43.891,16.159,43.268
少数股东权益,-1.041,-0.846,-1.716,-0.547,-1.772,-1.515,-0.628,
股东应占盈利/(亏损),-2.96,-0.688,0.898,31.585,22.414,45.406,16.787,43.268
股息,,10.272,,21.571,7.704,23.625,6.163,23.111
除税及股息后盈利/(亏损),-2.96,-10.96,0.898,10.014,14.71,21.781,10.624,20.157
基本每股盈利(仙),-0.600000,-0.100000,0.200000,6.100000,4.400000,8.800000,3.300000,8.500000
摊薄每股盈利(仙),--,--,--,--,--,--,--,--
每股股息(仙),--,2.000000,--,4.200000,1.500000,4.600000,1.200000,4.500000
销售成本,-39.444,-65.909,-26.237,-57.596,-22.25,-35.093,-9.257,--
折旧,-4.645,-10.361,-5.292,-9.89,-4.596,-8.18,-4.014,-6.499
销售及分销费用,-103.741,-209.967,-109.579,-236.051,-121.849,-234.509,-117.058,-217.664
一般及行政费用,-36.904,-71.923,-35.436,-72,-36.157,-67.159,-32.817,-52.237
利息费用/融资成本,-0.269,-0.515,-0.247,-0.481,-0.227,-0.497,-0.258,-0.557
毛利,122.737,278.26,148.07,329.941,177.258,340.481,163.892,315.827
经营盈利,-3.499,2.206,1.744,36.729,25.998,54.354,20.74,53.469
应占联营公司盈利,1.576,--,--,--,--,--,--,--
币种,港币,港币,港币,港币,港币,港币,港币,港币
