报告期,2017-09-30,2017-03-31,2016-09-30,2016-03-31,2015-09-30,2015-03-31,2014-09-30,2014-03-31
报表类型,中报,年报,中报,年报,中报,年报,中报,年报
营业额,114.533,265.47,47.817,709.237,600.729,1188.134,454.684,1034.155
除税前盈利/(亏损),-111.576,-148.299,-62.055,82.843,72.77,224.374,81.905,-68.37
税项,-5.124,-16.312,-2.752,-30.734,-30.627,-79.046,-33.269,43.416
除税后盈利/(亏损),-116.7,-164.611,-64.807,52.109,42.143,145.328,48.636,-24.954
少数股东权益,0.447,4.26,1.663,-0.118,,-0.135,-0.063,-101.954
股东应占盈利/(亏损),-117.147,-168.871,-66.47,52.227,42.143,145.463,48.699,77
股息,,,,,,,,9.23
除税及股息后盈利/(亏损),-117.147,-168.871,-66.47,52.227,42.143,145.463,48.699,67.77
基本每股盈利(仙),-25.220000,-36.360000,-1.430000,1.670000,2.900000,14.310000,5.260000,0.940000
摊薄每股盈利(仙),-25.220000,-36.360000,-1.430000,1.670000,2.900000,14.310000,5.260000,0.940000
每股股息(仙),--,--,--,--,--,--,--,0.100000
销售成本,-29.715,-129.195,-19.964,-480.589,-403.662,-765.99,-285.943,-784.358
折旧,-2.365,-3.304,-1.477,-2.971,-1.071,-2.008,-0.94,-1.243
销售及分销费用,-9.231,-18.202,-7.188,-39.174,-22.191,-45.056,-20.524,-52.593
一般及行政费用,-69.083,-91.489,-39.734,-66.363,-36.014,-79.153,-36.959,-79.773
利息费用/融资成本,-13.494,-12.48,-6.074,-11.502,-6.036,-17.592,-13.461,-28.724
毛利,84.818,136.275,27.853,228.648,197.067,422.144,168.741,249.797
经营盈利,-111.576,-148.299,-62.055,82.843,72.77,224.374,81.905,-68.37
应占联营公司盈利,-27.288,-213.111,-39.556,38.887,39.734,-73.851,4.586,75.804
币种,港币,港币,港币,港币,港币,港币,港币,港币
