报告期,2017-12-31,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30
报表类型,年报,中报,年报,中报,年报,中报,年报,中报
营业额,53.209,0.107,16.112,10.641,266.913,31.871,203.803,96.637
除税前盈利/(亏损),-95.159,-35.51,-1253.745,-568.003,-84.166,-6.055,-12.796,-2.824
税项,,,,,-8.63,-0.012,-0.348,-0.244
除税后盈利/(亏损),-95.159,-35.51,-1253.745,-568.003,-92.796,-6.067,-13.144,-3.068
少数股东权益,,,,,,,,
股东应占盈利/(亏损),-95.159,-35.51,-1253.745,-568.003,-92.796,-6.067,-13.144,-3.068
股息,,,,,,,,
除税及股息后盈利/(亏损),-95.159,-35.51,-1253.745,-568.003,-92.796,-6.067,-13.144,-3.068
基本每股盈利(仙),-3.000000,-1.000000,-51.000000,-24.000000,-8.000000,-1.000000,-3.000000,-1.000000
摊薄每股盈利(仙),--,--,--,--,--,--,--,--
每股股息(仙),--,--,--,--,--,--,--,--
销售成本,-59.072,-0.037,-20.565,-15.883,-219.322,-25.515,-173.732,-81.815
折旧,-2.237,-1.059,-1.012,-0.33,-0.788,-0.332,-0.83,-0.425
销售及分销费用,-0.549,-0.303,-12.112,-0.147,-0.921,-0.552,-4.17,-0.866
一般及行政费用,-97.914,-41.185,-110.938,-48.209,-47.361,-14.103,-34.756,-16.599
利息费用/融资成本,-0.154,--,--,--,-0.617,-0.461,-2.112,-1.197
毛利,-5.863,0.07,-4.453,-5.242,47.591,6.356,30.071,14.822
经营盈利,-95.159,-35.51,-1253.745,-568.003,-84.166,-6.055,-12.796,-2.824
应占联营公司盈利,--,--,--,--,--,--,--,--
币种,港币,港币,港币,港币,港币,港币,港币,港币
