报告期,2017-12-31,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30
报表类型,年报,中报,年报,中报,年报,中报,年报,中报
营业额,237.852,99.062,200.319,96.646,643.748,522.46,1034.769,460.547
除税前盈利/(亏损),-179.358,-45.339,-441.7,-166.166,-370.124,41.924,435.752,210.354
税项,-15.741,-15.815,-37.901,-3.182,-46.006,-54.785,-93.433,-50.334
除税后盈利/(亏损),-195.099,-61.154,-479.601,-169.348,-416.13,-12.861,342.319,160.02
少数股东权益,-2.531,-0.487,-181.634,-41.523,81.524,135.211,242.309,105.146
股东应占盈利/(亏损),-192.568,-60.667,-297.967,-127.825,-497.654,-148.072,100.01,54.874
股息,,,,,,,21.137,
除税及股息后盈利/(亏损),-192.568,-60.667,-297.967,-127.825,-497.654,-148.072,78.873,54.874
基本每股盈利(仙),-2.250000,-0.710000,-3.490000,-1.490000,-5.850000,-1.750000,1.270000,0.720000
摊薄每股盈利(仙),-2.250000,-0.710000,-3.490000,-1.490000,-5.850000,-1.750000,1.250000,0.700000
每股股息(仙),--,--,--,--,--,--,0.250000,--
销售成本,-120.354,-52.533,-207.25,-106.355,-284.276,-136.608,-308.905,-128.864
折旧,-40.214,-5.823,-140.392,-6.035,-130.53,-6.046,-119.021,-4.493
销售及分销费用,--,--,--,--,--,--,--,--
一般及行政费用,-211.674,-94.67,-227.244,-130.662,-369.852,-282.561,-239.256,-100.246
利息费用/融资成本,-40.367,-17.616,-56.904,-29.313,-61.412,-32.702,-55.6,-20.822
毛利,117.498,46.529,-6.931,-9.709,359.472,385.852,725.864,331.683
经营盈利,-115.583,-25.447,-382.423,-135.417,-304.632,77.313,490.435,232.323
应占联营公司盈利,--,--,-0.004,--,-0.007,--,--,--
币种,港币,港币,港币,港币,港币,港币,港币,港币
